Name	Mean(log(colon_black))	Mean(log(colon_white))	logFC	M-W U test pval	Adj pval
CTD-2021H9.3	1.2472389468970981	1.184184926452016	0.06305402044508224	0.8204727218352534	0.9827604545311753
INCENP	7.829513309274926	7.766439738766328	0.06307357050859785	0.32131134041991727	0.8975033944367382
POLE	8.926585456082487	8.863492437287018	0.06309301879546858	0.48292917729135176	0.9403513500299474
PRR3	7.394144748823336	7.331033238602411	0.06311151022092432	0.3171032181784902	0.8945297102643531
FAM73B	9.493900371582551	9.430787643436199	0.06311272814635238	0.6536646844508248	0.9680062801446107
CBR3	7.081468338040904	7.01835160646236	0.06311673157854347	0.8407362183157825	0.9858027303609986
ERBB2	10.776828823164024	10.713664308890934	0.06316451427309033	0.9316643528084059	0.9925297837721
CYP2C8	3.1402682283767596	3.0770482792513434	0.06321994912541617	0.4220086878379432	0.9262105962188817
RAB3GAP1	9.216097394637993	9.152876252108582	0.06322114252941091	0.23196316788878346	0.8552760900061913
MAOA	11.674878160516558	11.611643887925425	0.06323427259113323	0.9117194431305966	0.9905879070692295
APITD1	8.455853172601536	8.392603035340622	0.06325013726091377	0.5518033477005932	0.9536438916540665
NTHL1	9.176098231368037	9.112806880958319	0.06329135040971856	0.6845702528154047	0.9731595253150882
CSNK1G1	6.648297019112981	6.5850006310083185	0.06329638810466243	0.24472049005812524	0.8603528855248405
FBXO38	8.625363072477604	8.562055081174996	0.063307991302608	0.26681280906868	0.8683336094994281
LUZP1	8.181710935126684	8.11838886876037	0.06332206636631454	0.5564446006335201	0.9545040092999593
ZBTB38	9.39755974701298	9.334211902430052	0.0633478445829283	0.3238536405289443	0.8978569799532856
TMEM218	8.950727036075412	8.887362182405855	0.06336485366955635	0.7677153852877056	0.9824771693387461
DSCR3	9.694877561238652	9.631506956654578	0.06337060458407429	0.26681280906868	0.8683336094994281
SLX1B	7.965123471080528	7.901750369437586	0.06337310164294152	0.7697009660829849	0.9825266100349782
TMEM213	0.5146360693092064	0.4512308005527363	0.06340526875647007	0.9316643528084059	0.9925297837721
DIRAS2	2.5011304250979083	2.4377237035358252	0.06340672156208305	0.7571516464516862	0.98169826406822
PGA4	4.638872759513625	4.575457380554764	0.06341537895886162	0.737467820870756	0.9781462889677178
GDPD3	9.493902430059254	9.430479831427283	0.06342259863197164	0.5443021080276871	0.9527898022106827
SH2B1	10.212927674267224	10.14948644897039	0.0634412252968346	0.47112184433227966	0.9364845043636191
ZNF304	6.339995890757717	6.276536851834389	0.06345903892332849	0.7433555805693426	0.9791821841550176
ATP5B	14.47658540290579	14.41311644191913	0.06346896098666122	0.33981982128859234	0.9047535586227986
BCAR1	10.352682495632589	10.289212237085241	0.06347025854734767	0.37463430428200806	0.913732415907852
AL513478.1	0.29388725184957915	0.23032220177713186	0.06356505007244728	0.5148133553157463	0.9492539057416597
C5orf63	7.147071956273257	7.083496783621914	0.06357517265134316	0.6839339957962607	0.9731595253150882
CAB39	10.397316614777946	10.333733040289296	0.06358357448864993	0.1587578534209355	0.8104596093487233
GFOD2	8.8019514946557	8.738356316178137	0.0635951784775628	0.2930140613708132	0.8782371276537475
NFU1	10.338048405805328	10.274452217052117	0.06359618875321082	0.19002068192579968	0.8340544212662134
KLHL35	3.3863649285032102	3.322752112870748	0.06361281563246246	0.8706441783053284	0.9873083297195915
DBI	12.913658387737556	12.85003425909446	0.06362412864309519	0.8211463241335559	0.9827604545311753
SECISBP2	9.514635229309683	9.450992394053944	0.0636428352557381	0.2568705275977512	0.8635479520112941
KANSL2	8.865609651874424	8.801951345468366	0.06365830640605807	0.3311277851120211	0.9008812701613577
PAF1	9.98170776472311	9.918048539694427	0.06365922502868315	0.220010850740622	0.8489048852197935
NOP56	10.954146442744921	10.890479374845704	0.0636670678992175	0.4255218569384682	0.9262105962188817
PRICKLE4	7.458789587914171	7.395035712365098	0.06375387554907341	0.8747379073353725	0.9875845743222245
SLC36A1	8.263661157405817	8.199832630973214	0.06382852643260328	0.887038793760343	0.9890017331762261
RDH5	9.667803998433511	9.603973184653915	0.06383081377959599	0.6474276102669658	0.9674008606866868
ASPM	4.627345589010441	4.563508120680639	0.06383746832980197	0.8877230030876218	0.9890017331762261
LRPPRC	9.973169062300915	9.90931491241083	0.06385414989008531	0.4205082643019671	0.9254738984250663
ABCB8	9.060731955432695	8.996849022092388	0.0638829333403077	0.24053012095640092	0.8603528855248405
LYN	8.45829345182559	8.394382465549727	0.06391098627586267	0.5362809453175565	0.9509979139360604
CENPC	7.302447468427253	7.238495308936076	0.06395215949117716	0.6511669194875164	0.9675329964678673
SLC52A2	10.069512170718209	10.005513653686016	0.06399851703219284	0.7796512908469395	0.9825266100349782
TNFAIP8	8.187563772810824	8.123561807321888	0.06400196548893611	0.616619367509027	0.9621015617364126
PRKAA1	9.578046715510457	9.514007237782005	0.06403947772845164	0.3234290162668749	0.8978569799532856
TRNAU1AP	8.988048149193796	8.924006354595152	0.06404179459864423	0.4190109781772585	0.9248609786164382
HCCS	9.598292450925388	9.534246714310898	0.06404573661449042	0.40812707321646113	0.9214989161192897
PDK1	7.4890198460975865	7.424930510551587	0.06408933554599994	0.5500677939112242	0.9536253843608963
GEMIN6	7.635122304541064	7.571027795650839	0.06409450889022494	0.6845702528154047	0.9731595253150882
EBPL	9.925366862031092	9.86126713476372	0.06409972726737223	0.42301071143648705	0.9262105962188817
TPM3	12.653658519763662	12.589554864382366	0.06410365538129525	0.42602512835126627	0.9265308857813783
MR1	7.421950267162503	7.357840144105152	0.06411012305735042	0.6443182969340631	0.9666964334302979
DHX38	9.878292674257267	9.814178493119007	0.06411418113825995	0.16289441694802265	0.8151276459959955
CCDC71	8.424391759702266	8.360274644532032	0.06411711517023377	0.2686826382159816	0.8694470872760228
ATP13A1	9.942440588248603	9.878287933432382	0.06415265481622079	0.2789350554074995	0.8724073251985499
BOP1	9.089757657037444	9.025582617652706	0.06417503938473779	0.4748613537081524	0.9384888739807783
KIAA2018	7.524148391123979	7.459932150333386	0.06421624079059285	0.4091095042666645	0.9217743772985888
RIOK2	8.419758731051951	8.355514380259986	0.06424435079196478	0.4076363851832071	0.9214989161192897
ZFP69	5.850750299482999	5.786500328973239	0.06424997050975989	0.6405953229795448	0.9666558966862756
ZNF7	8.40243720841028	8.33818557353483	0.06425163487545049	0.6221173393252648	0.9626986985973084
ERLIN2	9.002683575957942	8.93839017565114	0.06429340030680208	0.4668680872374429	0.9358989006792838
FNBP4	9.616830095641127	9.552534448424462	0.06429564721666559	0.1808197030345855	0.8272931784084325
ATP6V1A	8.687801385698318	8.623493512755804	0.06430787294251417	0.4061664324407187	0.9213399408261937
CCDC94	8.960243467879815	8.895924272985543	0.06431919489427251	0.45006791357439413	0.9341961297033127
TMEM180	7.323409348305214	7.259074768102854	0.0643345802023596	0.7472891328154001	0.9798854983680658
PCIF1	9.407316757506123	9.342978848547682	0.06433790895844105	0.590651137256366	0.960516369693984
SLC7A6OS	7.834393965271651	7.7700004405409535	0.06439352473069793	0.3014434313202323	0.8833286840231812
LDLRAD2	7.649990955876611	7.585583928205548	0.06440702767106288	0.7192500263915025	0.9762245849338235
DYRK1A	9.082437413912125	9.018013208593693	0.0644242053184314	0.20353653509618785	0.8416274213189846
TMEM259	11.616828866812707	11.552397363371249	0.0644315034414582	0.4135478278365119	0.9226427833588821
IAPP	0.22645991701349596	0.16202702295261737	0.0644328940608786	0.6461831425964129	0.9670710323745477
ZNF276	8.630242263879929	8.565786825440787	0.06445543843914159	0.3695300587297847	0.9127965083456001
AC069368.3	1.6987693291473038	1.63429493308067	0.06447439606663385	0.7257387133136943	0.9771024854637349
PDPR	7.8602427607682	7.7957534939982	0.06448926676999989	0.4943480874037639	0.9453245952355651
UBE2J2	10.338535435561955	10.274006830977548	0.06452860458440668	0.1780133602894639	0.827204957446022
ZDHHC8	8.94658582993069	8.882053559834013	0.06453227009667728	0.5053560599136425	0.9471590576461106
PPP1R8	9.429510811183	9.364965765655963	0.0645450455270371	0.2942084733041683	0.8782371276537475
CCDC87	2.464929734120792	2.400253524662782	0.06467620945801	0.623954712238445	0.9634135836614294
TTC5	7.159993424882808	7.095307572358456	0.06468585252435233	0.7776582775277823	0.9825266100349782
TMEM67	6.2280501275582365	6.163320087654349	0.06473003990388726	0.7512292775577274	0.9809745963876491
CBX4	7.662442848778797	7.597606640222803	0.06483620855599437	0.25942311439422283	0.8646804098366739
GLUD1	11.001707067398794	10.936848834766051	0.06485823263274249	0.5153725167375578	0.9494648616318366
RANBP2	8.347805032603349	8.282946479070493	0.06485855353285608	0.39212073149467264	0.9190865845535363
KHDRBS2	2.705016033153227	2.640131443681581	0.06488458947164588	0.8808847582622289	0.9885188993451052
PPP1CA	12.018292813481803	11.953390547842119	0.06490226563968449	0.5209814236237249	0.9496876820891039
TSSK3	4.897234354478164	4.832328845546036	0.06490550893212799	0.7611078533021626	0.9818172704589166
ALKBH3	9.017804329894457	8.952877101755583	0.06492722813887397	0.627022200596148	0.9634511446865743
TICAM2	5.710021251681658	5.645088412652942	0.0649328390287156	0.821820058346998	0.9827604545311753
EPB41L5	8.09267920150311	8.027740017597454	0.0649391839056559	0.48455162965655374	0.9416982477115737
PGC	3.2419548898474475	3.1770118184635217	0.06494307138392585	0.8036769339520926	0.9827604545311753
HIRA	8.711948830553204	8.646984946938076	0.06496388361512828	0.21936003523432168	0.8489048852197935
GALNT8	7.3239074469708445	7.258907828932038	0.06499961803880616	0.694140754078819	0.9752026264355578
MGST2	11.25609750778187	11.191095653083334	0.06500185469853648	0.680121178246502	0.9723024998140398
TUBB4B	12.932682960340244	12.867671267535194	0.06501169280505081	0.5740168917126469	0.9591004588856327
ABCF1	9.902683549187365	9.837671633470014	0.06501191571735099	0.31459577246468096	0.8934068623306985
SPON2	10.115366735680713	10.050342429326767	0.06502430635394596	0.5924464558105096	0.960516369693984
SLC1A7	5.548072882203834	5.4829886969185155	0.06508418528531834	0.6026668741910757	0.9620272690654633
VASH1	7.036850082005725	6.971709607893721	0.0651404741120043	0.5740168917126469	0.9591004588856327
NDUFA1	12.4499999192226	12.384828763492122	0.0651711557304786	0.47005640481624256	0.9358989006792838
ARID4B	7.982194448487662	7.917022260919278	0.0651721875683835	0.5793393709296615	0.959895023534057
BRD1	8.886583998287467	8.82140337833482	0.06518061995264723	0.26052244006524194	0.8651777313034622
TUBGCP4	7.90877959512087	7.843597746048892	0.06518184907197799	0.31127284302083846	0.8913366379080991
RAB40C	9.467072876565798	9.401883131794282	0.06518974477151573	0.33545567439576274	0.9025437645288272
YEATS4	8.235607530585318	8.170410286030341	0.06519724455497666	0.14634315078432703	0.7974869724967575
APLP2	12.643902546659765	12.578698743946088	0.0652038027136772	0.4290520414038482	0.9277957466215726
MYLPF	4.412417340452184	4.347182381412064	0.06523495904012044	0.8448020690494482	0.9861362457607739
NAPA	11.672683242484442	11.607431601636362	0.06525164084808033	0.2100781435238842	0.8436478830996647
AL590452.1	1.1859014679228783	1.120630083849914	0.0652713840729644	0.5059098274142367	0.9476118252461256
KCNQ4	6.84000953518379	6.774702116724903	0.06530741845888688	0.7063335875795013	0.9760814091364239
CPA2	4.254705132588159	4.189376630421427	0.06532850216673136	0.7943102064726211	0.9827604545311753
C7orf10	7.531701714260283	7.466368756359651	0.06533295790063232	0.72443938258132	0.9771024854637349
SLC50A1	10.472195349818877	10.406849238022623	0.06534611179625394	0.9027958860016495	0.9898686740434702
PCDHA8	0.7662028618748727	0.7008485573279587	0.06535430454691404	0.5031441862281063	0.946839013373929
C2orf42	7.3070795728599744	7.241713208644538	0.06536636421543651	0.45528084153130866	0.9352054978042039
IK	11.034389764369214	10.96900670543129	0.06538305893792362	0.12165865469200587	0.7658649910994852
UNK	8.768777811356413	8.703390908728622	0.06538690262779134	0.2216439478326847	0.8494485643789675
SNX12	9.870243365606026	9.804829086514353	0.06541427909167297	0.13423433653656214	0.7812961767350175
ILF2	11.208292209888782	11.142876466799366	0.06541574308941556	0.3141791355970781	0.8930592192124218
PLCD4	7.04486646990026	6.979447085930401	0.06541938396985891	0.8665539122676909	0.9869195406751577
C4orf21	5.4775502936364155	5.4121307003720975	0.06541959326431801	0.4200088201505391	0.9254738984250663
CHAF1B	5.408266765695398	5.342808755668253	0.06545801002714491	0.2649519505626019	0.8670808488133164
FASTKD2	8.519510980629228	8.454041808572974	0.06546917205625391	0.31334695104801713	0.8922937599896266
FAM111B	5.100789779901421	5.035310224110125	0.0654795557912955	0.688392483240207	0.9739748216882108
AP1B1	10.268293169288977	10.202773555378727	0.06551961391025074	0.30879589297611565	0.8895588109587185
PP13439	1.6016630448909588	1.5361416602299327	0.06552138466102608	0.6056879189535707	0.9621015617364126
VPS4B	9.828781610902784	9.763253114668501	0.06552849623428258	0.4589500255938841	0.9352054978042039
GLIS1	2.8151852967123867	2.749638732189238	0.06554656452314855	0.5918477382018346	0.960516369693984
BCL9	7.746340591641445	7.680788871990213	0.06555171965123208	0.5221069651930951	0.9496876820891039
CASP1	9.929754997581329	9.86417814931466	0.06557684826666943	0.7525441076379693	0.9809745963876491
MTMR6	7.844389094553282	7.77880232101316	0.06558677354012232	0.46739863896030753	0.9358989006792838
NIPA2	9.744389857201128	9.678801718915118	0.06558813828601018	0.2063216916667321	0.8421108055222796
GPKOW	9.028779494499542	8.963183872586281	0.06559562191326052	0.2766340552759834	0.8724073251985499
ZNF684	6.340256370590203	6.274654743747617	0.06560162684258586	0.5120222837907263	0.9488823457485795
ICAM1	8.437314769929479	8.371677649650842	0.06563712027863744	0.5283197118606224	0.9496876820891039
DGKE	6.165846309510845	6.100195677329105	0.06565063218173961	0.7147199223442255	0.9762245849338235
APEX2	8.352194732122891	8.286505150129223	0.06568958199366826	0.37790504280963577	0.9147673230635592
KIF15	5.88241852451034	5.816720013800726	0.06569851070961441	0.6184496576175416	0.9621015617364126
RAB11B	11.38829295251666	11.322568515043915	0.0657244374727437	0.45737549263563126	0.9352054978042039
CTSK	10.2202427849149	10.154486311903602	0.06575647301129806	0.8767860368181762	0.9882532713938388
TDRD3	8.051218892040655	7.985445640514083	0.0657732515265721	0.25942311439422283	0.8646804098366739
HIST2H2AA3	5.971934562257788	5.906154302104853	0.06578026015293492	0.34333722673364797	0.9047535586227986
DDA1	10.285854347303319	10.220068907395039	0.06578543990828045	0.2568705275977512	0.8635479520112941
DNAJC11	9.836587277460277	9.770753395155463	0.06583388230481368	0.3658451687644457	0.912597180294724
MYLK2	2.2752346652132927	2.2093588233125825	0.06587584190071016	0.2747264655183823	0.8716516136118865
MAGEC1	0.34576462815051406	0.27986556424046444	0.06589906391004963	0.5031441862281063	0.946839013373929
CDC123	10.2378047179465	10.171815391957788	0.06598932598871166	0.11897052741242098	0.7648566949177991
B3GNT5	8.323904891196342	8.257912424217544	0.06599246697879835	0.6418353157172826	0.9666558966862756
ZNF605	6.360992930233541	6.294970906833103	0.06602202340043828	0.8502296226899589	0.9867062950633743
FAM173B	7.906828303649252	7.840791145992009	0.06603715765724338	0.6393563327092165	0.9661431738549827
CTD-2547L24.3	3.6506603967337163	3.5845390931860988	0.06612130354761758	0.5611048069431278	0.9565516001168439
MEI1	7.486572850384458	7.420446691906278	0.0661261584781796	0.8624672166723553	0.9869195406751577
OLIG1	1.608544642963743	1.5424136115926081	0.06613103137113496	0.6699937940269391	0.9720347139249074
MED1	8.050001260920252	7.983836376599928	0.06616488432032419	0.2686826382159816	0.8694470872760228
GALNT7	9.440975799501015	9.374794150647071	0.06618164885394329	0.7302925684603434	0.9775164087020265
BOLA2	8.331704935001447	8.265514714741295	0.06619022026015209	0.9551018892216719	0.9935577057853551
ZNF503	7.633898205148473	7.567707223121662	0.06619098202681073	0.665581722491138	0.9717471805362038
PRSS1	3.4897691933110058	3.4235696744419193	0.06619951886908648	0.9993088949808409	0.9996931389942915
TPO	5.880503101334116	5.8142946038578875	0.0662084974762287	0.8884072960928835	0.9890985252747031
DPH2	8.766340258771343	8.700103189979734	0.06623706879160984	0.42703271238838314	0.9266197733846341
PSMA8	0.7914931097859228	0.7252299154988019	0.06626319428712091	0.8070291142243482	0.9827604545311753
TTC8	8.122684709115326	8.056406819680024	0.06627788943530177	0.5978473705402405	0.9606490481982407
LDOC1L	8.245612768143458	8.17928108936035	0.06633167878310786	0.594244273335356	0.960516369693984
HAMP	2.954290233319386	2.887944258296372	0.06634597502301398	0.8251906913403653	0.9827604545311753
SAP18	12.013170836304075	11.946815187133593	0.06635564917048242	0.25433542851436597	0.8635479520112941
VWA9	9.220244054989307	9.153835390464584	0.06640866452472238	0.3544783819115688	0.9103235200035955
CDK13	8.670486409828376	8.604075215734465	0.06641119409391116	0.22098966981230417	0.8494436189577214
PPP1R12A	9.814634761943337	9.748184851742737	0.06644991020059976	0.5328616076776074	0.9497351122135135
FAM161A	4.7275492235697705	4.66109771670729	0.06645150686248069	0.5852802615087991	0.960516369693984
FAM187A	3.230370289036508	3.163882334606809	0.06648795442969879	0.5900532545584167	0.960516369693984
FAM81A	6.165851420155527	6.099348504143164	0.06650291601236358	0.6960607808607411	0.9752026264355578
SHROOM2	5.32926564364191	5.262761048235603	0.0665045954063066	0.8692803662038768	0.9870524365175514
LRRC70	5.338753351968445	5.272221961065583	0.06653139090286242	0.7108449525835017	0.9762245849338235
FAM155A	3.2531921701663538	3.18664370504531	0.06654846512104395	0.9930890353606097	0.9986053570772878
NELL1	2.851537123672026	2.7849812227504556	0.06655590092157038	0.5823062783442058	0.960516369693984
EML1	8.511219864290421	8.444621574624245	0.06659828966617631	0.6008575102797693	0.9619213235948627
WDR55	8.846096467530133	8.779450923810627	0.06664554371950615	0.3964478886726408	0.9202924862842922
SYT2	2.462371188144806	2.395702898196518	0.066668289948288	0.44592203786656737	0.9332585536050019
COG2	8.95951078393366	8.892807600469256	0.06670318346440318	0.35809124189027886	0.9103235200035955
C8orf37	4.1920301664589115	4.125301155185961	0.06672901127295017	0.5053560599136425	0.9471590576461106
SELL	6.181218005213018	6.114487652574752	0.06673035263826588	0.47005640481624256	0.9358989006792838
EZH2	7.041710948142158	6.97496227814356	0.06674866999859752	0.8672353782248903	0.9869195406751577
CENPE	4.4629318382425645	4.396152791193914	0.06677904704865067	0.5552825048213369	0.9545040092999593
SPIN1	9.546586232392837	9.47979464408657	0.06679158830626619	0.37138112500957676	0.9127965083456001
ZNF431	7.041231076025145	6.97438223911946	0.06684883690568544	0.31210139711657536	0.8917462573402998
GPS2	10.935365216550911	10.8684929158679	0.06687230068301098	0.12760961432506424	0.773643906820263
NT5C2	10.07365813213194	10.00678088625452	0.06687724587741961	0.16289441694802265	0.8151276459959955
PPM1K	6.730005585960918	6.6630929236002086	0.0669126623607097	0.7703631627579068	0.9825266100349782
GRIN3B	1.237269357780887	1.1703304729077124	0.06693888487317468	0.47379126264404114	0.9381046396252748
CYB5RL	5.771444601837238	5.704504605584215	0.06693999625302283	0.6245676908255722	0.9634511446865743
PCDHA13	1.1700769990579576	1.103120622153542	0.0669563769044157	0.5558634045101275	0.9545040092999593
DLD	10.999267537616987	10.932294279480649	0.06697325813633803	0.7929744862489627	0.9827604545311753
TRIP11	7.372689761661722	7.305685981627167	0.06700378003455576	0.424516356014754	0.9262105962188817
SUCLG1	12.031707464231268	11.964691761060882	0.06701570317038552	0.28630726267439766	0.876088966070321
LRBA	9.303413301898653	9.236370102739766	0.06704319915888668	0.487805377675246	0.9431398283086729
TMEM138	9.905366037200116	9.838322333679166	0.0670437035209499	0.26273074989135436	0.8658084602885762
LCE2D	0.43298977152772405	0.36593515268887217	0.06705461883885189	0.5640269953095639	0.9576009884383719
NINJ2	7.201716492543149	7.134661646657822	0.06705484588532684	0.3594520163048014	0.9108585113319944
PRNP	10.80707270579042	10.73999971601061	0.06707298977980969	0.4531916020182444	0.9352054978042039
KLF13	10.56536605409497	10.498287605136518	0.06707844895845128	0.3459904883833925	0.9053417779365438
SH3BGRL3	12.564390136100087	12.49729459533473	0.06709554076535795	0.5576078810435399	0.9547907793874528
GSG1L	3.003733199615252	2.9366261002865457	0.06710709932870618	0.6184496576175416	0.9621015617364126
FAM118B	9.16487734213177	9.09773909213147	0.06713825000030127	0.5698932644909049	0.9587163295186044
NVL	8.864390375882401	8.797191140450169	0.06719923543223238	0.4061664324407187	0.9213399408261937
GSKIP	10.16707365124953	10.099862986563526	0.06721066468600334	0.9502726686916954	0.9935577057853551
ATP8B4	5.585091599375301	5.517873653346381	0.0672179460289195	0.34289628348346857	0.9047535586227986
GSS	10.21292732787203	10.145684672610265	0.0672426552617651	0.8617864553949894	0.9869195406751577
TSHZ1	8.591221009857339	8.523972920391145	0.06724808946619376	0.4356530762815499	0.9304695467620014
MUM1	9.274145590859932	9.206883076284782	0.06726251457514998	0.5125798658837319	0.9488823457485795
NPLOC4	9.8024402722115	9.735136889935568	0.06730338227593258	0.15927053271793767	0.8104596093487233
RNF185	9.409756832567375	9.342431693855582	0.06732513871179258	0.15220622478940238	0.8058080714722663
KLHL15	5.871702461661105	5.804342827989467	0.06735963367163755	0.6264081845414475	0.9634511446865743
SLC18B1	7.971705052993689	7.904316230996977	0.06738882199671181	0.5131377643223651	0.9488959597752835
VPS51	11.617072769390022	11.549657522356528	0.06741524703349455	0.3380698131809705	0.9044994032102006
RPS6KA4	9.26170559945472	9.194280446421867	0.06742515303285224	0.4621081855227339	0.9352054978042039
KIAA1279	8.462683229488848	8.395238517422266	0.06744471206658176	0.34422019939436777	0.9051311393835152
MYO6	8.778781162610878	8.711335982358245	0.06744518025263346	0.3998333006330772	0.9205770001428067
ARAF	10.693902111596083	10.626438228484375	0.06746388311170826	0.41652248288893357	0.924184631868087
PPHLN1	9.578781012534414	9.51130171055578	0.06747930197863283	0.2026142593638922	0.8416274213189846
CDK12	8.42121733250353	8.353697861676485	0.06751947082704568	0.543727195968883	0.9527898022106827
LRR1	8.33317007076601	8.26565030775334	0.06751976301267071	0.4351432339641573	0.9301441991731495
RINL	6.523889293744503	6.456369387789716	0.06751990595478663	0.9151546097781968	0.9908326349967612
COL13A1	6.39681699837634	6.329289052534948	0.06752794584139199	0.5125798658837319	0.9488823457485795
NBPF11	8.187314880319411	8.11965959893205	0.06765528138736165	0.48023165991213357	0.9391151068742378
C20orf96	7.72268732618941	7.654968530928663	0.0677187952607472	0.6630657148025703	0.9705636391242896
AREL1	8.3258554990901	8.258117478139344	0.0677380209507561	0.33981982128859234	0.9047535586227986
TRAF6	7.296831045227884	7.229080978758964	0.06775006646891946	0.13022832255910233	0.7771029523087718
RFX7	6.3087856360142425	6.241024947537652	0.06776068847659023	0.524361792661912	0.9496876820891039
EXD2	8.341953367996199	8.27417899289168	0.06777437510451989	0.43412458305641677	0.9296033987799486
CEBPG	9.478535681971824	9.410753608099464	0.06778207387236002	0.2926166483647382	0.8782371276537475
MYO19	9.33731550442604	9.269520154438277	0.06779534998776349	0.48834881292284127	0.9431398283086729
AL359693.1	0.14703115612866322	0.07921923815537421	0.067811917973289	0.8036769339520926	0.9827604545311753
HUNK	5.711965651327017	5.644137578906456	0.06782807242056155	0.9371744963555743	0.9926984611481013
ZNF799	6.339743562754884	6.271911225160526	0.06783233759435792	0.4175168329923552	0.9247696090974992
XAGE1C	0.39091922485428465	0.32307326253483554	0.06784596231944912	0.7677153852877056	0.9824771693387461
CPSF2	8.406343308323265	8.338493967536062	0.06784934078720362	0.20230751175201256	0.8416274213189846
SLC5A6	8.990487350983168	8.922637386944393	0.06784996403877486	0.6555405595775039	0.9689720534879881
ACOX1	9.87853668431385	9.810684085373655	0.06785259894019546	0.5142545092786102	0.9488959597752835
MAGI1	8.23268459382995	8.164830443720017	0.06785415010993212	0.3954838154079532	0.9202924862842922
EFNB1	9.683412767151532	9.615513457712275	0.06789930943925704	0.7263886750874977	0.9771024854637349
SYTL4	8.970000275293325	8.902088697507983	0.06791157778534185	0.5471811930025541	0.952886341751891
IFT74	8.101712405012448	8.033800223398702	0.06791218161374601	0.8278895231972216	0.9837872893428031
ING1	8.283901508139195	8.215960572138766	0.06794093600042928	0.49763695619447657	0.9462272130104205
AC010646.3	0.13948599973199366	0.07154303901934385	0.06794296071264981	0.8204727218352534	0.9827604545311753
PTDSS1	10.24219406394335	10.174246437489836	0.06794762645351327	0.3517838991910428	0.909007998306934
RAB35	9.694389751311308	9.626438108324065	0.06795164298724288	0.09154516886320097	0.7274086454348238
GPRASP2	6.65827022160394	6.590268322682709	0.06800189892123143	0.4205082643019671	0.9254738984250663
SLC25A12	8.930974462726594	8.862944613253799	0.06802984947279533	0.41009334118148744	0.9219070822987525
PCYOX1	9.113658223943744	9.04561573495671	0.06804248898703413	0.36172718243198043	0.9116906973506496
MOGAT2	7.993407113949455	7.925361955887458	0.06804515806199696	0.7011903556633403	0.9760814091364239
ARHGAP4	9.252440086027734	9.184383461218196	0.06805662480953778	0.685206733753005	0.9731595253150882
CD300A	7.289021323694973	7.220958143697066	0.06806317999790679	0.8157612396073803	0.9827604545311753
PDXDC1	11.026341164030267	10.958218921664532	0.06812224236573527	0.4071460489660228	0.9213399408261937
SNX6	10.45682953736386	10.388698772718193	0.06813076464566592	0.21903514627328646	0.8489048852197935
PPT1	10.036830469560636	9.968698730118057	0.06813173944257933	0.36538617529106154	0.912597180294724
MYBPC3	1.4686485202358424	1.4005054174619163	0.0681431027739261	0.36860668011464914	0.912597180294724
UTP15	6.942205367048891	6.874046559647536	0.06815880740135505	0.36309660490421014	0.9122574333910813
AIMP1	9.931951400500868	9.863767604598586	0.06818379590228218	0.10547414092993301	0.7497638776799141
TTC36	2.8142746773473153	2.7460852618265896	0.06818941552072566	0.4407704151212397	0.9315961241924995
AMY1C	0.1904258786353191	0.1222254384649364	0.0682004401703827	0.5334307304432259	0.9497351122135135
ASXL2	7.062925043927175	6.994696331402918	0.06822871252425688	0.20725619966318798	0.8421108055222796
AEBP1	10.98097546608996	10.912739297769178	0.06823616832078194	0.8434463204258043	0.9861362457607739
ARHGAP9	8.28731925917856	8.219077192795428	0.06824206638313157	0.7250889490025187	0.9771024854637349
GAB1	8.695852243728202	8.627602170578015	0.06825007315018716	0.5226702043937664	0.9496876820891039
CCNB2	7.50561314552459	7.437361537133169	0.06825160839142086	0.95786219544456	0.9935577057853551
TMEM131	9.408293123807724	9.340033812267462	0.06825931154026144	0.1567196219431194	0.8087122853037462
FBXO7	10.774633900446313	10.70636941204967	0.06826448839664323	0.13925921734645985	0.7888612336901172
CYP4F31P	0.1714509562367688	0.10317852175452626	0.06827243448224253	0.610535637882698	0.9621015617364126
SLC20A1	9.9753657201992	9.907088840735463	0.0682768794637365	0.3464339653518348	0.9058514539824286
CCDC180	5.649040495275455	5.580762480300555	0.06827801497489983	0.8679169428647775	0.9869195406751577
INO80	8.219755947072464	8.151473824553225	0.06828212251923915	0.3826079342867179	0.9154040592787319
TMEM194B	5.805353820045444	5.737047928355018	0.068305891690426	0.31168693855403107	0.8915411535960444
SCARB1	9.411465236868153	9.343149946598906	0.06831529026924699	0.47700551077504993	0.938666759879174
MAGEH1	8.563173014714295	8.494793983051093	0.06837903166320203	0.49489542373413753	0.9453245952355651
BCL2	7.122686110631562	7.054282110350802	0.06840400028076044	0.40960124704982714	0.9218558961037385
KDM6B	8.535850172120174	8.46743120456374	0.0684189675564344	0.3238536405289443	0.8978569799532856
IL18BP	8.352925223348834	8.284453241303469	0.06847198204536475	0.2686826382159816	0.8694470872760228
NR1I2	7.727797167673919	7.659312088993205	0.0684850786807143	0.7591289618313608	0.98169826406822
UBE2O	7.944388423262748	7.875891371794374	0.06849705146837426	0.28396511177569417	0.8753508151081487
FAM43A	7.978780068052451	7.910274904871233	0.06850516318121791	0.47754237700108126	0.938666759879174
GALC	8.196829900119347	8.128322480497095	0.06850741962225193	0.6350278030558475	0.9658532110617248
