Name	Mean(log(uterus_black))	Mean(log(uterus_white))	logFC	M-W U test pval	Adj pval
ISCA1	9.827690945653286	9.869558723292384	-0.04186777763909788	0.6203481506362145	0.9680216364824555
RLN2	3.730810379006363	3.7726556886192775	-0.04184530961291433	1.0	1.0
HDAC4	7.558468330581362	7.60030116672196	-0.04183283614059796	0.6340335101846356	0.9687095878760558
TNKS	7.8384629736911835	7.880293649150808	-0.04183067545962427	0.8823713563970335	0.9893794946318687
CBLB	8.188463021147085	8.23029297171037	-0.04182995056328487	0.6617791426885202	0.9743186537302612
REG1B	1.3034538941710532	1.3451262672536846	-0.041672373082631387	0.8976234015924867	0.9893794946318687
TBRG1	8.839231279818717	8.880882720748001	-0.04165144092928408	0.7379820733946929	0.9808940091906584
AL163636.6	8.5661478896445	8.60779501045871	-0.04164712081421129	0.6432275028102314	0.9704630338149229
KLF9	9.653073925062829	9.694706119551944	-0.04163219448911448	0.9589544640650683	0.9951094128119286
IRX5	2.733334771677998	2.774860215357679	-0.04152544367968103	0.9538291842509659	0.9951094128119286
TTC5	7.636930024198225	7.678384655982903	-0.04145463178467779	0.9180174782412999	0.9926929292085592
WAPAL	8.803077901830001	8.844410216989681	-0.04133231515968028	0.7870104540182498	0.9808940091906584
ELAVL2	2.7788915931869442	2.8201985697408785	-0.04130697655393423	0.8925348972027772	0.9893794946318687
CD247	5.998449281972169	6.039707067739858	-0.041257785767689015	0.8368982059442523	0.9839632102425258
SLC6A8	8.931541176415625	8.972796161866988	-0.041254985451363524	0.9692099036052046	0.9951094128119286
HS6ST1	9.003846761249669	9.045000227077123	-0.04115346582745438	0.7138481515555499	0.9808940091906584
RNF38	9.044613647230928	9.085734338462162	-0.04112069123123341	0.7771299727584178	0.9808940091906584
FRS3	7.4484544904968	7.489555830247262	-0.04110133975046182	0.887450813343425	0.9893794946318687
DPH3	8.303846826922516	8.344849858690516	-0.04100303176799969	0.7428409009183539	0.9808940091906584
CCDC121	6.990762020474719	7.031758392049928	-0.040996371575208634	0.4712053486803298	0.9436542566710102
PLCZ1	0.36785370648870697	0.4088299555961004	-0.04097624910739345	0.8772967321755846	0.9893794946318687
SPRR1A	1.2940890707898782	1.335018608587645	-0.04092953779776676	0.8469619213673139	0.9855517546445288
MAP3K6	9.593078391666847	9.633969635105819	-0.040891243438972324	0.6758312384757732	0.976766805421854
C10orf10	11.026922446644468	11.06779383459858	-0.04087138795411249	0.7722031078700408	0.9808940091906584
KIAA1549	5.761573819200683	5.802419862505038	-0.04084604330435493	0.8218530421617104	0.9827700330826703
DHX8	9.2276916984705	9.26852911659991	-0.04083741812941	0.7282959320349587	0.9808940091906584
ZNF2	6.109227716686511	6.1499777910633835	-0.040750074376872725	0.48316595980200694	0.9469453682399468
IQCF5	0.12080484084815701	0.16154757854243867	-0.04074273769428166	0.7969253434530505	0.9808940091906584
CSNK1G1	6.579997330292526	6.62072740321994	-0.040730072927413374	0.8168522225223376	0.982466825820685
C15orf56	2.9124149715815406	2.953101656373195	-0.04068668479165449	0.9846020847529213	0.9980282277241722
PHYH	9.501539382236817	9.542206384228233	-0.04066700199141593	0.6112966800950675	0.9658305885311649
MARVELD3	5.004584567046336	5.045140656952552	-0.040556089906216286	0.9948670783573779	0.9986506769026382
NAMPT	9.280770257301604	9.321323570428339	-0.04055331312673438	0.7477099947362951	0.9808940091906584
CTSE	2.3314845978603773	2.372030432034144	-0.04054583417376678	0.9487058131156659	0.9950947571538621
PHLPP2	6.142299219705369	6.182797370952908	-0.040498151247539305	0.7428409009183539	0.9808940091906584
ABI2	9.333080383012769	9.37352884931081	-0.04044846629804155	0.6478451825435806	0.9709147847665972
TOPBP1	7.759991927577923	7.800438427513079	-0.0404464999351557	0.7672854100920289	0.9808940091906584
RDH13	7.900001011162885	7.940440186346861	-0.040439175183975884	0.6947437253090959	0.979460653764457
FBXO44	9.016921660480977	9.057352822923269	-0.04043116244229239	0.9027161195844561	0.9900196296442317
TMEM222	10.183846129425943	10.224264277270224	-0.04041814784428155	0.6023042033360446	0.9645556505252952
MTNR1A	0.3698353674598044	0.4102429299020494	-0.040407562442245026	0.9435845619009471	0.9949375892392339
CSTB	10.241539075860459	10.28191127409771	-0.04037219823725202	0.6478451825435806	0.9709147847665972
ZNF777	8.318459811120368	8.35882246696002	-0.04036265583965282	0.6067929984663029	0.9645556505252952
ARHGAP15	6.558462496183113	6.598806299262518	-0.04034380307940477	0.6995022543981966	0.9801750447872553
CCDC153	6.2499608660496015	6.29029740585961	-0.040336539810008176	0.7820658175664381	0.9808940091906584
EIF5B	9.586153343744689	9.62647100034779	-0.040317656603100716	0.4516390495668987	0.936959781397376
YWHAG	10.371539777488945	10.411765063059894	-0.04022528557094951	0.7186529876661424	0.9808940091906584
UBE2V2	9.9084628315343	9.948676936262578	-0.040214104728278244	0.8621039048970609	0.9878341711328346
ELAVL1	9.95846398181888	9.998675972027753	-0.04021199020887245	0.5978304306538297	0.9631712493867256
ZMYND8	8.136151213740469	8.176323753115028	-0.040172539374559335	0.8268611107902943	0.9839024500228163
NDUFA12	11.181538329900608	11.221617992732826	-0.04007966283221798	0.964081441079487	0.9951094128119286
USP28	7.802311859331946	7.842355038135261	-0.040043178803315094	0.7820658175664381	0.9808940091906584
C5orf27	1.4622444000502408	1.5022791009835372	-0.04003470093329642	0.9743396397688944	0.9961642350794983
ST3GAL3	8.80076259775757	8.840735260799113	-0.039972663041542233	0.9487058131156659	0.9950947571538621
DICER1	7.970767168759096	8.010734257068727	-0.03996708830963058	0.9129133660868547	0.9915893256500147
RAB11FIP3	9.704618685284233	9.744558167103248	-0.0399394818190153	0.6524764508551895	0.9717779786534765
BCO2	6.57308183389926	6.612961910261622	-0.039880076362361905	0.7428409009183539	0.9808940091906584
IDH3A	9.71461139288028	9.754411861723007	-0.03980046884272603	0.7477099947362951	0.9808940091906584
BLOC1S5	7.779238208970316	7.818972817462646	-0.03973460849232957	0.7379820733946929	0.9808940091906584
TET1	3.7322699994333965	3.7719899712075544	-0.03971997177415787	0.9487058131156659	0.9950947571538621
SEC14L1	9.657694414273823	9.697352407042983	-0.03965799276915938	0.9487058131156659	0.9950947571538621
HOMER1	6.117703065135361	6.157349295701547	-0.03964623056618599	0.8823713563970335	0.9893794946318687
MALSU1	10.249228398886629	10.288823957211678	-0.039595558325048685	0.6203481506362145	0.9680216364824555
ANKRD29	8.883072659352479	8.92264320624896	-0.03957054689648132	0.9743396397688944	0.9961642350794983
KIAA2026	7.763084257080293	7.802649644506179	-0.03956538742588567	0.7138481515555499	0.9808940091906584
IFT20	10.177694200481861	10.217206730567284	-0.03951253008542288	0.7574782590772212	0.9808940091906584
TMEM183A	9.774617497753432	9.81411872782441	-0.039501230070976945	0.5756915428526264	0.9601532974471874
CCDC69	9.85230382560394	9.891764985984839	-0.039461160380898974	0.6758312384757732	0.976766805421854
MCMBP	9.49615300100011	9.535587252751377	-0.03943425175126691	0.8168522225223376	0.982466825820685
DNAL4	8.993078627640775	9.032497767425067	-0.039419139784291346	0.7672854100920289	0.9808940091906584
CA5B	7.050754790987925	7.090147064285623	-0.03939227329769768	0.6432275028102314	0.9704630338149229
ZNF404	6.408461156311583	6.447805920714402	-0.03934476440281909	1.0	1.0
RTN3	11.062308416233689	11.101617327446874	-0.03930891121318503	0.8823713563970335	0.9893794946318687
FCGRT	12.236153695457146	12.27544125350644	-0.039287558049293736	0.9435845619009471	0.9949375892392339
TMEM100	6.563045169660407	6.602319718254887	-0.039274548594479874	0.8772967321755846	0.9893794946318687
MTIF2	8.210765968643356	8.249999637040741	-0.03923366839738485	0.5241980891090832	0.9530493759463534
CTC-260F20.3	4.236923385869989	4.276143591221029	-0.03922020535103954	0.7525891746063301	0.9808940091906584
SEPT10	9.902308376430607	9.941470699528162	-0.039162323097555074	0.9231249713370293	0.9933032143273546
NUDT14	9.009227669715617	9.04838202121846	-0.039154351502842744	0.7428409009183539	0.9808940091906584
CBWD3	6.739995055483063	6.779120040418022	-0.03912498493495864	0.593371814672889	0.9625445344992121
KIAA2018	7.533841270179134	7.572940479774818	-0.03909920959568414	0.6899971941996159	0.9794410678693223
MAP2K4	8.183849633386142	8.22279356128442	-0.03894392789827705	0.5978304306538297	0.9631712493867256
ZFPM2	7.787704841284403	7.826630785924374	-0.038925944639971455	0.964081441079487	0.9951094128119286
VPS54	8.704615761753619	8.743528017963596	-0.038912256209977514	0.9948670783573779	0.9986506769026382
SIK3	8.728459616786582	8.767351717965612	-0.03889210117903019	0.9333492628601081	0.9933471701267117
FAXC	7.819237053115895	7.85808551935685	-0.03884846624095495	0.6899971941996159	0.9794410678693223
PYCRL	7.383853782757064	7.4226437648665575	-0.03878998210949369	0.8218530421617104	0.9827700330826703
ATP10D	7.7107690020869954	7.749554037267967	-0.03878503518097176	0.8925348972027772	0.9893794946318687
PER1	10.24230761652357	10.281028496759294	-0.03872088023572395	0.6899971941996159	0.9794410678693223
GRIK4	2.3739506109027393	2.412635064371002	-0.03868445346826288	0.9794704375391787	0.9964314383009453
ZNF30	6.200007659229277	6.23867295479026	-0.03866529556098364	0.8570506574100524	0.9868247185150075
CHIA	1.4115005608699442	1.4501381084425038	-0.03863754757255955	0.9078128437303326	0.9908952658086195
GOLGA3	8.457690455726688	8.49632395433715	-0.03863349861046217	0.6432275028102314	0.9704630338149229
CBLL1	8.057691406906569	8.096323388609038	-0.038631981702469176	0.6158151105877381	0.9658305885311649
PRPF40B	9.02846333563833	9.067059575396673	-0.03859623975834303	0.6995022543981966	0.9801750447872553
NFS1	8.925382076513966	8.963970024237092	-0.03858794772312635	0.7672854100920289	0.9808940091906584
XRCC6BP1	7.575393007192635	7.613972092662921	-0.03857908547028632	0.6571211555027494	0.9739961328246173
MTFMT	8.14922204565286	8.187797473215555	-0.03857542756269616	0.48718915703320254	0.9469453682399468
PROC	3.42396237312798	3.4624477178363584	-0.03848534470837839	0.9743396397688944	0.9961642350794983
GSPT1	9.635384576079371	9.67382332698283	-0.038438750903459606	0.6711343417947214	0.976766805421854
ARHGAP26	7.312317330275172	7.350739367095391	-0.038422036820219496	0.9078128437303326	0.9908952658086195
SDAD1	9.15615553895199	9.194559995623466	-0.03840445667147563	0.4555151495987463	0.936959781397376
PSMG3	9.916154873689159	9.95455882682744	-0.03840395313828182	0.7379820733946929	0.9808940091906584
UNC50	10.023076372829356	10.061471596235934	-0.03839522340657808	0.5326137014911195	0.9557553189039579
PCGF5	8.56692447829783	8.605295424777136	-0.038370946479306056	0.5978304306538297	0.9631712493867256
C17orf107	5.880774887782537	5.919112775830177	-0.038337888047640156	0.7820658175664381	0.9808940091906584
TRMT2B	7.105377801426191	7.143674574531531	-0.03829677310533963	0.7186529876661424	0.9808940091906584
NDUFV1	11.69538429864024	11.733676575957702	-0.038292277317461654	0.6340335101846356	0.9687095878760558
PDCD6	11.242307508708297	11.280588168319628	-0.0382806596113312	0.43632255771227413	0.9347496084055918
CREB3L2	9.493078361287589	9.5313234054138	-0.03824504412621188	0.6617791426885202	0.9743186537302612
EDA2R	6.247698838946901	6.285885480367765	-0.03818664142086359	0.9692099036052046	0.9951094128119286
CRBN	9.531537070237464	9.569706452071777	-0.0381693818343134	0.48316595980200694	0.9469453682399468
SDHAF2	10.05307483849231	10.091177715320425	-0.03810287682811442	0.6571211555027494	0.9739961328246173
C14orf93	7.967685328263768	8.005735512967155	-0.03805018470338695	0.5326137014911195	0.9557553189039579
MARCH7	9.836922558004717	9.874851818737058	-0.03792926073234071	0.9027161195844561	0.9900196296442317
VPS33B	8.303839276020827	8.341766025211435	-0.03792674919060701	0.7525891746063301	0.9808940091906584
MYH7	1.1938481102366851	1.2317745926471826	-0.03792648241049745	0.9435845619009471	0.9949375892392339
BTRC	7.484625931952602	7.522495469112647	-0.03786953716004504	0.8218530421617104	0.9827700330826703
DUSP3	10.048463200559222	10.086323117998804	-0.03785991743958128	0.8118588480397005	0.982430122292294
NDUFA6	10.65922863887289	10.697058891550459	-0.03783025267756912	0.704272614364361	0.9807472742624057
NDNL2	9.40922936194602	9.447059570891598	-0.03783020894557865	0.6805407872470401	0.977831070401822
RERE	10.939230432255563	10.97705856616737	-0.03782813391180717	0.8570506574100524	0.9868247185150075
CHST11	7.756934966002847	7.794706576832171	-0.03777161082932423	0.8823713563970335	0.9893794946318687
CYSTM1	10.460768388531136	10.498529163915213	-0.037760775384077405	0.6294574938722749	0.9687095878760558
POU6F2	0.3359042449292632	0.37366447895389965	-0.03776023402463646	0.7428409009183539	0.9808940091906584
C5orf55	6.47385344244556	6.511606488801377	-0.037753046355816444	0.6023042033360446	0.9645556505252952
PEG3	8.531537497828877	8.569273162718375	-0.037735664889497755	0.8925348972027772	0.9893794946318687
HCFC1	9.602307355502047	9.639999614292948	-0.037692258790901434	0.7331336911786159	0.9808940091906584
DALRD3	9.796152070469923	9.833823013564071	-0.03767094309414887	0.8520032622776329	0.9865015838642158
FUK	8.059991869976194	8.097645376054663	-0.037653506078468624	0.6386235623276769	0.9703497678217631
APBB3	8.951538903773223	8.989117638012138	-0.03757873423891489	0.6617791426885202	0.9743186537302612
CGB5	1.0053119692277586	1.0428803536610172	-0.037568384433258606	0.9435845619009471	0.9949375892392339
SAMM50	10.062308185928762	10.099852436778793	-0.03754425085003099	0.8068731139734929	0.9808940091906584
DLL4	8.133071770812897	8.17059128731428	-0.03751951650138352	0.8722271458954302	0.9893794946318687
ITGAE	9.473845546989892	9.511323833406406	-0.03747828641651374	0.6067929984663029	0.9645556505252952
KCTD7	7.693852305653374	7.731323258540743	-0.0374709528873689	0.9384656415857509	0.9939712861040823
CALHM2	10.66923084605774	10.706617404394377	-0.037386558336637066	0.5539476209967757	0.9581626055269522
SNX2	10.260000257295303	10.297352959499959	-0.037352702204655586	0.6112966800950675	0.9658305885311649
DIABLO	10.437691737397731	10.474999901393295	-0.03730816399556325	0.5496475753671602	0.9580037939120225
LRRN4CL	9.262304492220553	9.299562970616314	-0.037258478395761685	0.666450257073971	0.9755961805185402
ZNF263	9.293847121533123	9.331028091100647	-0.03718096956752426	0.48316595980200694	0.9469453682399468
SUDS3	8.543847899221802	8.581028050128179	-0.0371801509063765	0.6758312384757732	0.976766805421854
CSNK2A1	9.617692536883768	9.654851045875974	-0.03715850899220641	0.9282356360991241	0.9933032143273546
HLA-C	13.861538558947613	13.898676453637268	-0.037137894689655226	0.9384656415857509	0.9939712861040823
MAP3K13	9.001539695884677	9.038672266966552	-0.03713257108187484	0.6899971941996159	0.9794410678693223
RNF141	8.218462698751624	8.25558913066668	-0.03712643191505549	0.7477099947362951	0.9808940091906584
ZNF587	6.9230604430343	6.960137832447393	-0.03707738941309291	0.9435845619009471	0.9949375892392339
HIST2H3PS2	1.9472791344541795	1.9843224762677603	-0.03704334181358071	0.8068731139734929	0.9808940091906584
C12orf52	8.240778251724821	8.277796735838612	-0.037018484113790606	0.6995022543981966	0.9801750447872553
FUBP1	10.516153279793077	10.553088465605077	-0.03693518581200017	0.8570506574100524	0.9868247185150075
SEMG2	0.15366844917790762	0.19057541347111612	-0.0369069642932085	0.685262826759163	0.9794410678693223
C6orf201	2.6632115919702932	2.7000490347949877	-0.03683744282469448	0.8318762313557724	0.9839024500228163
ENOSF1	9.485389624545991	9.522203938837809	-0.03681431429181714	0.989734369141546	0.99828546360245
MED8	9.329231290629018	9.366030391021393	-0.03679910039237555	0.6067929984663029	0.9645556505252952
CCNH	9.240000525510386	9.276763267909732	-0.03676274239934685	0.7525891746063301	0.9808940091906584
ACN9	8.34153812426983	8.378237754378263	-0.03669963010843347	0.9129133660868547	0.9915893256500147
CPN2	0.41917753185223305	0.45573071171866536	-0.036553179866432306	0.20274312800766858	0.8731858049525212
CYGB	8.71384254166131	8.750293987734695	-0.036451446073385796	0.9538291842509659	0.9951094128119286
SDCCAG8	9.843845264864756	9.880294643941747	-0.036449379076991306	0.7138481515555499	0.9808940091906584
LAMTOR1	11.503845312637871	11.540293942613575	-0.03644862997570364	0.6432275028102314	0.9704630338149229
DPF2	10.664613721823905	10.70102921029671	-0.03641548847280518	0.9231249713370293	0.9933032143273546
TMEM44	8.224615097942488	8.261026446858049	-0.03641134891556064	0.9282356360991241	0.9933032143273546
PRAF2	10.605384765873707	10.641764668330747	-0.036379902457040814	0.8925348972027772	0.9893794946318687
SQSTM1	12.885384789948644	12.921764669589704	-0.0363798796410606	0.9589544640650683	0.9951094128119286
SLC30A6	7.542305629912897	7.578676170526664	-0.03637054061376688	0.685262826759163	0.9794410678693223
CLSTN1	11.776923340118568	11.813235494585255	-0.03631215446668712	0.6758312384757732	0.976766805421854
ALG9	8.969233619637548	9.005441181343093	-0.03620756170554529	0.5283973622390581	0.9554381216340078
TOR3A	8.994614845232254	9.030735750609313	-0.03612090537705903	0.8520032622776329	0.9865015838642158
THOC7	10.816153663385238	10.85220574242858	-0.03605207904334229	0.4712053486803298	0.9436542566710102
MRPS35	9.69999722353467	9.736030045572038	-0.03603282203736846	0.7771299727584178	0.9808940091906584
SCAMP1	8.793842214682767	8.829853295243767	-0.036011080560999886	0.8671628021524037	0.9878506882341637
SYP	5.583112991930392	5.619119251249763	-0.03600625931937085	0.8520032622776329	0.9865015838642158
APRT	11.680000365513472	11.715882362934282	-0.03588199742081066	0.9129133660868547	0.9915893256500147
BTN3A1	9.023851911041474	9.059704301796794	-0.035852390755319874	0.6067929984663029	0.9645556505252952
LONP1	9.901540472357082	9.937353033783623	-0.03581256142654077	0.9333492628601081	0.9933471701267117
PKP2	6.852291297305467	6.888077281963045	-0.03578598465757832	0.9794704375391787	0.9964314383009453
EXD2	8.579233407768493	8.615002745759892	-0.035769337991398586	0.9846020847529213	0.9980282277241722
C8orf22	0.9094074294404153	0.9451620165681524	-0.03575458712773705	0.545364048371985	0.9569486510213501
TMEM218	9.47692841603702	9.512647300671242	-0.035718884634221126	0.6899971941996159	0.9794410678693223
ZNF502	6.958480108522754	6.994172552541883	-0.03569244401912908	0.7379820733946929	0.9808940091906584
SLC8A1	8.58538675554166	8.621033062067323	-0.03564630652566336	0.7870104540182498	0.9808940091906584
RP11-219B4.5	0.8791860649821566	0.9148262656164841	-0.03564020063432749	0.9333492628601081	0.9933471701267117
RGR	0.918927856117295	0.9545479561319848	-0.03562010001468985	0.6432275028102314	0.9704630338149229
DCUN1D3	6.954613525996954	6.990150201297542	-0.03553667530058835	0.887450813343425	0.9893794946318687
SLC2A12	6.596925274094671	6.632459861697763	-0.035534587603091694	0.7428409009183539	0.9808940091906584
SHD	1.099804591456913	1.135336692454337	-0.0355321009974241	0.6432275028102314	0.9704630338149229
UPB1	2.5689759096898808	2.604494540131689	-0.03551863044180825	0.7722031078700408	0.9808940091906584
ATP5SL	9.972308402455626	10.007794455028437	-0.03548605257281068	0.520015986108257	0.9513341174287872
HNRNPR	11.063076205917836	11.098528802564232	-0.03545259664639566	0.9027161195844561	0.9900196296442317
PIN1	10.823846265765049	10.85926435287497	-0.035418087109921004	0.8018952146527233	0.9808940091906584
CHDH	6.10311454090511	6.138527620416447	-0.03541307951133721	0.7138481515555499	0.9808940091906584
PPP4R2	8.880771932201611	8.916175943571439	-0.035404011369827515	0.7428409009183539	0.9808940091906584
RIIAD1	5.750058182334028	5.785452825843704	-0.035394643509675916	0.9384656415857509	0.9939712861040823
HDAC10	8.941538754280588	8.976911084237937	-0.03537232995734918	0.7282959320349587	0.9808940091906584
GOLGA7	10.05538801154691	10.090735510685237	-0.03534749913832691	0.6899971941996159	0.9794410678693223
RARB	7.416910454049168	7.452204930676267	-0.03529447662709906	0.8823713563970335	0.9893794946318687
NOL9	7.257686569179667	7.292940792305502	-0.03525422312583526	0.7428409009183539	0.9808940091906584
NUBP1	9.604615373453232	9.639852037235661	-0.03523666378242929	0.8368982059442523	0.9839632102425258
ADCY2	7.08387825213807	7.119105242942279	-0.0352269908042091	0.7771299727584178	0.9808940091906584
CLCC1	8.836156158158927	8.871323049952368	-0.035166891793441124	0.5241980891090832	0.9530493759463534
DKFZP547L112	0.3378573587034724	0.3729854072059779	-0.035128048502505504	0.7672854100920289	0.9808940091906584
AC007557.1	0.13449701792338736	0.16962355125158693	-0.035126533328199566	0.7379820733946929	0.9808940091906584
AKIRIN2	9.61384825588023	9.6489698856439	-0.035121629763670725	0.964081441079487	0.9951094128119286
RSRC1	8.761534055528779	8.796616790817474	-0.03508273528869488	0.9794704375391787	0.9964314383009453
TMEM63B	8.23154301370543	8.266617673992327	-0.035074660286896986	0.8976234015924867	0.9893794946318687
DEFB132	0.0	0.03501887312505564	-0.03501887312505564	0.9333492628601081	0.9933471701267117
MFAP3	7.963077014069757	7.9979436456263215	-0.03486663155656444	0.8068731139734929	0.9808940091906584
CNOT10	8.879999185612691	8.914851790779105	-0.03485260516641375	0.8671628021524037	0.9878506882341637
ITPR2	6.140760646578814	6.17559000420941	-0.03482935763059647	0.8976234015924867	0.9893794946318687
MAML1	8.680768465928109	8.715588688115613	-0.0348202221875038	0.9384656415857509	0.9939712861040823
AMY2A	1.8062016124455318	1.8410141946037963	-0.03481258215826455	0.9846020847529213	0.9980282277241722
ZNF366	5.0291748398382055	5.063975462757919	-0.03480062291971375	0.9180174782412999	0.9926929292085592
HEY2	7.605392219279955	7.640155863964534	-0.03476364468457849	0.7771299727584178	0.9808940091906584
ANXA8L2	1.6730906250837505	1.7078404787890245	-0.03474985370527395	0.8068731139734929	0.9808940091906584
EXOC5	8.40384212960117	8.438530325894295	-0.03468819629312492	0.8671628021524037	0.9878506882341637
UBE2E1	10.670768382685118	10.705441146308978	-0.03467276362385974	0.9231249713370293	0.9933032143273546
OXR1	8.952303859530563	8.986911735270953	-0.034607875740389815	0.9027161195844561	0.9900196296442317
TMEM237	8.412310909651321	8.44691330645059	-0.034602396799268575	0.545364048371985	0.9569486510213501
TMBIM4	11.479999612646083	11.514558582222634	-0.034558969576551135	0.6711343417947214	0.976766805421854
NKTR	9.03692355175697	9.071471654628175	-0.03454810287120402	0.8976234015924867	0.9893794946318687
C9orf117	5.3753378894930375	5.409830718104455	-0.03449282861141789	0.6947437253090959	0.979460653764457
IFNGR1	10.395383668859951	10.429853201930705	-0.0344695330707534	0.8671628021524037	0.9878506882341637
ALDH18A1	9.196153357445914	9.230590040645765	-0.034436683199851714	0.8520032622776329	0.9865015838642158
HLA-F	11.323077538913726	11.357500240628507	-0.03442270171478157	0.9129133660868547	0.9915893256500147
TNIK	6.356185296659533	6.390604682222836	-0.03441938556330282	0.8268611107902943	0.9839024500228163
FAM110D	7.813086820993011	7.847502468565404	-0.03441564757239313	0.9794704375391787	0.9964314383009453
KCNMB2	5.972322159967926	6.006627855178367	-0.03430569521044102	0.9948670783573779	0.9986506769026382
MAEL	1.7272438932692942	1.7615372070764157	-0.03429331380712153	0.8318762313557724	0.9839024500228163
WDR17	4.631307567280033	4.665527337667267	-0.03421977038723334	0.9692099036052046	0.9951094128119286
BZW1	10.676153470956002	10.710293648120208	-0.03414017716420581	0.8068731139734929	0.9808940091906584
C19orf73	4.963837051998166	4.997965247535031	-0.034128195536865746	0.964081441079487	0.9951094128119286
GDI2	11.529999370865104	11.564117655642077	-0.034118284776972985	0.7771299727584178	0.9808940091906584
ENKUR	4.496838428041823	4.530896091598523	-0.034057663556700035	0.8318762313557724	0.9839024500228163
TAS2R5	4.2577202715750255	4.291733449354958	-0.034013177779932846	0.7969253434530505	0.9808940091906584
NUBPL	7.21690842775405	7.250885107985683	-0.033976680231632805	0.7722031078700408	0.9808940091906584
MAZ	11.74307666656683	11.776911859689857	-0.03383519312302674	0.7722031078700408	0.9808940091906584
VEGFB	11.698461799899453	11.732205887308625	-0.0337440874091719	0.9948670783573779	0.9986506769026382
RALBP1	9.618463119227831	9.65220557036727	-0.033742451139438856	0.9948670783573779	0.9986506769026382
VTA1	8.838464939815042	8.872204532090224	-0.03373959227518242	0.5713106640586307	0.9601532974471874
AC126614.1	0.5173547144667517	0.5510875123018848	-0.033732797835133055	0.9846020847529213	0.9980282277241722
HIATL1	9.139228520003904	9.172939225944262	-0.033710705940357855	0.5845005812809552	0.9611583136794507
CRTAP	12.620000085223003	12.653676493553226	-0.033676408330222785	0.5713106640586307	0.9601532974471874
BTF3L4	10.026923121683787	10.060588061383752	-0.03366493969996576	0.6617791426885202	0.9743186537302612
ITGA2B	6.36077730457683	6.39440348331707	-0.03362617874024032	0.9538291842509659	0.9951094128119286
LARP4	7.561538593896047	7.595150480671858	-0.033611886775811506	0.9948670783573779	0.9986506769026382
TMEM56	6.423043260353524	6.456596181593241	-0.03355292123971676	0.9384656415857509	0.9939712861040823
ZNF20	5.456918522690696	5.490416329722343	-0.0334978070316474	0.6995022543981966	0.9801750447872553
GTF3A	10.821538143649141	10.85499949202799	-0.0334613483788484	0.8570506574100524	0.9868247185150075
PRKDC	10.169231682891509	10.202647365391147	-0.03341568249963878	0.8722271458954302	0.9893794946318687
STX7	9.09923260714393	9.132646639935693	-0.03341403279176269	0.6995022543981966	0.9801750447872553
MRPS6	10.743077215656236	10.77647061824815	-0.03339340259191381	0.7186529876661424	0.9808940091906584
ATXN10	11.483846150403899	11.517205954196996	-0.03335980379309689	0.9129133660868547	0.9915893256500147
ZNF354A	7.7138498764555985	7.747204956865552	-0.03335508040995361	0.666450257073971	0.9755961805185402
GIMAP7	9.760771006602157	9.79411792899877	-0.0333469223966123	0.8268611107902943	0.9839024500228163
TXNRD2	8.667694542082712	8.701029653650878	-0.03333511156816549	0.49123037695640703	0.9469453682399468
TFB2M	7.658467743995142	7.6917636376333025	-0.033295893638160656	0.4325407398077189	0.9347496084055918
TPI1	12.943077070571281	12.976323505641998	-0.03324643507071734	0.7331336911786159	0.9808940091906584
CCAR1	9.599997816016351	9.633235963193906	-0.03323814717755447	0.7138481515555499	0.9808940091906584
PTEN	9.509998199980506	9.54323572781113	-0.03323752783062339	0.9794704375391787	0.9964314383009453
CCDC8	9.280001035471152	9.31323805256797	-0.03323701709681792	0.887450813343425	0.9893794946318687
SEC23IP	8.52000037309299	8.553236011953882	-0.03323563886089076	0.6023042033360446	0.9645556505252952
FBRS	10.156921472395236	10.190147296507787	-0.033225824112550484	0.6899971941996159	0.9794410678693223
RBBP7	11.866923553224922	11.90014681733583	-0.0332232641109087	0.8368982059442523	0.9839632102425258
SFTPC	1.860460007273427	1.8936207644274423	-0.03316075715401534	0.8268611107902943	0.9839024500228163
TTLL13	1.1561199396908814	1.189256307178688	-0.03313636748780646	0.9180174782412999	0.9926929292085592
MPHOSPH10	9.249229782279134	9.282353463639486	-0.03312368136035282	0.44394308796283366	0.936959781397376
SLC22A7	0.7569136276808734	0.7899616069618408	-0.033047979280967366	0.8419268358036625	0.9849792210224385
TYK2	10.74769209907469	10.780735371811286	-0.03304327273659524	0.9589544640650683	0.9951094128119286
ATP6AP1	10.921537564093455	10.954557988741557	-0.033020424648102065	0.6067929984663029	0.9645556505252952
BAG6	12.029231052991006	12.062205959212083	-0.03297490622107624	0.8368982059442523	0.9839632102425258
KCTD13	8.599996293345365	8.632942104191512	-0.03294581084614734	0.8520032622776329	0.9865015838642158
CASP4	9.796925128317117	9.829852165713465	-0.03292703739634817	0.9692099036052046	0.9951094128119286
CCT2	11.097692373613443	11.130588020408029	-0.03289564679458579	0.8925348972027772	0.9893794946318687
ZNF768	10.008462063254493	10.041323630670265	-0.03286156741577173	0.6248956592707766	0.9687095878760558
MAP2K3	9.295383575947284	9.328234525713189	-0.03285094976590486	0.4516390495668987	0.936959781397376
FAM92A1	9.405385475121692	9.438236202226593	-0.03285072710490056	0.7722031078700408	0.9808940091906584
MTERFD3	8.532309835151759	8.56514630553478	-0.032836470383021066	0.9027161195844561	0.9900196296442317
ACSL1	9.126920205432448	9.159707754416011	-0.0327875489835634	0.8925348972027772	0.9893794946318687
