Name	Mean(log(kidney_black))	Mean(log(kidney_white))	logFC	M-W U test pval	Adj pval
C9orf117	4.40002282148776	4.347546369829505	0.05247645165825521	0.6984112806551905	0.9405106657270282
ANKMY2	8.682854182498533	8.630396362160925	0.05245782033760804	0.6984112806551905	0.9405106657270282
SMARCB1	10.502856518671054	10.450399734497019	0.05245678417403532	0.7670028959158552	0.9544691998920093
SOX2	1.1793580418912912	1.1269281385017325	0.052429903389558774	0.9636416382773244	0.9887107971948921
RANBP9	8.940004197696883	8.887598465447633	0.05240573224924994	0.4657890075571608	0.8838773488453757
UBFD1	9.027143974024268	8.97480126102206	0.05234271300220783	0.2944371742934151	0.8076365670698772
CXCR5	1.5148002110016405	1.462519848841911	0.05228036215972942	0.8197075378297883	0.9666029215111508
MYH2	0.5571563440290002	0.5048969094900484	0.052259434538951766	0.8020358017054915	0.9613450059668561
CYP2W1	1.7083165292619689	1.6561055865964178	0.05221094266555104	0.9454860510093598	0.9835604021809824
LRFN3	7.808574970900941	7.7563977655567	0.05217720534424153	0.8553183244980875	0.970195258557729
CLYBL	10.068573954462153	10.016400958236057	0.05217299622609595	0.5688114004133373	0.912382704274062
OASL	5.535653118149214	5.483575291138704	0.05207782701050956	0.4798427052511657	0.8838773488453757
ALKBH3	9.032857008758223	8.980799850880254	0.05205715787796805	0.8912262787344354	0.9777178869599933
SLC12A8	6.994240162613145	6.942410334070649	0.051829828542495626	0.9818160974780158	0.9887107971948921
TP53BP2	8.455721707847578	8.403996420378387	0.05172528746919092	0.8374713100441714	0.9666029215111508
PPP1R13B	8.475714710625983	8.424002768166819	0.051711942459164106	0.7670028959158552	0.9544691998920093
GNPTG	11.222858272370482	11.171199713327153	0.05165855904332872	0.7324398999038726	0.9482615665777585
SRGAP1	6.262848527932781	6.211233811858944	0.051614716073837386	0.7844647546146084	0.9613450059668561
C21orf91	6.927162093579482	6.875585114987088	0.05157697859239363	0.8732396594705851	0.970195258557729
RPAP1	8.067146429517265	8.015603404414202	0.0515430251030633	0.8374713100441714	0.9666029215111508
NOS1AP	6.4570937627112555	6.405597644542528	0.051496118168727456	0.9454860510093598	0.9835604021809824
GUSB	10.131429140305668	10.079999550748752	0.0514295895569159	0.8197075378297883	0.9666029215111508
ZNF682	5.891406422616305	5.840007270375805	0.05139915224050018	0.5688114004133373	0.912382704274062
PCMTD2	9.878572817843756	9.827197771772136	0.05137504607161958	0.9273587349040209	0.9835604021809824
CLASP1	8.69571695267413	8.6444001297815	0.0513168228926304	0.7670028959158552	0.9544691998920093
CSNK1G3	8.342853039015358	8.291606589348726	0.05124644966663183	0.8020358017054915	0.9613450059668561
DHRSX	8.230008142671325	8.178806348519053	0.05120179415227177	0.8374713100441714	0.9666029215111508
COQ5	9.90714103096744	9.856000109886256	0.051140921081183066	0.7670028959158552	0.9544691998920093
C4orf45	0.8152912710302509	0.7641833167641849	0.05110795426606596	0.8020358017054915	0.9613450059668561
TRIM56	7.801433809000092	7.750396176483839	0.05103763251625271	0.8553183244980875	0.970195258557729
GOLGA8T	1.776247255106599	1.7252100344273325	0.05103722067926664	0.8020358017054915	0.9613450059668561
RP11-219B4.5	1.4881803981597224	1.4371529992106153	0.05102739894910702	0.6984112806551905	0.9405106657270282
ZNF223	6.57856864943053	6.527583378737035	0.05098527069349501	0.8732396594705851	0.970195258557729
TPD52	11.058569262065191	11.007599931175816	0.05096933088937483	0.6984112806551905	0.9405106657270282
AK8	6.578560637616725	6.527600194807539	0.050960442809186546	0.9636416382773244	0.9887107971948921
SHQ1	7.662871696844169	7.612009734409286	0.05086196243488317	0.9092690452142217	0.9777178869599933
ZFR	10.02285940582418	9.971999417479157	0.0508599883450227	1.0	1.0
UHRF2	8.112856813457459	8.06199948536093	0.05085732809652832	0.9454860510093598	0.9835604021809824
MTMR2	8.91713757089387	8.866398981721503	0.050738589172366844	0.8912262787344354	0.9777178869599933
SSH3	9.144291000540036	9.093598358006851	0.050692642533185506	0.4119219261209185	0.862949637516065
DCC	1.9031027492374861	1.8524116774977732	0.05069107173971288	0.8197075378297883	0.9666029215111508
KLHL15	6.821411908606168	6.770798688203631	0.05061322040253735	0.4798427052511657	0.8838773488453757
RNF214	8.395709913184652	8.345202990247383	0.05050692293726833	0.8912262787344354	0.9777178869599933
TRIM39-RPP21	1.0927302064879127	1.042238880138152	0.050491326349760834	0.8732396594705851	0.970195258557729
ABCG2	6.35567376455048	6.305191939354587	0.05048182519589339	0.7496585590962592	0.9544691998920093
EXTL3	8.162854645962366	8.11239726279009	0.05045738317227588	0.5688114004133373	0.912382704274062
TMEM243	9.669996390733031	9.619598683573251	0.05039770715977987	0.7670028959158552	0.9544691998920093
CCDC79	0.5251431689419289	0.47480773620857114	0.05033543273335778	0.8020358017054915	0.9613450059668561
DHX15	10.47428666080913	10.423999382996191	0.05028727781293796	0.7324398999038726	0.9482615665777585
FBXO17	9.674285531264047	9.624002402654884	0.05028312860916273	0.9454860510093598	0.9835604021809824
KLRC4-KLRK1	2.4526823515204788	2.402418357584414	0.05026399393606473	0.9454860510093598	0.9835604021809824
CENPQ	6.241421592185572	6.191187782318215	0.050233809867356705	0.6649783074844666	0.9304383017752846
VWA5A	9.251433518805046	9.20120071369109	0.05023280511395534	0.3050588592616783	0.8076365670698772
CWC27	8.408565174312258	8.358391125663852	0.050174048648406355	0.7324398999038726	0.9482615665777585
IDH3B	11.235714199263489	11.185599766039207	0.050114433224281996	0.8374713100441714	0.9666029215111508
PTPDC1	5.912850100248441	5.862790508405238	0.050059591843202966	0.9818160974780158	0.9887107971948921
CAPN1	11.3128578641721	11.26280027115953	0.05005759301256951	0.7670028959158552	0.9544691998920093
ASB9	8.082848228194312	8.032808122959523	0.05004010523478897	0.7670028959158552	0.9544691998920093
EIF4E3	8.230001512687855	8.180002543269346	0.049998969418508565	0.9092690452142217	0.9777178869599933
C11orf24	8.747140515761997	8.697199841358385	0.049940674403611496	0.4798427052511657	0.8838773488453757
THG1L	7.398587985947564	7.348802262881443	0.049785723066120724	0.4250306527849277	0.862949637516065
MPHOSPH8	9.197140548313504	9.147599264335458	0.049541283978046025	0.9273587349040209	0.9835604021809824
TCERG1L	1.3091023385399383	1.2596168426675198	0.04948549587241846	0.8912262787344354	0.9777178869599933
INVS	7.658579481111282	7.60920637809709	0.049373103014191955	0.8197075378297883	0.9666029215111508
DCDC2B	1.3529624101462256	1.3036032888729696	0.049359121273256035	0.9092690452142217	0.9777178869599933
C9orf172	2.2306636233622474	2.181304883694703	0.04935873966754434	0.8732396594705851	0.970195258557729
RBM7	9.005708347030206	8.956400993032165	0.049307353998040426	0.45196698876558605	0.8747314345801119
GNLY	5.698580888529944	5.649499305222353	0.049081583307590826	0.8732396594705851	0.970195258557729
SYCP2	5.1699069845098	5.120830646798381	0.04907633771141917	0.7324398999038726	0.9482615665777585
PTHLH	3.8866703076626297	3.8377414844677364	0.04892882319489322	0.8374713100441714	0.9666029215111508
GSK3A	10.369999263871133	10.321199755203674	0.04879950866745908	0.600126469478423	0.9164433391028878
TAB1	8.427141182072365	8.37840165348212	0.048739528590244774	0.8020358017054915	0.9613450059668561
RIT2	0.28231671080993115	0.2335814507273487	0.04873526008258244	0.7496585590962592	0.9544691998920093
C15orf56	4.934298327301639	4.88557974585294	0.048718581448699005	0.9818160974780158	0.9887107971948921
TMEM59L	4.532960945421595	4.484356222998929	0.04860472242266667	0.9454860510093598	0.9835604021809824
DSCAM	0.6297991538400856	0.5812071199738009	0.048592033866284634	0.9636416382773244	0.9887107971948921
ZFYVE9	8.388566647456985	8.33999227299739	0.04857437445959434	0.7670028959158552	0.9544691998920093
WHAMM	7.065699601032184	7.017207289194891	0.0484923118372933	0.9092690452142217	0.9777178869599933
ZBED6	6.66287590022751	6.614411591233973	0.0484643089935366	0.8020358017054915	0.9613450059668561
PPP2R5D	9.19285727605246	9.144400081421287	0.048457194631172484	0.600126469478423	0.9164433391028878
C11orf63	7.2400171377020675	7.191598632859771	0.048418504842296706	0.7670028959158552	0.9544691998920093
OAZ1	14.031428561903194	13.983200023899851	0.04822853800334315	0.8374713100441714	0.9666029215111508
HAND2	0.97064433324239	0.9224381418983956	0.0482061913439944	0.6816166430202566	0.9394991525531607
GEMIN6	8.018582994241473	7.970398438380691	0.0481845558607823	0.8732396594705851	0.970195258557729
RP11-447L10.1	0.4400939519064608	0.39195499246423554	0.04813895944222524	0.9454860510093598	0.9835604021809824
GABPA	8.235708304560678	8.187598052203066	0.04811025235761157	0.8374713100441714	0.9666029215111508
NBPF9	7.662845837091285	7.614799415993502	0.04804642109778268	0.8732396594705851	0.970195258557729
UBE2V2	9.767144987814353	9.719200715294024	0.04794427252032918	0.9454860510093598	0.9835604021809824
FGFRL1	9.02714144289381	8.979198565092602	0.04794287780120854	1.0	1.0
GMPPB	8.437134295398321	8.389203559402803	0.04793073599551789	0.6649783074844666	0.9304383017752846
LRRC63	1.3260371345513982	1.278147883843992	0.04788925070740624	0.7670028959158552	0.9544691998920093
U2AF1	11.021428640657401	10.973599981408773	0.047828659248628114	0.7496585590962592	0.9544691998920093
TOR1AIP2	8.70857345168168	8.660794946549542	0.047778505132137994	0.6984112806551905	0.9405106657270282
AHNAK	11.348571664371889	11.300799714623286	0.04777194974860244	0.8732396594705851	0.970195258557729
PLEKHG1	6.978558080803204	6.930801816406111	0.04775626439709235	0.8732396594705851	0.970195258557729
PAFAH1B3	9.242860180514688	9.195200257343247	0.047659923171440965	0.9636416382773244	0.9887107971948921
SEC22A	8.312859247403777	8.265199630474303	0.04765961692947407	1.0	1.0
VDAC2	12.392857196800895	12.345200248745734	0.04765694805516141	0.7670028959158552	0.9544691998920093
ST8SIA3	0.3366080737675455	0.28896707818383127	0.04764099558371421	0.9092690452142217	0.9777178869599933
KNSTRN	7.407158904163714	7.359601224997192	0.04755767916652154	0.4798427052511657	0.8838773488453757
ARL5C	0.7639196438277452	0.7163864979512197	0.04753314587652557	0.6984112806551905	0.9405106657270282
ARL9	2.0181806649272476	1.9706763451373743	0.04750431978987324	0.9818160974780158	0.9887107971948921
TNKS2	8.464286568369726	8.416800484691702	0.04748608367802376	0.9636416382773244	0.9887107971948921
MED16	9.368571549003027	9.321199784762637	0.047371764240390135	0.8912262787344354	0.9777178869599933
CCDC124	10.735713484805702	10.68840049007271	0.047312994732992664	0.5086306912863015	0.8939569725638026
MIS18A	7.265695213061659	7.21840245294589	0.047292760115769106	0.9818160974780158	0.9887107971948921
TSR2	10.510000800160297	10.462800722296086	0.04720007786421121	0.9092690452142217	0.9777178869599933
PDZRN4	4.420010090240547	4.37282301489868	0.04718707534186706	0.9273587349040209	0.9835604021809824
TMEM87A	9.687143167512769	9.639999399785388	0.04714376772738049	0.8912262787344354	0.9777178869599933
TXNL4B	7.517146916019334	7.470005598759352	0.04714131725998172	0.45196698876558605	0.8747314345801119
ZBTB40	7.194297015420342	7.147194995073752	0.047102020346589946	0.9636416382773244	0.9887107971948921
PRAF2	9.338573525900257	9.291605381890353	0.04696814400990412	0.5843713350251918	0.9164433391028878
KIAA1211L	6.8528561235969265	6.806031338280932	0.04682478531599443	0.8374713100441714	0.9666029215111508
MBIP	9.089998531492668	9.043200521338292	0.0467980101543759	0.4657890075571608	0.8838773488453757
IL17C	0.9082118663107794	0.8614505312622469	0.046761335048532526	0.8732396594705851	0.970195258557729
UGDH	9.437142211128876	9.390397945870493	0.04674426525838271	0.8732396594705851	0.970195258557729
DCN	12.944283654750702	12.897600208955646	0.04668344579505579	0.9818160974780158	0.9887107971948921
PSME2	11.87857114806742	11.832000419595294	0.04657072847212618	0.5534522277127756	0.912382704274062
BCAS3	8.798566421490774	8.751997968400065	0.04656845309070867	0.6816166430202566	0.9394991525531607
CNTNAP4	0.6992464896957945	0.6527124964535471	0.046533993242247385	0.8553183244980875	0.970195258557729
GPATCH1	6.8357362837990605	6.789217792572364	0.04651849122669649	0.8197075378297883	0.9666029215111508
RARA	9.2500022752278	9.203600447154558	0.04640182807324145	0.7844647546146084	0.9613450059668561
RXFP1	4.824254252064656	4.777885539449142	0.04636871261551434	0.8020358017054915	0.9613450059668561
HAUS6	6.307107906956083	6.260802755733023	0.046305151223060115	0.9454860510093598	0.9835604021809824
DRAP1	10.86428507951294	10.818000136317144	0.04628494319579701	0.8197075378297883	0.9666029215111508
TRIM13	8.81856995937284	8.772399379401818	0.04617057997102236	0.648503379652976	0.9304383017752846
JDP2	9.16571634756183	9.119599564844112	0.0461167827177178	0.9818160974780158	0.9887107971948921
NUDCD2	8.820005054556129	8.774003276591724	0.04600177796440441	0.7324398999038726	0.9482615665777585
AGFG1	9.969997335587768	9.923999470560755	0.04599786502701342	0.600126469478423	0.9164433391028878
DNAJB5	7.749987272328271	7.703996468111785	0.04599080421648605	0.8197075378297883	0.9666029215111508
SBDS	11.437143685823388	11.39119998952349	0.04594369629989892	0.8020358017054915	0.9613450059668561
SEC22C	9.704287291442197	9.658401301017994	0.04588599042420327	0.7324398999038726	0.9482615665777585
SAMD9L	7.194290192233668	7.148404806081177	0.045885386152490604	0.5688114004133373	0.912382704274062
CDC16	9.874283558270097	9.8284013317913	0.04588222647879725	0.8020358017054915	0.9613450059668561
KISS1	2.848883040570321	2.803045061674321	0.04583797889599994	0.8732396594705851	0.970195258557729
HIGD1A	12.288571096904608	12.242799890708008	0.04577120619659958	0.8020358017054915	0.9613450059668561
ACAP2	7.710009891792331	7.664397904109015	0.04561198768331565	0.9818160974780158	0.9887107971948921
ZNF267	6.8699811147024095	6.8244052191421956	0.04557589556021391	0.6649783074844666	0.9304383017752846
MED11	9.787142921318278	9.74160293309597	0.045539988222307315	0.7153548849282607	0.9482615665777585
CAMKK1	5.907106980201513	5.861582875173648	0.04552410502786497	0.8912262787344354	0.9777178869599933
GNA13	8.961434934641147	8.916001404991498	0.04543352964964953	0.7844647546146084	0.9613450059668561
TMEM165	10.185714244993148	10.14040053414865	0.04531371084449809	0.5233570171191725	0.9023843161058437
C19orf52	8.415714323615237	8.370402309846101	0.04531201376913607	0.7153548849282607	0.9482615665777585
TBL1X	9.232853872950686	9.18759764444779	0.04525622850289679	0.25445058264633635	0.7823842359738773
FAM25A	0.6756488420658451	0.6304012481799066	0.045247593885938464	0.8553183244980875	0.970195258557729
SLC2A6	5.89715918013762	5.851980328098276	0.04517885203934391	0.9454860510093598	0.9835604021809824
SLX4	5.167116002204535	5.121968564258011	0.04514743794652443	0.9818160974780158	0.9887107971948921
NT5C2	10.06714033723055	10.021999222266288	0.04514111496426132	0.9092690452142217	0.9777178869599933
EIF2AK2	7.9971415475056675	7.952003118879113	0.04513842862655437	0.600126469478423	0.9164433391028878
PDE1B	6.234268759022249	6.189166146445374	0.045102612576874535	0.8553183244980875	0.970195258557729
SCN5A	1.5767273531419195	1.53168803630967	0.045039316832249376	0.8912262787344354	0.9777178869599933
CSNK1G2	9.458577565710161	9.413598841730979	0.04497872397918279	0.7670028959158552	0.9544691998920093
NDUFA10	12.045713928454688	12.000800101178529	0.04491382727615978	0.9818160974780158	0.9887107971948921
GPR150	1.2503908709742835	1.2055978706050474	0.04479300036923606	0.9273587349040209	0.9835604021809824
TMEM175	9.224284723321144	9.17960072862212	0.04468399469902451	0.9818160974780158	0.9887107971948921
MAP2K4	8.544288029552202	8.499605109225824	0.04468292032637855	0.9092690452142217	0.9777178869599933
VGLL2	0.23482340776247748	0.1902147620870592	0.04460864567541828	0.9818160974780158	0.9887107971948921
ASPH	10.575716556102282	10.531197924463614	0.04451863163866854	0.9454860510093598	0.9835604021809824
RPRD1B	8.455713537720525	8.411199677295906	0.04451386042461891	0.6160709679114824	0.9239710461618119
METTL18	7.4428765650442985	7.398391271510292	0.044485293534006765	0.7844647546146084	0.9613450059668561
SMIM3	2.047543197010992	2.0030612656568776	0.04448193135411449	0.9818160974780158	0.9887107971948921
GOLGA6A	0.9880651257127713	0.9436055851210869	0.04445954059168433	0.7324398999038726	0.9482615665777585
RPL7A	15.219999978553346	15.175599974595968	0.044400003957377976	0.6160709679114824	0.9239710461618119
ATP6V0A2	7.149979886260395	7.105594005404819	0.044385880855576154	0.8020358017054915	0.9613450059668561
MYL12B	13.847143091861497	13.80279996506406	0.044343126797437904	0.7324398999038726	0.9482615665777585
SCAF11	9.607141220851897	9.562799362349375	0.0443418585025217	0.7153548849282607	0.9482615665777585
SOCS3	10.057138807996207	10.012800674940339	0.04433813305586831	0.9818160974780158	0.9887107971948921
DLEC1	3.0161118948398005	2.971834622595086	0.04427727224471445	0.9818160974780158	0.9887107971948921
PIGZ	5.5242936181938935	5.480033099667812	0.04426051852608115	0.8553183244980875	0.970195258557729
MED20	8.631422095898534	8.587203638634032	0.044218457264502575	0.5534522277127756	0.912382704274062
IRF5	8.378568009075959	8.334394908618112	0.04417310045784717	0.8912262787344354	0.9777178869599933
INPP5D	7.5785495663764895	7.534397306911341	0.04415225946514845	0.6649783074844666	0.9304383017752846
HMGCS2	11.482845005085343	11.438800404480094	0.04404460060524862	0.8732396594705851	0.970195258557729
ZNF624	5.552798464440337	5.508803280914955	0.04399518352538223	0.7324398999038726	0.9482615665777585
GABPB1	7.4671518379622706	7.423199196191712	0.043952641770558465	0.6321987264563111	0.9239710461618119
MOGS	9.277140408053013	9.233197901785449	0.04394250626756424	0.8912262787344354	0.9777178869599933
DPP9	8.484284021828396	8.440396742928773	0.04388727889962318	0.8912262787344354	0.9777178869599933
SLC8A3	1.5766583037286774	1.5328258672286748	0.04383243650000268	0.9636416382773244	0.9887107971948921
RPL3L	1.8331586052414106	1.7893298541029936	0.043828751138417	0.8197075378297883	0.9666029215111508
TATDN1	9.401428600741033	9.357600150111143	0.04382845062989027	0.9454860510093598	0.9835604021809824
RRAD	8.931427034580874	8.887599282776614	0.04382775180426002	0.8374713100441714	0.9666029215111508
VPS39	9.415718539821409	9.371999740953846	0.04371879886756247	0.8374713100441714	0.9666029215111508
CCT4	11.195714775499045	11.151999226591277	0.043715548907767854	0.9092690452142217	0.9777178869599933
RIT1	9.190001070753526	9.146397936878563	0.04360313387496362	0.5382991000534749	0.9023843161058437
AASDH	7.30714632266382	7.263597377616802	0.043548945047017895	0.9454860510093598	0.9835604021809824
ADCK5	6.724305712074671	6.680794289195751	0.04351142287892085	0.6816166430202566	0.9394991525531607
TAP1	9.444283724030218	9.400800729163453	0.0434829948667641	0.6984112806551905	0.9405106657270282
RAB11FIP1	9.07142226543129	9.027995668202571	0.04342659722871822	0.9818160974780158	0.9887107971948921
INSL6	0.8795524865601577	0.8361339675985551	0.04341851896160265	0.8912262787344354	0.9777178869599933
FAM69C	1.743170020038659	1.6997727347983018	0.04339728524035724	0.9273587349040209	0.9835604021809824
LSM2	10.058573828259425	10.015198090812952	0.04337573744647294	0.9273587349040209	0.9835604021809824
YWHAG	10.538569747829209	10.495199575445223	0.04337017238398566	0.8020358017054915	0.9613450059668561
NOL6	8.448565404248983	8.405201662945213	0.04336374130376974	0.5843713350251918	0.9164433391028878
SAP130	7.775707310690527	7.732398893653872	0.043308417036655555	0.8553183244980875	0.970195258557729
SIRT2	9.942856802889585	9.899598096748	0.04325870614158411	0.6321987264563111	0.9239710461618119
DENND6B	7.8628578190565594	7.819601955683476	0.043255863373083514	1.0	1.0
TMEM88	9.620001566976416	9.576802025406682	0.04319954156973438	0.8197075378297883	0.9666029215111508
GOSR2	10.509998662055596	10.466800562217099	0.04319809983849687	0.9092690452142217	0.9777178869599933
RPS29	15.887142819515343	15.843999980929375	0.043142838585968235	0.7324398999038726	0.9482615665777585
ZNF787	8.25857110025238	8.215596654727277	0.04297444552510399	0.5233570171191725	0.9023843161058437
PQLC1	9.515716614672124	9.472799797933524	0.04291681673860026	0.5382991000534749	0.9023843161058437
SLC38A1	9.485715227051855	9.442801173113082	0.04291405393877312	0.8732396594705851	0.970195258557729
GCNT2	8.442861937199968	8.40000604170737	0.042855895492598606	1.0	1.0
MRPS14	9.45000137526274	9.407198141986349	0.04280323327639124	0.7496585590962592	0.9544691998920093
MEPCE	10.050001707692624	10.007199770426647	0.042801937265977585	0.5688114004133373	0.912382704274062
LYRM1	10.409997245066439	10.367199620735697	0.04279762433074197	0.9818160974780158	0.9887107971948921
MED14	8.449993584121842	8.40720023976983	0.04279334435201143	0.9092690452142217	0.9777178869599933
EMC6	9.967140812750715	9.924400692266234	0.04274012048448128	0.6160709679114824	0.9239710461618119
COIL	7.737135765336924	7.69440135134927	0.04273441398765421	0.7844647546146084	0.9613450059668561
B3GALT1	1.1726787482622945	1.1300363488235052	0.042642399438789225	0.7324398999038726	0.9482615665777585
SARS	11.431427860791002	11.388799553310673	0.04262830748032975	0.7153548849282607	0.9482615665777585
SULT1C2	10.221431502511809	10.178804224057199	0.04262727845461001	0.9454860510093598	0.9835604021809824
RABGAP1	8.985710681896085	8.943199680438715	0.04251100145737041	0.9454860510093598	0.9835604021809824
TXNL4A	10.89285789545248	10.850399151995287	0.04245874345719258	0.438379889350194	0.8747314345801119
TMEM201	7.7700141869497825	7.727604485987252	0.04240970096253083	0.8553183244980875	0.970195258557729
SYNGR2	11.824285956704543	11.781999888652262	0.04228606805228097	0.9454860510093598	0.9835604021809824
CHRND	0.6175055737312057	0.5752449846275948	0.04226058910361097	1.0	1.0
SCAMP4	10.331428889870683	10.289200659196453	0.04222823067422965	0.8553183244980875	0.970195258557729
MOB1B	9.06142680047399	9.019201540874949	0.04222525959904111	1.0	1.0
SUSD1	8.8714241988639	8.829201145998095	0.042223052865805855	0.8197075378297883	0.9666029215111508
MRPL23	10.968571955967217	10.926399726918767	0.042172229048450305	0.8197075378297883	0.9666029215111508
ZNF720	8.085717373940103	8.043607393208374	0.04210998073172867	0.8020358017054915	0.9613450059668561
CLCN6	7.350004287396598	7.30800124049656	0.042003046900037866	0.6984112806551905	0.9405106657270282
NUDT15	8.640001230342229	8.598004068065922	0.041997162276306454	0.9273587349040209	0.9835604021809824
SHISA3	9.837146152264436	9.795203384853655	0.041942767410780846	0.9818160974780158	0.9887107971948921
R3HCC1	9.584288122917636	9.54240017963614	0.041887943281496476	0.8912262787344354	0.9777178869599933
C2CD2	7.841428501500495	7.799598817980064	0.04182968352043126	0.6984112806551905	0.9405106657270282
RPS2	14.561428578828453	14.51959997640283	0.04182860242562292	0.7324398999038726	0.9482615665777585
TWSG1	9.951426482666516	9.909599608106632	0.04182687455988443	0.9818160974780158	0.9887107971948921
ZNF664	10.661427555533368	10.61960145178147	0.0418261037518981	0.7670028959158552	0.9544691998920093
CTPS2	7.568570880508121	7.526803593887061	0.04176728662105944	0.7670028959158552	0.9544691998920093
N4BP2	5.375647260025592	5.3340183697311065	0.041628890294485466	0.9454860510093598	0.9835604021809824
C9orf72	7.200022103201922	7.15840997620596	0.04161212699596195	0.8374713100441714	0.9666029215111508
ZXDC	8.449998158542254	8.40839784031582	0.041600318226434396	0.8020358017054915	0.9613450059668561
RP11-565P22.6	6.184319298264078	6.142834866237471	0.04148443202660701	0.9092690452142217	0.9777178869599933
ZNF675	6.578578087001763	6.537181421107665	0.04139666589409874	0.648503379652976	0.9304383017752846
ACTL6B	0.3426598674145272	0.3012782720867455	0.041381595327781684	0.8374713100441714	0.9666029215111508
MCUR1	8.958570170533202	8.91720168454371	0.0413684859894925	0.7496585590962592	0.9544691998920093
DNAJC24	7.435721314979196	7.394403794519203	0.04131752045999271	0.9454860510093598	0.9835604021809824
DPH2	8.302863608221966	8.261597599586997	0.04126600863496854	0.8197075378297883	0.9666029215111508
SUV39H2	6.550008270492085	6.508797720143815	0.04121055034826959	0.8732396594705851	0.970195258557729
SPTAN1	10.830000010747048	10.788799911308834	0.04120009943821401	0.9454860510093598	0.9835604021809824
ANKRD20A2	1.29155670933662	1.2504090805268389	0.04114762880978118	0.9818160974780158	0.9887107971948921
SNAPIN	10.204284257517072	10.163199907658743	0.04108434985832865	0.6649783074844666	0.9304383017752846
CHIC1	7.284277116197713	7.24320709652859	0.041070019669122715	0.9092690452142217	0.9777178869599933
EPB41L4A-AS2	6.074270235237135	6.033204290315317	0.04106594492181781	0.8732396594705851	0.970195258557729
ARHGEF19	6.638589723325874	6.597615165161864	0.04097455816401041	0.6649783074844666	0.9304383017752846
ROMO1	12.0685716327682	12.027600351188319	0.040971281579881946	0.7324398999038726	0.9482615665777585
TLK1	8.952854118680495	8.912001116188245	0.04085300249225021	0.8020358017054915	0.9613450059668561
ZDHHC1	8.632854133775131	8.59200288214774	0.040851251627390894	0.8912262787344354	0.9777178869599933
C1QTNF1	8.639997515483227	8.599190139399187	0.040807376084039504	0.8374713100441714	0.9666029215111508
COA6	9.909998917506043	9.86920081638788	0.04079810111816329	0.9092690452142217	0.9777178869599933
GPR31	0.5298466581580834	0.4890759624198411	0.040770695738242324	0.9636416382773244	0.9887107971948921
IQSEC1	8.807145307729416	8.76639490241427	0.040750405315145954	0.9273587349040209	0.9835604021809824
ANKLE2	9.061422507290462	9.020797504538978	0.04062500275148473	0.6984112806551905	0.9405106657270282
SIRT3	9.335718495601595	9.295201552225286	0.040516943376308845	0.8020358017054915	0.9613450059668561
SNX14	10.355713549577535	10.315200664921829	0.04051288465570657	0.9454860510093598	0.9835604021809824
ZNF487	7.1428668128507	7.102396918427685	0.04046989442301552	0.7670028959158552	0.9544691998920093
UBBP4	8.080017328435488	8.03960111544294	0.040416212992548495	0.7324398999038726	0.9482615665777585
FZD4	9.230000749153296	9.189597955566718	0.040402793586578056	0.6984112806551905	0.9405106657270282
IDNK	9.524284966230763	9.483997842869945	0.040287123360817745	0.9636416382773244	0.9887107971948921
PHLDB1	10.024282677530511	9.983998494659973	0.04028418287053803	0.7844647546146084	0.9613450059668561
TMEM38B	9.628573674107312	9.588399111672967	0.04017456243434481	0.8020358017054915	0.9613450059668561
H3F3C	1.8256233582044261	1.7855500787893135	0.04007327941511263	0.9636416382773244	0.9887107971948921
NPEPPS	10.042856963061663	10.00280061363187	0.040056349429793414	0.8374713100441714	0.9666029215111508
TNKS	7.524295193962	7.484398183514685	0.03989701044731486	0.9636416382773244	0.9887107971948921
XPOT	8.714292772168886	8.674403232167963	0.03988954000092271	0.8553183244980875	0.970195258557729
PIK3R4	9.28428421183804	9.244399495749889	0.03988471608815125	0.8912262787344354	0.9777178869599933
RNF2	8.304282038916948	8.264402495345317	0.03987954357163126	0.7153548849282607	0.9482615665777585
SMAP1	8.558573445678098	8.518796142494514	0.03977730318358397	0.600126469478423	0.9164433391028878
KLHDC2	10.612855029744638	10.573199820618042	0.0396552091265967	0.7496585590962592	0.9544691998920093
SNX19	9.622853464926054	9.583199379744043	0.0396540851820113	0.8553183244980875	0.970195258557729
SMYD5	8.977146441804305	8.937598243999098	0.0395481978052068	0.9818160974780158	0.9887107971948921
SCML2	4.219890949487488	4.1804161776770705	0.039474771810417586	0.9818160974780158	0.9887107971948921
C1orf111	1.8886900893258682	1.8492381821490562	0.03945190717681202	0.9273587349040209	0.9835604021809824
BET1L	10.115714553487132	10.076402677851625	0.039311875635506865	0.6984112806551905	0.9405106657270282
FZD2	6.325685150759975	6.286412978994438	0.03927217176553732	0.9092690452142217	0.9777178869599933
RPS6KA4	8.252860016194242	8.213599933225483	0.03926008296875949	0.7670028959158552	0.9544691998920093
SMS	11.58285681772106	11.543599518303862	0.0392572994171978	0.6984112806551905	0.9405106657270282
UHMK1	9.472857203387026	9.433601840178445	0.03925536320858036	0.8374713100441714	0.9666029215111508
NXF2	1.0047487732725902	0.9655201667510183	0.039228606521571896	0.7670028959158552	0.9544691998920093
IL4	0.3644143806639319	0.3252309366573357	0.03918344400659618	0.9454860510093598	0.9835604021809824
XRN1	7.387148589132717	7.348003209523772	0.03914537960894471	0.7844647546146084	0.9613450059668561
TMEM253	3.787137568762217	3.7480285480714275	0.039109020690789364	0.9092690452142217	0.9777178869599933
