Name	Mean(log(lung_black))	Mean(log(lung_white))	logFC	M-W U test pval	Adj pval
RARB	6.961032785346388	6.929923989695474	0.031108795650914622	0.910384593135542	0.9670413654234173
VTN	5.823287944010439	5.792125892540438	0.03116205147000084	0.8489368793814496	0.9444926289267714
AKAP17A	8.06153546500003	8.030371535773895	0.031163929226135423	0.6657880136054568	0.8543779103567207
POLR2F	10.717692563202643	10.686505147956852	0.031187415245790717	0.781738148995309	0.9140940718781745
SPNS1	10.000513377504793	9.969293738078637	0.031219639426156576	0.5742487165671226	0.8016417006071161
IRF2BP2	11.384615154121276	11.353382687864165	0.031232466257110403	0.7780473199716469	0.9121208748840446
RAB8A	10.10282139948781	10.071524016811225	0.03129738267658588	0.7443362877226021	0.8973225969420817
TSN	9.539742382349113	9.50843912584754	0.03130325650157317	0.8579917842862173	0.9474743133289224
KLHL3	5.715645260614855	5.6842997622339215	0.03134549838093381	0.8174089075477824	0.9330983467632076
C19orf67	0.8661715058057431	0.8348145195773509	0.031356986228392225	0.6497843646027988	0.8460017763902038
EIF6	11.30897416128693	11.277583482608916	0.03139067867801337	0.5755604341593341	0.8019974465883544
ABCB4	3.0347787676286595	3.003352203907122	0.031426563721537626	0.7443362877226021	0.8973225969420817
NBR1	10.194615821813544	10.163122799648349	0.03149302216519523	0.5444768831980547	0.7835648357805588
KIAA1467	6.683590554172178	6.652083481170157	0.031507073002020825	0.8039837019450478	0.9267184291027347
MED31	8.566154557559226	8.534646634110667	0.031507923448559794	0.6277858562008136	0.8328406186720001
ATF7IP2	7.731020124458435	7.699440604618817	0.031579519839617376	0.9639369118541923	0.9867471777128071
PRDX2	11.928461658723556	11.896877206151604	0.03158445257195197	0.8693366068808068	0.9511780285078555
EPCAM	11.42717877203082	11.39557671765209	0.03160205437872854	0.8860238006475554	0.958381270855454
RAP2A	8.465132164848479	8.433493221986827	0.03163894286165103	0.7443362877226021	0.8973225969420817
RP11-342M21.2	0.153829850574527	0.1221858640549683	0.0316439865195587	0.9946271123000621	0.9976399718680802
ERCC1	10.363846235686054	10.332193146371424	0.031653089314630733	0.2499189101850715	0.547848241729721
AMER1	5.109211821192192	5.0775375141278225	0.031674307064369245	0.6298346185731453	0.8341003543814806
BPGM	8.91461378848476	8.88286261903891	0.031751169445849214	0.9218342120024543	0.9710477568967955
AP000974.1	1.4886740150799804	1.4569102581979811	0.03176375688199928	0.7516257198452795	0.9000925571950441
OPN3	9.135897009525978	9.104126760820613	0.03177024870536549	0.9823475330273126	0.9940830844859375
ZHX1-C8ORF76	5.124624678696096	5.092819297814889	0.03180538088120688	0.7633347908533648	0.9052453741630188
CCR3	2.9137121293094785	2.8818983278409256	0.03181380146855295	0.8511987864903255	0.9450462027794265
LCMT1	9.334358270999834	9.30252863890755	0.0318296320922844	0.45885330217644815	0.7283741252712869
TMEM177	6.631016026896009	6.5991045279659755	0.03191149893003331	0.5625074215605419	0.7949394864173654
S100A13	12.1710257731539	12.13910782620859	0.031917946945309694	0.7699452081707838	0.9081763038346059
LECT2	0.2430302507322184	0.21107115690563674	0.03195909382658166	0.9915569845183151	0.9967013909950079
AURKB	5.54277746957396	5.5108093395156965	0.03196813005826371	0.5729384160545085	0.8007946610272224
SLC9A8	7.759486342950563	7.727511585734805	0.0319747572157576	0.5489574708893313	0.7862231409119615
DBT	6.76922924000896	6.737250155675992	0.03197908433296881	0.6230165737972833	0.8299553300702667
LARGE	7.776151865220152	7.744162392151585	0.03198947306856681	0.9815801679844521	0.9938035367652236
BTG2	11.986153970791392	11.954163558734432	0.03199041205695963	0.8383980414514803	0.9399719977169638
NDUFB2	12.4484616434773	12.416468463056322	0.03199318042097765	0.6812397356107859	0.8636782502571273
TBC1D14	9.349745355300977	9.317731259372511	0.03201409592846538	0.48793397097448477	0.7473091816825597
SOX8	3.087947845213562	3.055899184560762	0.0320486606528001	0.9785108853433553	0.9926827230321515
DHRS4L2	9.525898412373937	9.493829537758327	0.03206887461561081	0.6094774554328921	0.8218423973303591
PITHD1	10.13282020118008	10.100744178124895	0.03207602305518442	0.6359979630349005	0.8386644633112452
PPP4C	11.012563493212355	10.980483149231626	0.0320803439807289	0.6911432587264449	0.8689148852634277
NR1I3	3.48606378163391	3.453937762720866	0.03212601891304434	0.8769149425908425	0.9543098257821585
DMRTA1	4.523211315426449	4.491084586303355	0.03212672912309422	0.8099435766639715	0.9294116576273864
PSMA4	11.483589830701465	11.451449676919834	0.03214015378163104	0.43585237929966136	0.7130563718833483
ABHD6	7.940260333635477	7.908107044455554	0.03215328917992277	0.7118249847993814	0.8791967869220979
RAC1	12.69974370243985	12.667546622252464	0.03219708018738565	0.5217248528116252	0.7707375908018589
NLRP14	1.4518407538987155	1.4195482270021746	0.03229252689654083	0.888303418615738	0.9591949401061199
SYNJ2BP	8.282304244681514	8.250000427345745	0.03230381733576948	0.3443315376796643	0.6372285300499996
AFMID	9.754102091875634	9.721784422485335	0.032317669390298676	0.829387690015929	0.9367323169345799
NLK	7.941542910887579	7.909221208834149	0.0323217020534301	0.7773097517121003	0.912078164949473
CRB3	9.75230514102701	9.719962888446151	0.03234225258085921	0.9984648785737485	0.9992330128907082
ITGB1BP2	4.196515494953649	4.164169152074333	0.03234634287931648	0.8226445546520633	0.935206156636915
TPD52	9.76256362353037	9.730185701951768	0.0323779215786022	0.6020871448614207	0.8176281472087237
EIF2AK1	10.219487102540823	10.187100136698474	0.032386965842349014	0.5690160500660777	0.7980071079472822
C1orf229	2.533925307874292	2.501518974274758	0.03240633359953371	0.8376463517740174	0.9399719977169638
EFTUD1	7.757184342891551	7.724758090716954	0.032426252174596826	0.6553330235267011	0.8494608558340414
DCAF17	6.830766756399401	6.798285502255161	0.032481254144239635	0.4729740550608298	0.7379886472556402
LZTS2	9.83307663329826	9.800595005806182	0.0324816274920785	0.9325352070182094	0.975997424873032
RP11-87C12.2	2.3191776770468224	2.286689889653923	0.03248778739289948	0.8837451254919284	0.9573379862871164
TULP4	6.4371662215516805	6.404647461741045	0.032518759810635345	0.8451698054829141	0.9430937134645445
ATP1A3	3.3912484961441223	3.3587228321830147	0.032525663961107565	0.842158688844989	0.9415798416873313
WWC3	9.617436131662044	9.58490725563299	0.03252887602905474	0.7618681306161801	0.9042715325066392
RPL13A	15.894871773608498	15.862342010950771	0.032529762657727446	0.9992324389317105	0.9993970661664183
ALKBH5	10.35153769755283	10.31899630132912	0.032541396223709995	0.4747558119367329	0.7388696673211228
DDT	11.233076648405401	11.200483235530504	0.032593412874897254	0.529884116519461	0.7746848783858411
FEZ2	9.991793887159714	9.95918231547894	0.03261157168077489	0.6650889610071227	0.8539622220714691
TAF10	11.69256408052696	11.659888540729863	0.03267553979709703	0.6088039446056013	0.8216033671105751
FARS2	8.526668627541365	8.493867753916625	0.03280087362474049	0.8361434175553	0.9398163254037599
MTERFD2	9.387948691650598	9.355092355038234	0.032856336612363535	0.7443362877226021	0.8973225969420817
RAB27B	7.00127612166598	6.9684011725178765	0.03287494914810374	0.9172522854490051	0.9697549415184767
DMD	7.650517237934168	7.617616056577437	0.03290118135673126	0.8700939124638637	0.9512636771396258
CDC34	9.907948758748379	9.875018375451447	0.03293038329693232	0.7567415840140173	0.9020668757732219
VEZF1	9.89435868814611	9.861412901255107	0.032945786891001916	0.6897251812741743	0.8685110282351699
ZNF273	6.179468297645348	6.146429254785929	0.03303904285941961	0.7305497654813409	0.8892969941144429
BLK	4.522267431304582	4.489216958625226	0.03305047267935546	0.829387690015929	0.9367323169345799
SLC31A1	9.244358943238534	9.211301018164306	0.03305792507422822	0.7190069961014676	0.8830965344618241
LRRC8C	7.60589988645024	7.572827519569065	0.033072366881174986	0.7312732506021199	0.8898802913247232
TTYH3	9.025128293055555	8.992007495932627	0.033120797122927925	0.9892544682343195	0.9958710063281978
SMEK1	10.180000514980678	10.146839868788433	0.033160646192245125	0.24015628636520847	0.5391674417262299
RP11-10J21.3	0.6802769280144357	0.647021278897677	0.03325564911675871	0.828637822094973	0.9366986540868754
ZNF664	10.21897337178599	10.185687589561274	0.03328578222471634	0.6847705135483118	0.8655636169310004
AIG1	9.576153106950079	9.542863100431775	0.03329000651830327	0.7501660357645945	0.8998830090465548
GMIP	8.731027141286546	8.697730448386956	0.03329669289959014	0.7254921129554455	0.8863394620745001
C17orf85	8.860768570566535	8.827434971706591	0.03333359885994369	0.46119022523963404	0.7295402051649627
UBA5	9.059743977183164	9.026394542877162	0.033349434306002124	0.4536195684984403	0.7256319351333855
SHCBP1	4.87367953800085	4.840327612460311	0.03335192554053901	0.5336716818283649	0.7773517291416605
ARL14EP	8.522048103784092	8.48866151896558	0.03338658481851198	0.6277858562008136	0.8328406186720001
ORC2	7.734876809554815	7.701413024484525	0.03346378507028991	0.5560349522981987	0.7911952926990229
C12orf76	8.631536313248649	8.598066189550199	0.03347012369845004	0.6339406851651397	0.8367392200483784
IPO4	8.363849846556738	8.33037324989772	0.03347659665901759	0.5495990370183235	0.7863380990005269
LYRM2	9.145127151350351	9.111634546849725	0.0334926045006263	0.40208805135503833	0.6870733337659934
TBC1D29	0.9390517265754545	0.9055314160475012	0.033520310527953345	0.706812701688293	0.8774093738086832
PDC	0.9317927094791705	0.898271947701851	0.03352076177731944	0.6094774554328921	0.8218423973303591
ZNF404	5.354887201438655	5.321329448234482	0.03355775320417287	0.8308878915811989	0.9374964550818904
ZNF418	5.793916879923934	5.7603455751202155	0.033571304803718505	0.37561878875352683	0.6640878925132736
MTA2	10.146667408232114	10.113085379955443	0.03358202827667078	0.7305497654813409	0.8892969941144429
VPS37B	9.968716941772975	9.935130217150009	0.03358672462296575	0.6636917295061513	0.8536125549269794
SREK1IP1	8.487436064343434	8.453827598643636	0.03360846569979792	0.8361434175553	0.9398163254037599
C1orf43	12.053077121357822	12.01933090386044	0.033746217497380826	0.6643901994656193	0.8539622220714691
ZDHHC3	10.821538848560774	10.787769590955843	0.03376925760493066	0.8466762153192458	0.9435028595358321
RBMXL2	0.8333359661875364	0.7995391943551499	0.033796771832386496	0.614877420953501	0.8257003089813567
NDUFS6	10.213077077585512	10.179256457940552	0.03382061964495975	0.7545477505128813	0.9011031890059406
PPIC	9.84282056721479	9.808958373917488	0.03386219329730267	0.6435652721515408	0.8421188918252522
SMC4	9.03487362854029	9.000817823431618	0.03405580510867168	0.8860238006475554	0.958381270855454
EIF4E2	10.416152617654328	10.382081967145735	0.03407065050859259	0.6861847608745444	0.8666294635955064
TRIM52	7.8482009751221655	7.814091079805114	0.03410989531705155	0.5161142303668449	0.7669282280875472
TNRC18	9.635896313439114	9.601784183342351	0.03411213009676217	0.7773097517121003	0.912078164949473
QTRTD1	7.8653835392699625	7.8312617926726436	0.034121746597318925	0.5914103519380411	0.8119075327525709
EIF4ENIF1	8.451280905513617	8.417139361692008	0.03414154382160817	0.6230165737972833	0.8299553300702667
PLEKHM1	9.203335181876536	9.169069966169118	0.034265215707417696	0.6162306950036314	0.8262381960837911
WRB	9.376408849405383	9.342119020963358	0.03428982844202544	0.7457923668118533	0.8975332441933174
GTF2H3	8.217948811813061	8.18364463550118	0.03430417631188121	0.3547373580462826	0.6461769118562611
MYBBP1A	9.14999948491981	9.11568864723787	0.03431083768193943	0.48914169459876	0.7485294128251926
GOLGA6L4	5.466890682693136	5.4325431116456375	0.034347571047498526	0.9333000537624693	0.9764761546161678
C21orf88	1.0631791964157447	1.0288284287529805	0.034350767662764126	0.6784201278495798	0.8622042825119712
HABP4	7.984618291198662	7.950224272122172	0.034394019076489535	0.7154128416854428	0.8811184603215856
C5orf24	9.298975994995656	9.26453614394027	0.03443985105538694	0.3855477720740247	0.672437849551057
SRA1	9.595384585260836	9.560928655786	0.03445592947483611	0.6088039446056013	0.8216033671105751
APITD1-CORT	4.084083021632971	4.049609354790037	0.03447366684293396	0.22954485742833308	0.5275707904448261
LGALS1	14.374102538242168	14.339591069241015	0.03451146900115276	0.9754419208125732	0.9913917217388571
GTDC1	8.369998286964886	8.335465175394543	0.03453311157034378	0.6946931869419994	0.8701941206814564
CCNB1	7.004349761585843	6.96981244272964	0.034537318856203036	0.5279954697037355	0.7740986551476758
TUBE1	8.006411611224243	7.971859607085187	0.0345520041390559	0.528624637267809	0.7742731135532682
PTPN3	7.847180906272791	7.812602346281476	0.03457855999131443	0.5841209086287475	0.8075003786205215
SLC29A1	10.289487548359086	10.254907348049246	0.03458020030983988	0.8466762153192458	0.9435028595358321
PGA4	2.874480847166501	2.8398378962563497	0.03464295091015135	0.802495497377816	0.9256474759797824
RWDD2A	6.544364464837916	6.509700135265239	0.034664329572676955	0.6968263682534899	0.8711286256612134
CFHR1	1.8347589911812459	1.8000779640008875	0.03468102718035837	0.9685381488611814	0.9888589343273905
ANAPC13	10.52435918616169	10.489628324978614	0.03473086118307478	0.6826512142804653	0.8646250722912465
IL23R	1.1223820174211878	1.087623631017914	0.03475838640327389	0.9677711991415082	0.9887825570134726
ZNF232	7.3394772748465265	7.304685222935717	0.03479205191080936	0.35875316638598254	0.6490128803239807
RBM43	6.9189748340591795	6.884166087705465	0.03480874635371478	0.9004765350931211	0.9634284253974809
SYNE1	10.528718104981559	10.493904117582042	0.03481398739951658	0.7501660357645945	0.8998830090465548
KITLG	9.52615456393529	9.491338317261633	0.03481624667365679	0.6713908491640057	0.8572789837323755
SCN7A	8.813075419361123	8.778220423877146	0.03485499548397719	0.7604023252276368	0.9039456362301386
TMEM74	1.7566703004057758	1.7218143815240652	0.03485591888171058	0.7736249326888244	0.9101587386388159
NRBF2	8.852566068276635	8.817693819694856	0.034872248581779175	0.7648023010053842	0.9058649522574177
MRPL12	9.97333337201569	9.938438702055237	0.03489466996045287	0.7662706561292787	0.9066017793429756
AKNA	9.210509838382764	9.175614627306917	0.03489521107584714	0.9961622088650601	0.9984098920175265
ZMYND15	7.649738313702676	7.614835497488944	0.03490281621373281	0.8331393483009933	0.9386991964400947
VWA8	7.016665016852865	6.981747416549172	0.034917600303692176	0.6162306950036314	0.8262381960837911
C21orf62	1.5960114067075513	1.5610611656565192	0.03495024105103206	0.9073344023857638	0.9656600126373032
SMURF2	8.86153658821551	8.8265793867572	0.03495720145830994	0.6081307652871897	0.8211816932905982
PLEKHO1	10.577948948323561	10.542974072140524	0.034974876183037296	0.7662706561292787	0.9066017793429756
C7orf61	3.688218962167786	3.6532357727242823	0.03498318944350354	0.7839550139087916	0.9154519564828747
LY6G5B	7.194620756167928	7.159631590301596	0.03498916586633172	0.6664873567346594	0.8546129508450058
PTPRK	9.071026916072741	9.035986336032806	0.03504058003993471	0.8017516632679933	0.9253169386208298
RPGRIP1L	5.680754857255918	5.64567843894908	0.035076418306838164	0.529254186323599	0.774385574140386
SERF2	14.705897426573744	14.670817844153646	0.035079582420097566	0.799521241373909	0.924031022204698
GPC1	8.98461090226707	8.94947907438847	0.03513182787859925	0.8159144924955812	0.9323274399127573
AC110771.1	2.024882322828618	1.9897412148583824	0.03514110797023551	0.8936260891522647	0.9613514286514884
CCDC39	5.711997052241382	5.676813832516859	0.035183219724522985	0.6271035713749928	0.8324205715656975
DDIT4L	4.0151911182856725	3.980002366476058	0.03518875180961434	0.7714164816394489	0.9090874183782609
RASD1	9.059484657582091	9.024201091363363	0.035283566218728524	0.9141991844683165	0.9682695869460296
CKB	12.352307713481862	12.316988866457777	0.03531884702408483	0.7987781297015469	0.9234652001602598
ALG6	7.376667688437156	7.34130094696544	0.03536674147171581	0.3834442418051519	0.6704384151070878
BOLA3	9.415386130536776	9.379999946343393	0.03538618419338313	0.49764065962111237	0.7550638751161959
ZNF354B	6.89256868272982	6.857175143324641	0.0353935394051792	0.7721524271668317	0.9093662702769232
TTC7B	8.568718691147907	8.533306575698854	0.03541211544905387	0.9019998820610636	0.9635864530793109
LRRC39	3.7390593407924313	3.7035858074418724	0.03547353335055892	0.9930920356237768	0.9969238315941034
NCEH1	8.799489722298581	8.763977745371056	0.03551197692752517	0.867822355897274	0.9503205306717067
DPAGT1	9.41204969529951	9.376505680579037	0.03554401472047353	0.6182630528960279	0.8273794341496407
LGR5	4.16292741555386	4.127359288861488	0.03556812669237175	0.8557262571538575	0.9466946054723637
RP11-219B4.5	1.4621558462661488	1.4265758359060583	0.03558001036009051	0.9440140542638839	0.9797905030064313
BYSL	7.866416064748205	7.830818057373554	0.03559800737465135	0.6961150404159688	0.8708371421936821
NMI	9.02410282423022	8.988475603539401	0.03562722069081836	0.7604023252276368	0.9039456362301386
CDKN2AIPNL	8.66743726999321	8.631747150458303	0.03569011953490708	0.5541003218197522	0.7899855222311983
LAP3	11.52692281166283	11.491152296195153	0.035770515467676844	0.8376463517740174	0.9399719977169638
C1orf216	7.787182925230025	7.751376268000753	0.0358066572292719	0.6622956664303444	0.8529011933976406
CDC26	9.90435893192256	9.868475664795533	0.03588326712702816	0.7876536798316791	0.917711523069192
GLUD2	4.666936701738409	4.630966595257985	0.03597010648042431	0.7240492545007722	0.8855271656012398
WDR60	7.9364087754341766	7.90041020363832	0.035998571795856193	0.4729740550608298	0.7379886472556402
PDCL3	9.040512698363003	9.004460248748591	0.03605244961441123	0.7154128416854428	0.8811184603215856
PCSK7	9.856154291187064	9.820074017001208	0.036080274185856354	0.6074579179371615	0.8206382020229646
DYNC1LI1	9.240513103337845	9.204422970336942	0.03609013300090247	0.517358325632009	0.7682127864989928
HERPUD2	8.977179069696566	8.941040703389794	0.036138366306772696	0.49398864839503376	0.7525950530843528
GDE1	10.529743737186928	10.493531378057552	0.036212359129375926	0.973140433488288	0.990323735733611
PMCH	1.8212617247458502	1.7850148317248833	0.03624689302096695	0.9203066072650083	0.9708424427427208
PCDHA7	2.905258391441195	2.8690098695544903	0.03624852188670458	0.6629935516531642	0.8532569120703433
C9orf114	9.45538417337472	9.419108077315594	0.03627609605912596	0.5086823709528412	0.7619149058140591
SMC6	7.560000671327644	7.523719460238718	0.03628121108892568	0.5618585408850841	0.7945157035949337
TMCO1	10.932563630295139	10.896245142335667	0.03631848795947157	0.6277858562008136	0.8328406186720001
ERO1LB	6.78870951514471	6.752377430951589	0.03633208419312073	0.9371251971586848	0.9770393914961054
WDR91	8.697692364845876	8.66130187080246	0.036390494043416766	0.7928398501125572	0.9202217417787197
IP6K2	10.47512844614576	10.438735812075205	0.036392634070555374	0.9792781779547055	0.9928527627295606
CHAD	4.2832902381343585	4.246889454061543	0.03640078407281511	0.8511987864903255	0.9450462027794265
GRIK3	1.316410454608728	1.2799709472104983	0.036439507398229765	0.6741991550131262	0.8590579312320056
KLHL26	7.1246183937685075	7.088147724567546	0.03647066920096176	0.6546383915805467	0.8490438959881011
LRRK2	10.484103800694399	10.447620413162719	0.03648338753168012	0.9516732314981805	0.982643887744918
BSDC1	10.180769056982601	10.144274961862548	0.036494095120053416	0.6456355582705079	0.8429503754550498
ZNF322	7.4925613130523265	7.455988940962805	0.036572372089521465	0.602757320023297	0.8181721929093154
ACVR1	9.021793973902748	8.985204295165971	0.03658967873677632	0.8414062683907104	0.9414899827925546
DOCK1	8.711281585126152	8.674684583958797	0.03659700116735465	0.6734966509733927	0.8587636356176874
MED15	10.431282657300628	10.394683687179006	0.03659897012162183	0.905047653263228	0.9650874091709063
MIOS	8.180509153250451	8.143866743954334	0.036642409296117506	0.14499969089595832	0.4219773682641727
TNFSF9	6.3984828340237225	6.361823321520188	0.03665951250353494	0.9616367340305264	0.9859442774398439
FAM149B1	8.51307604763804	8.476394131120626	0.036681916517412816	0.38134775448049085	0.6686343799555886
PKMYT1	6.136927677796683	6.1002242005261085	0.036703477270574325	0.8010080088010483	0.9248689441631073
TMPRSS11B	0.7977538235781338	0.7610424155244135	0.03671140805372031	0.9164888940034623	0.9695669902754026
SCRN3	8.275895784161108	8.239145830465867	0.03674995369524048	0.7046684505046468	0.8760612888654943
ZNF773	6.735632776051384	6.698878188859617	0.0367545871917665	0.8837451254919284	0.9573379862871164
SOGA2	5.837689527814072	5.800918083313391	0.036771444500680595	0.980812819984915	0.9935237264344664
SHKBP1	10.586153488159773	10.549367838041526	0.036785650118247304	0.40479514699992747	0.6891772662580797
KCTD16	3.359089155692496	3.3222584180235906	0.036830737668905655	0.7809995869254693	0.9135237300633686
NADK	10.234872053330253	10.198029595073194	0.03684245825705901	0.6142012746979644	0.8251573926526503
RAB28	8.709231568717511	8.672379277035166	0.036852291682345495	0.3236391266022619	0.620302649303346
CTSF	10.227691036880804	10.190817512618441	0.03687352426236323	0.5954039510156337	0.8134656230980285
ADAM20	1.233206370301029	1.1962733031438737	0.036933067157155275	0.6277858562008136	0.8328406186720001
CSF2RB	8.47359291956825	8.436658027593145	0.03693489197510402	0.9915569845183151	0.9967013909950079
SGPL1	8.389746709173775	8.352788372882964	0.03695833629081058	0.7298265200155901	0.8889513498210223
HOXD4	2.0719403708031154	2.034975245890334	0.036965124912781366	0.9800454897384373	0.9931883845704981
HCK	10.458973878916247	10.422007603836882	0.03696627507936512	0.8829857798328371	0.957084693626689
ZNF695	1.587552963482778	1.5505195602973245	0.03703340318545356	0.8429112534505108	0.9419008312578661
ORC5	7.586927698440113	7.549852362105647	0.0370753363344658	0.618941156130819	0.8276179394606811
RNF6	8.86846162126784	8.831374719337795	0.03708690193004571	0.7089592817942401	0.8778514561837405
FTL	18.10794871536052	18.07085501753706	0.037093697823461724	0.6380580529449769	0.8402251091998495
YTHDF1	9.27999968735449	9.24289815548107	0.0371015318734198	0.33701933371972825	0.6313306012861233
CSTB	11.86153878527028	11.824423717009243	0.03711506826103772	0.6791246097381511	0.8624977261193312
FAM43A	7.695893800221374	7.6587356546087175	0.037158145612656845	0.9440140542638839	0.9797905030064313
CDC42BPG	7.924613407086743	7.887395220052768	0.03721818703397517	0.9869520414433406	0.9954813304753717
NSUN4	8.27076771200792	8.23345788653237	0.03730982547554973	0.4484196823232094	0.7225178496390595
ACTR10	10.417435511282065	10.380074145834348	0.037361365447717176	0.45477970138229196	0.725957395176992
IRAK4	8.014100854448658	7.976729327240255	0.03737152720840342	0.23329568965609504	0.5328961620490158
SYNJ1	7.575389143700003	7.53799568404219	0.03739345965781382	0.6713908491640057	0.8572789837323755
STAB2	4.024336592119262	3.986926839434956	0.0374097526843058	0.9769763604760727	0.9923420790290147
AGTRAP	10.890255345322206	10.852825203073431	0.037430142248775056	0.4629472731604243	0.7310496608686071
VPS13C	9.330511096965317	9.293048548123588	0.03746254884172906	0.9892544682343195	0.9958710063281978
ANK1	4.226514208992514	4.189048152574689	0.03746605641782441	0.55216899176178	0.7884046787899285
MRPS28	10.161795330897098	10.124312643945823	0.03748268695127521	0.46236117619422357	0.7304408172145385
TOMM40L	7.876668711937248	7.8391840152013765	0.037484696735871736	0.7501660357645945	0.8998830090465548
C9orf37	7.7933388669528245	7.755838717645959	0.03750014930686518	0.40914910037245134	0.6919969739954572
KIAA2026	7.637702026975946	7.600188557165328	0.03751346981061765	0.6989619494686996	0.8726602470503844
ACTG2	10.40179535502583	10.364274822315261	0.037520532710569654	0.9134361052182414	0.9677990777959516
TMC8	8.437181030386814	8.399629106222156	0.037551924164658246	0.9509071011156613	0.9825212825098392
OTUB2	4.206653930214905	4.1690952511073975	0.037558679107507764	0.7699452081707838	0.9081763038346059
POMK	4.855658232739202	4.818074611659211	0.03758362107999158	0.7197265763380041	0.8833845806892932
FAM188B	7.926668851424654	7.889073306446842	0.03759554497781181	0.7987781297015469	0.9234652001602598
THAP6	7.495131400491867	7.457472302923778	0.03765909756808927	0.6257399585681251	0.8313376222237158
STX16	9.394872620434901	9.357212049033468	0.03766057140143353	0.7743614914342253	0.910731125734589
GGA3	9.39461510742421	9.35691505407002	0.03770005335418958	0.5729384160545085	0.8007946610272224
CISD2	8.91871688121444	8.88100296611686	0.03771391509758004	0.792098401501675	0.9202217417787197
TRUB1	7.383583636314558	7.345838461326114	0.03774517498844432	0.43925953402048123	0.7161857326393021
FPGS	10.235129000499631	10.197360405318681	0.03776859518094966	0.9195429148043166	0.9704865301585659
RILPL2	10.362051521471152	10.324274967280555	0.037776554190596556	0.9371251971586848	0.9770393914961054
SH3YL1	10.266410338135039	10.228624828575661	0.03778550955937732	0.8316382239010673	0.9378782174553372
HSPB8	10.87128240494675	10.833493808939853	0.03778859600689799	0.895147743237237	0.9617953215242808
NPLOC4	9.866153990776747	9.828290164030333	0.03786382674641331	0.8414062683907104	0.9414899827925546
NPIPB5	10.087181501360604	10.049293643472598	0.03788785788800553	0.9601034583446989	0.9855929306901334
OAZ2	11.209230834919753	11.171337639524669	0.03789319539508362	0.7567415840140173	0.9020668757732219
CXorf24	5.6987038434119786	5.660809415569457	0.03789442784252195	0.41904680926788473	0.6993842091630056
MRPL15	9.554873369166353	9.516951340255144	0.03792202891120944	0.5495990370183235	0.7863380990005269
CYR61	12.893846147908128	12.85591065944232	0.037935488465809186	0.9440140542638839	0.9797905030064313
KLHL31	2.647117301886989	2.609117801675357	0.03799950021163179	0.8136741263275534	0.93134518186647
AUP1	11.395897081761746	11.357806515420773	0.03809056634097274	0.6890165505808118	0.8682790907263869
SERAC1	6.599487151625067	6.561374567169272	0.038112584455794796	0.8640388612906479	0.9500619297123274
CHPF	9.77153788476642	9.733420037030962	0.038117847735458454	0.8753983495596478	0.9535710713667267
WDR70	8.855896065840374	8.817694979429454	0.038201086410920126	0.802495497377816	0.9256474759797824
CYP51A1	10.549999525463896	10.511783932768052	0.038215592695843625	0.7538169115544353	0.900584727973588
APOBEC3B	5.8348202862946295	5.796598692863098	0.03822159343153153	0.7692098814753854	0.9078969774095735
AC011239.1	0.3636594138015309	0.32539889111260745	0.03826052268892344	0.9378904028497769	0.9772777215184881
IGFBP6	10.066666744747096	10.028328389913291	0.038338354833804544	0.7465207473465104	0.8980537585490882
INIP	8.198718016431359	8.16033422398253	0.03838379244882972	0.618941156130819	0.8276179394606811
PPP1R35	8.634356063086175	8.595947387280706	0.03840867580546892	0.5217248528116252	0.7707375908018589
TSPAN5	7.260765429449846	7.222233809205695	0.03853162024415102	0.9164888940034623	0.9695669902754026
C6orf48	11.925897546802133	11.887360643600072	0.03853690320206127	0.854216564861265	0.9460013426119401
CUTC	8.778205911886362	8.739665615881929	0.03854029600443276	0.5463949080251356	0.7847128826554506
STOML3	4.675870999588418	4.637314258706911	0.03855674088150707	0.9777436126139686	0.9925124950072792
NPTN	11.4566665080273	11.418066801972625	0.038599706054675664	0.5267382804527205	0.7731268184723523
MARK3	10.428717786641654	10.390074250540549	0.03864353610110527	0.8474296307702501	0.9437072542245198
VPS36	9.156922311111307	9.118252512755305	0.03866979835600226	0.3823951173094785	0.6696970743764037
UTP14A	7.903335831139539	7.864647044081995	0.03868878705754408	0.3714858392575411	0.6608869888207813
AMN1	7.660513233973891	7.621783668515534	0.038729565458356596	0.6741991550131262	0.8590579312320056
KNOP1	7.751020950348577	7.712270867360594	0.03875008298798299	0.7039542202966937	0.8755917402023894
MYEOV2	11.688974210280206	11.650223078948713	0.03875113133149277	0.6699884118821349	0.8568700110391461
SLC17A5	8.580513011362356	8.541673374322766	0.03883963703959026	0.9042855775408601	0.9645571593167473
EBAG9	9.687692058578026	9.64877340220116	0.03891865637686642	0.7247705615507667	0.8858144733214257
ZNF844	6.301284363079155	6.262229440239332	0.03905492283982337	0.867822355897274	0.9503205306717067
BPNT1	8.996665733245132	8.957510668462117	0.03915506478301545	0.9195429148043166	0.9704865301585659
KCNK4	1.040348129748575	1.0011887589713446	0.03915937077723042	0.5722837982392996	0.8004325730384859
USP28	7.643335363664406	7.6041640651353735	0.03917129852903223	0.8799494791610721	0.9558415790577028
ATF4	13.090256418441141	13.051078096778788	0.039178321662353355	0.9340649620891862	0.9764761546161678
IRF2BPL	8.962308397353707	8.923047951360623	0.03926044599308476	0.9134361052182414	0.9677990777959516
