Name	Mean(log(Gtex_black))	Mean(log(Gtex_white))	logFC	M-W U test pval	Adj pval
THSD7A	4.656752405608545	4.600664407743618	0.05608799786492735	0.6042977784854628	0.8146878586349042
EXD2	8.460206395072149	8.404120793284955	0.056085601787193795	0.2015673946046619	0.4665665214209586
DLAT	8.779931491118841	8.72385334958845	0.05607814153039037	0.06354418027781727	0.23488260832547353
GPR162	6.818624892853427	6.7625565915037535	0.05606830134967389	0.6613618773185652	0.8499880346273417
DIS3	8.256061650269622	8.199995682671409	0.05606596759821336	0.1194073650621651	0.3444712391116982
ITIH2	2.416776243337162	2.3607226795444047	0.05605356379275728	0.9250173536376809	0.9730736130576697
RTN4R	5.878489031016581	5.8224444397617825	0.05604459125479888	0.5898972055880691	0.8063655263957002
RNASEH2A	8.078254951596156	8.022210724292721	0.056044227303434724	0.38569640992152343	0.6602561220591437
ACTC1	5.457668854859537	5.401626361302316	0.056042493557220574	0.6924129801890693	0.8660274153700521
CAPZB	12.461986308992039	12.40595280470594	0.056033504286098434	0.14077567139793423	0.37937356133459277
TFB1M	8.006164765374963	7.950184328788388	0.0559804365865757	0.08203335085589747	0.27463862736762307
ASB7	6.995378912662517	6.93941293032704	0.05596598233547656	0.05772036883817855	0.22237399020733598
MRPL27	10.789315041543025	10.733375074815745	0.055939966727279966	0.08984607728168126	0.2905624200538093
ANKRD17	9.014452422098588	8.958519179055017	0.05593324304357061	0.06589065532101845	0.24091560222975067
CDC7	5.4942760370135675	5.438353359091293	0.055922677922274566	0.32640651700991297	0.6054094600045355
XIAP	8.63496501073182	8.57909732170156	0.055867689030259626	0.03646592121570613	0.167368285579748
CCDC181	4.150339827651554	4.094472810459985	0.05586701719156917	0.7422618049956962	0.888806962474423
CTD-2410N18.5	1.571155420138896	1.5152945203735395	0.055860899765356464	0.55127502660905	0.7803373841601133
DAGLA	5.974725463986661	5.918895791998988	0.055829671987672747	0.7001038033546434	0.870445826508381
HPSE	5.55772570172508	5.5018968371294	0.05582886459568037	0.7062787272717113	0.8736929297847826
AC022431.2	1.3114175154866798	1.2555925474130492	0.05582496807363069	0.7471344416741661	0.8909063348241938
GDI2	11.490821705840563	11.435060187512375	0.055761518328187876	0.0356839246578462	0.16485936982970448
PRPF40A	9.716198545124728	9.660482915217838	0.055715629906890385	0.02668976571266224	0.13730904326525556
SECISBP2	9.516095481592806	9.460393278699254	0.055702202893552766	0.05334184826412014	0.2118320411221448
CCDC28B	7.10380182502193	7.048109071441192	0.055692753580737886	0.6265577804463964	0.8292181016997145
NIPA2	9.265855530322789	9.210183217110378	0.055672313212410174	0.03558393138118643	0.1645643875861268
AARSD1	9.811336218603511	9.755674557796251	0.055661660807260205	0.1127739474571029	0.3322951384483873
DIABLO	10.217841956955526	10.162183807692426	0.055658149263100754	0.04873770999955673	0.20022810162687282
NPFFR1	1.3238513503636062	1.2682330699467566	0.055618280416849686	0.4776255522456325	0.729543436909508
KCNN2	4.43841339914039	4.382806108967232	0.055607290173157686	0.6768368720654936	0.8572608049277954
TINAGL1	10.786883136811548	10.731301879366361	0.05558125744518705	0.3781725329205249	0.6531940600861722
ZNF292	7.338765444350619	7.283187606425899	0.055577837924720264	0.1547282149817818	0.40064758682341317
PRPH	5.657763228141474	5.602216755144169	0.055546472997304974	0.7500628963192522	0.8922232154890274
ZNF653	7.517640032336412	7.46211712824308	0.055522904093331604	0.17078721291303056	0.4242772775299567
SASS6	5.430068852070472	5.374557144949727	0.05551170712074516	0.3526735373954337	0.6291083323150658
GCNT1	7.003999239356852	6.9484913889281055	0.05550785042874651	0.7820486867837582	0.9081902724625636
PLSCR2	1.9112596998634934	1.855779214506052	0.05548048535744132	0.4635210990038827	0.7190861524331825
PARD6B	6.032258180808157	5.976788865117418	0.055469315690738874	0.6048853679306603	0.8148659161737691
DNAI1	2.533690076686093	2.4782292521988607	0.05546082448723233	0.5884966140747626	0.8055254876357395
AMY1A	1.000387280213973	0.9449269247590201	0.05546035545495298	0.5290318818423547	0.7656332352283028
JAKMIP3	3.3407290413912105	3.2852707369617806	0.055458304429429894	0.740353037310896	0.8880162695352802
FOXE1	3.30955947342474	3.254108796951498	0.05545067647324187	0.7883702683228138	0.9114905616236088
SYN3	3.4214154960438448	3.365979588299275	0.05543590774456986	0.22015061751527998	0.489826836715268
SSBP1	11.42585618341601	11.370451357106486	0.055404826309525035	0.019963551993922968	0.11351114858361694
CHP2	3.213123099576389	3.1577270155391095	0.05539608403727936	0.5882917783763635	0.8053799795377232
PDE9A	8.467504315340241	8.412114182293395	0.05539013304684559	0.3627188297845808	0.6380286544020483
ZNF563	5.993493854580586	5.938105065597544	0.055388788983042225	0.239615153634826	0.5133362166800907
ZNF703	8.692706239383401	8.637328041470358	0.055378197913043437	0.7166871937107302	0.8783971130526478
MSTO1	9.18503498078898	9.129663677235198	0.05537130355378217	0.18964693689334977	0.45122855097434317
MDM1	7.826368305205716	7.771008576680451	0.05535972852526516	0.42031381091269704	0.6862025231855529
UFD1L	10.471712237942416	10.416367438493008	0.055344799449407844	0.023032750979267935	0.12489155343733366
RBX1	10.324931188963792	10.26959575103099	0.05533543793280238	0.08715040634816451	0.2848498206053073
MTIF2	8.733183878080565	8.67785803415915	0.055325843921414375	0.0309455028279364	0.1503279534548887
CTC-454I21.3	1.1661605496101248	1.110855259851406	0.055305289758718734	0.575690615355603	0.7971636077087624
BTBD2	10.446507062508285	10.39120710999087	0.05529995251741582	0.12812149014054575	0.35754651830211753
RAB27B	5.5982912591892315	5.543009599211191	0.05528165997804013	0.891882394523615	0.9586261903366429
FANCD2	6.262835447371806	6.207576830022133	0.05525861734967297	0.4752637334237464	0.7284446109799425
KIR2DL4	2.442366601567483	2.3871128861324395	0.05525371543504365	0.7097791082448459	0.874593851106572
EIF2AK1	10.184417712752209	10.129175838372559	0.05524187437965011	0.06745716073346553	0.24422345780650115
RFXAP	6.5235684662106515	6.468329531366548	0.05523893484410358	0.1793587848371847	0.4373386249102702
FAM19A2	4.616587442196758	4.561374293417709	0.0552131487790497	0.4847803378896097	0.7358329908655629
API5	9.991096145496092	9.935895041751465	0.05520110374462739	0.05644630291068298	0.21956430341934183
SPTLC3	6.975757549082252	6.9205709834709905	0.055186565611261784	0.576028591470599	0.7973890950646988
PRPF4B	9.57219225204447	9.517039505263435	0.05515274678103488	0.03402044024751527	0.1598091972627671
TSSK2	0.5587683174572835	0.5036182892812271	0.05515002817605641	0.4698285570636872	0.724453279251873
HOXA13	2.450452559835118	2.395307693232226	0.05514486660289197	0.40645463293972384	0.6765699456263825
INPP4A	7.63216054372487	7.577050322713638	0.05511022101123242	0.4683384087076039	0.7230738470144865
LCN12	6.276485568177019	6.2213911543680895	0.055094413808929765	0.6837713067039779	0.8610138309958408
RNF19B	8.851404421333982	8.796320383972056	0.05508403736192591	0.4202852471333359	0.6862025231855529
PGBD2	6.6955502054234115	6.640470840874947	0.055079364548464405	0.23844923096255422	0.5126843168896554
C21orf62	2.345611842179379	2.290546246086386	0.05506559609299311	0.76857834759631	0.9014844378453015
ATP6V1B2	10.234315042430966	10.179281042022003	0.05503400040896267	0.09148021347571056	0.2938856320020534
RP11-451M19.3	3.709294708190247	3.6542704085500946	0.05502429964015265	0.44719059919176873	0.7070179395370005
REG1A	5.1019806112085515	5.046957172659715	0.05502343854883662	0.5029816986879936	0.7481462509397043
SLC35A3	8.543493752988	8.488488525469062	0.05500522751893833	0.13013329151126385	0.36105842550322015
ADAMTS10	7.7061638430680395	7.651162900113093	0.05500094295494673	0.7749446116495251	0.9053365364911894
PCDH18	7.031680120668929	6.9766805124202	0.05499960824872918	0.3929816534801309	0.6663856492718943
FXN	8.318493412785582	8.263496416435414	0.05499699635016775	0.10187566461415809	0.3122449686895064
OR52N4	2.4203297833169533	2.3653354112706024	0.054994372046350826	0.32219994004733965	0.6005429647059819
BAD	10.999931288203383	10.94494985361049	0.05498143459289295	0.11737556156170903	0.3412041064903184
C12orf42	1.1839319355251243	1.1289520210249224	0.0549799145002019	0.3594891749519218	0.6356327042936311
SRPK3	4.789359558176068	4.734381448694729	0.054978109481338855	0.632891310287335	0.8329394813522869
ST8SIA5	2.228163325260714	2.1732237751830885	0.0549395500776253	0.6255750192208248	0.8284592968331632
ABCG1	8.170890718623099	8.11595330518745	0.05493741343564906	0.39150154493585065	0.6654712791410932
ANAPC7	9.803458902013157	9.748524859207325	0.05493404280583114	0.09610987540240534	0.30199327999113285
PPFIBP2	9.245480761723286	9.190556367777061	0.054924393946224725	0.4880996377949667	0.7379437658577065
MSL1	10.426232659552692	10.371322613183308	0.05491004636938435	0.2773280082456627	0.556244238564979
ADCK4	9.440273440811126	9.385364530586305	0.05490891022482103	0.0650646379681018	0.2387149566055317
FAM227B	7.068737048298929	7.013837413231318	0.05489963506761075	0.27104605339623244	0.548033249322273
ZNF596	6.654276951878948	6.599409372500007	0.054867579378941045	0.45960301876590703	0.7160682445344042
PCNXL3	9.03082160394166	8.975963099687235	0.054858504254426066	0.11749159209270588	0.3413779315878046
OSBPL11	7.5088727108347095	7.454021754984747	0.0548509558499628	0.08071763613039395	0.27197587219366043
FLJ30594	1.1394877600751943	1.0846375660475323	0.054850194027662	0.76354941036506	0.8986397294746453
AHCYL1	10.501266933715879	10.446419975992827	0.05484695772305237	0.21957339420754785	0.48903884741443826
SMC2	6.717266408160152	6.662441400992132	0.05482500716802008	0.2945009502614403	0.5741838460722997
GPR56	10.129898547055102	10.075113046522155	0.054785500532947395	0.7966932583578283	0.9151294620758607
MAP2K4	8.503493507511289	8.448708782953558	0.05478472455773087	0.05140973944909499	0.20691141985567252
ACSS2	10.389965527419498	10.335207224490189	0.05475830292930972	0.30346562379305164	0.582166550703897
CST3	14.29489727420051	14.240152250043515	0.054745024156995115	0.28600624576370937	0.5659834562478187
GIGYF2	9.041814062269161	8.987075656544086	0.05473840572507527	0.023236562927621995	0.12531367605503457
SULT1E1	2.7720832597330576	2.717376070884048	0.05470718884900938	0.7977639656680792	0.9152212011308885
PTPRH	4.9325490319075875	4.877856481600492	0.05469255030709519	0.7326221977195839	0.8843486341300084
TIMELESS	7.221026565288017	7.16634882970463	0.054677735583386955	0.1654973692070676	0.4166488924521862
CALM1	13.212363043784805	13.157690342100773	0.05467270168403182	0.2609342567979134	0.5373286617824059
RGS7	1.8478517838482291	1.7931928629333544	0.054658920914874676	0.6983798168103732	0.8697273812739685
HARS2	9.068458204918231	9.013800585661755	0.05465761925647605	0.1122466717297198	0.33131870106023614
DDX19A	9.210308038246563	9.155658655070061	0.05464938317650159	0.020220697391552522	0.11447290671276175
REEP2	6.43393129950747	6.37928880108803	0.054642498419439356	0.8744449115002998	0.9492960615309645
CRTAP	11.783184981070836	11.728561621150844	0.0546233599199919	0.32892788364413594	0.6077177477874837
SP9	0.42507288940325194	0.3704947533500298	0.05457813605322215	0.46128852940178355	0.7170524664958418
GPR113	2.6042699453452767	2.549692955876337	0.05457698946893963	0.3659665910991643	0.6414188775958022
RREB1	8.286439901922739	8.231863700189335	0.05457620173340416	0.0696695957706065	0.24844775370555816
SAYSD1	8.095069520746616	8.040520480489448	0.054549040257168	0.0677845475296951	0.24477160272068268
KPNA2	8.933081846553488	8.87853555060785	0.05454629594563798	0.4715042889606036	0.7254871628027346
SMEK2	9.464075567036563	9.409579924721168	0.05449564231539483	0.04833110280519193	0.19926159030920482
EPB41L3	8.930067946690846	8.875585511631067	0.05448243505977857	0.7293065787131665	0.8834988462072186
RNF26	9.087088942120344	9.032608675283704	0.05448026683663976	0.1194543951851974	0.344552335304532
SLC17A9	6.919589763823934	6.865145658531443	0.05444410529249133	0.42177207508971437	0.6872428228982623
PLA2G3	3.045444410194863	2.9910057077876218	0.054438702407241024	0.44559346957189405	0.7059106008910347
FNDC3A	8.952875615881274	8.898440862453775	0.054434753427498705	0.1440778336036319	0.3852107512697234
CPN2	1.4323184461217842	1.377886193623286	0.054432252498498146	0.6631222704773643	0.8509478836723792
FAM179B	7.405274978188759	7.35084548678642	0.0544294914023391	0.18179380424585456	0.44062134188521473
TNFRSF18	5.017973710763331	4.963613444847393	0.05436026591593812	0.6667567018371628	0.853027145093398
RCOR3	9.337260657789319	9.28290262710384	0.05435803068547784	0.2222076123503538	0.49213730221630103
RAD51D	7.225208169242053	7.17085807992903	0.0543500893130231	0.17966383750675818	0.4377308105248267
CNOT1	10.997225977880827	10.94288162996768	0.05434434791314757	0.030254797809717404	0.14835766766574401
PCDH9	4.736485394076412	4.682147593406327	0.05433780067008431	0.5189986150019661	0.7593708354366119
EXO1	3.7479004302816943	3.693578483974082	0.05432194630761211	0.6823531827348153	0.8604088158546427
CTNND1	11.344006620126839	11.28968484885286	0.054321771273979635	0.12394038452055478	0.3513702183823698
EXOSC1	9.60020594516858	9.545884454686092	0.054321490482488244	0.07703017253673217	0.2640951623190825
CXCL1	6.7010321193313	6.646710941997309	0.05432117733399089	0.5987801275763628	0.8111275891547601
POLR3F	7.393085222451232	7.3387901391182755	0.054295083332956295	0.08880072839971342	0.2881751364247293
DCST1	1.6055096535574933	1.5512345906678282	0.054275062889665104	0.2988802084218293	0.5785721041431074
TMEM164	8.439660005673955	8.385385987271361	0.05427401840259449	0.4864539681829074	0.7369852481945853
PPHLN1	9.522329428466204	9.468063217093542	0.05426621137266174	0.06028610381940547	0.22797560688517698
COG1	9.426541000516172	9.37228334447463	0.054257656041542646	0.0995025374811409	0.308554437699053
LAMC2	7.988968265628415	7.934722480689283	0.054245784939132236	0.4495923869011397	0.7083882589078502
SNRPB2	9.62157464319866	9.56734373426162	0.05423090893703986	0.10515220250559543	0.3171632845365856
PTRH2	8.778322651837632	8.724094242241868	0.054228409595763694	0.0679337911744683	0.24504064267566183
AC026202.1	0.5088676369561154	0.454641688339546	0.054225948616569375	0.8168690338743183	0.9248162861388186
DPM2	9.816780805201576	9.762561625779494	0.05421917942208232	0.15609688950351752	0.4023261465663828
LCOR	7.236952963953586	7.182740781650626	0.05421218230295999	0.1549580880642849	0.40075215845310375
FAM183A	3.559700056336802	3.505493815484758	0.054206240852044285	0.7852457888853845	0.9097869616401775
STARD7	10.506712273651253	10.452519605628902	0.05419266802235079	0.1256928374540469	0.3536896177375299
RNF146	9.571507032907874	9.51733323133535	0.05417380157252438	0.2861181099000757	0.566126076700133
ARAF	10.57335584390857	10.51918624549192	0.054169598416651255	0.011864300985141352	0.08119979313844206
NKAIN2	2.395750187716178	2.341600386018293	0.05414980169788519	0.6387916004369352	0.8356172776368743
TBP	8.181610944332053	8.127475508301494	0.0541354360305597	0.013424045717308042	0.08794198582863816
ADCYAP1R1	4.997217113732036	4.943104209825174	0.054112903906862186	0.5981608240704217	0.8110262751615932
ATP13A4	6.765477267358537	6.711364449632995	0.05411281772554144	0.8378248088652075	0.9347258894298677
ZNF230	5.757014706251761	5.702928369289916	0.05408633696184495	0.17374539418523305	0.4286825342520245
TSSC1	8.576813446429055	8.52273481163751	0.05407863479154429	0.2040615397123987	0.469794165151122
FRRS1	6.146532168519109	6.092461691649202	0.0540704768699074	0.5128219685272157	0.7551963847996808
RAB6B	6.768191887172953	6.7141290654578905	0.05406282171506227	0.6015705844120571	0.8128053626613535
ITPR1	8.919076946597624	8.865023706351666	0.05405324024595792	0.36931167346684524	0.6449232138439146
TMEM97	8.16211831090481	8.108067888859765	0.054050422045046176	0.39452015705195587	0.6673788872589839
ADAMTS16	2.7671849343747295	2.713170715082236	0.054014219292493504	0.6718074739684747	0.854635213461432
EAF1	7.845515617755704	7.791502683471096	0.05401293428460807	0.030833935010360247	0.1501464236386847
SEC24C	10.205445755089281	10.151433195361061	0.0540125597282195	0.018072297017882488	0.10662717734105265
SLC39A6	8.895479612345474	8.84150119955813	0.05397841278734461	0.5888380800967674	0.8056433862761871
BCAP29	10.1286642806295	10.074703336943713	0.0539609436857873	0.3506500079217938	0.6271273636719737
MBTPS2	7.162230667543046	7.108274378226309	0.05395628931673713	0.24425882184217784	0.5187687071008447
IGSF8	9.547911104538139	9.493963148562814	0.053947955975324646	0.15047996514512385	0.3949075362162685
TIMM17B	10.228904118548918	10.174960731086873	0.05394338746204497	0.10580247760896677	0.3187873200187893
MAP3K10	7.783153099728241	7.7292280552892105	0.05392504443903068	0.35462718236178914	0.6308331944884649
SHISA4	8.729555211012325	8.675648830662096	0.0539063803502291	0.42251664422212487	0.6879042395943922
ELP3	8.733594668515789	8.679752320088124	0.05384234842766489	0.14691383247252965	0.38985789261106074
COX8A	13.60479454796738	13.55098164900007	0.05381289896731012	0.12697046063452055	0.3558409987211638
PAXIP1-AS2	6.75379833607835	6.699990949741973	0.05380738633637705	0.1510712830736094	0.39570116601993016
CLPX	9.115444766233768	9.061642717079135	0.05380204915463338	0.09871125535210601	0.3067797581011185
PDHX	8.838081725635272	8.784298638186126	0.05378308744914584	0.10951853598027861	0.32558791662958436
PSKH1	8.958800927667774	8.905018128526562	0.05378279914121187	0.17998536202437287	0.4381430630428102
RAB35	9.522225891972504	9.468445871482302	0.05378002049020125	0.07833044184710791	0.2666456087700055
LRP10	11.498013731026026	11.44424143607097	0.05377229495505631	0.3799979277304212	0.6544229087306317
L3MBTL2	8.684794106364656	8.631033993198466	0.05376011316618978	0.023999390726246683	0.127949913321547
CEP41	6.981848309795679	6.928093754199032	0.053754555596647435	0.1788779070308022	0.43643885948796984
PPWD1	9.046336002134666	8.992619143324667	0.05371685880999877	0.17226155328220782	0.4263695852644155
RFX4	0.9694406741903415	0.9157282125657207	0.053712461624620844	0.4466282752811632	0.706782954710121
PI3	7.086087302669466	7.032383317546495	0.053703985122971254	0.924230427132645	0.9728669958364943
TMED8	7.030209106407287	6.976546200298812	0.05366290610847457	0.32460282332734325	0.6029236734765502
CBX7	10.010547254833995	9.956886942340093	0.053660312493901685	0.3614404302521691	0.636856919093702
ZNF428	9.621781104285706	9.568141597013815	0.05363950727189071	0.20323353856757842	0.46845832228739887
CCNA1	3.1774807789478596	3.123861352278418	0.05361942666944142	0.6756415265682902	0.856658911665896
SMAGP	8.914590710212925	8.86098235595013	0.05360835426279564	0.7916508225062853	0.9130393302935569
PTPMT1	10.149725798902388	10.096126251166739	0.05359954773564901	0.0611986184219786	0.22999365222886387
FKBP7	8.01568603548025	7.962093470576475	0.0535925649037754	0.2931796796269437	0.5728787243369455
COX7B	11.990513703200724	11.936955328915682	0.05355837428504273	0.28479999619597096	0.5646394002526696
ASCC2	10.127911011030534	10.074356905260712	0.05355410576982145	0.09920775392272674	0.30788150059551395
EI24	10.710342265312324	10.65679250993159	0.053549755380734254	0.08549789418047593	0.2812658325171293
RBM22	9.48044480593177	9.426918456774935	0.05352634915683474	0.005435466669379774	0.047004140067779886
SLC25A24	8.518800122553552	8.465276244343354	0.053523878210198106	0.5228260716743576	0.7618445712112812
PTPN14	7.166048893171284	7.1125440574052305	0.05350483576605303	0.4313663517989562	0.6951636137476852
XPC	9.24089007340658	9.18739607137101	0.05349400203557053	0.12413415482165413	0.3515847922461616
GNGT2	5.919605556971877	5.866143341906983	0.05346221506489446	0.8668395037967603	0.9460586710101636
RTEL1-TNFRSF6B	6.454238438953169	6.400815975974577	0.05342246297859177	0.3688892021707715	0.6445562841728956
AGK	8.260240873077853	8.206829831774751	0.053411041303101925	0.08679414347681835	0.28439995340047064
KLF14	1.093996199276892	1.0406131797466878	0.0533830195302043	0.7481101900681908	0.8915172752409959
MVB12A	10.18017124631176	10.126792569380154	0.05337867693160625	0.22252673546047808	0.49236507182678
RP11-73M18.2	2.3355262897411846	2.282157083783071	0.053369205958113675	0.7399415513584435	0.887972887611938
RBMX	11.393253266580682	11.339900109428376	0.05335315715230671	0.12362601130576534	0.35086129311213937
ELOVL1	11.232636966263266	11.179301689374332	0.05333527688893369	0.16918405785059065	0.42202164930488384
SLC39A7	10.989554508213642	10.936230922589724	0.053323585623918035	0.17473466802747895	0.42991999109922274
MED16	9.537705807519693	9.484383465542198	0.05332234197749486	0.07807064233938654	0.2661094026361422
HOXC4	2.513669592790904	2.4603538285106317	0.053315764280272404	0.8459998555687793	0.9375585554480809
SYT15	6.390127658495693	6.336813243888852	0.05331441460684161	0.6943510455537982	0.8671137389460032
SORT1	9.581643755002805	9.528345948335504	0.05329780666730066	0.2571298645631822	0.5339268859784447
SCARF1	7.581163468563225	7.527868892570758	0.05329457599246634	0.4462437593150862	0.7063877744151543
HMX2	0.8138151780864685	0.760522275503021	0.05329290258344754	0.6733979382359409	0.8557021526062626
GMPR	8.123254866132623	8.069969913911674	0.05328495222094887	0.8685935305827273	0.9470507296158414
SNAP29	9.200410324576016	9.14712812498686	0.053282199589155255	0.03843865330670959	0.17293595702119444
PAWR	9.201540761304953	9.148262295185546	0.05327846611940679	0.28795689959558823	0.5669482222091733
OBSCN	7.628186725630652	7.574910951958654	0.05327577367199776	0.6160281608532621	0.8226959643220363
HIST1H3C	1.1015734772065975	1.0483329663282652	0.05324051087833226	0.5279302114366182	0.7652411311666997
FMNL3	7.898080568081998	7.844850072814443	0.05323049526755508	0.6554120489990904	0.8461905739664991
FBLN7	6.245200937157405	6.1919790285757275	0.05322190858167719	0.5801255063767096	0.7996428849745068
VPS45	9.51482909906644	9.461632460920796	0.053196638145642794	0.26226018659000594	0.538701533695281
KCNK5	7.498770852914557	7.445581099646918	0.053189753267639084	0.4425561231628804	0.7039769512658204
HIST1H2AH	1.366979488400185	1.3138191202631107	0.053160368137074254	0.6344789316310415	0.8337498686499631
IFT140	8.211712517005397	8.15855224516368	0.05316027184171723	0.5467173452060221	0.777937049057901
NTSR1	2.4895805321335267	2.4364262246469615	0.053154307486565244	0.3285108681550327	0.6075146029686223
UNC45B	1.6354533694821036	1.5823076791033506	0.05314569037875305	0.36355522918318117	0.6387136301227768
DBNL	11.019280913531226	10.966157204534694	0.05312370899653196	0.05256426219635468	0.2097502942857168
HSBP1L1	9.239760138383499	9.186640341907294	0.053119796476204684	0.3554002355592928	0.6313292419858022
URB1	7.044759734110951	6.991659035981563	0.05310069812938778	0.25948737576482406	0.5360005597975728
GATC	7.88048052416687	7.827408144328094	0.05307237983877666	0.11537099564554487	0.3373279922970166
TMEM203	9.688836108532422	9.635774424829734	0.05306168370268871	0.05580857972388309	0.21801498368326014
PXT1	0.8413059483394126	0.788263835432154	0.05304211290725869	0.18726684686342798	0.4476314234252199
RPUSD4	8.53760205481129	8.484566476728482	0.05303557808280779	0.1018134600378694	0.312159382863582
FAM98C	8.801985031718406	8.748954936821972	0.05303009489643351	0.11951320324638348	0.344667372529396
ART3	4.198112143606334	4.145085822648428	0.053026320957905604	0.7353454835913911	0.8857216896274084
BECN1	10.627910352072234	10.574886901605545	0.053023450466689326	0.058172230307408035	0.22332054349884384
DDX52	8.012945942161089	7.959927621901116	0.053018320259972995	0.07122396450217994	0.251918982620645
EEF1E1-BLOC1S5	0.395942288273666	0.34293695258907486	0.05300533568459115	0.6270494099455837	0.829507071542745
SARS	11.555410711481082	11.502430373162358	0.05298033831872395	0.02704457980530972	0.13823628611122668
GPR17	5.456678979451923	5.40371285122162	0.05296612823030333	0.6101851588785139	0.8184336510160182
ACP2	9.510787877834836	9.457863074074558	0.05292480376027875	0.1976955205639026	0.4621079057263947
RP11-57H12.6	2.445431383810961	2.392538251811578	0.05289313199938306	0.7185012006885894	0.8795096025635561
RAD50	8.447156625894594	8.394267548144251	0.05288907775034346	0.10206245987952722	0.31234439914736173
SLITRK5	3.540081728756855	3.4871933017003207	0.052888427056534404	0.7281156784371526	0.8830287497967253
ASIC3	5.748944718388659	5.696082348757326	0.05286236963133284	0.4547764357349534	0.7120815690542821
FCGR3A	7.791440363608482	7.738612760795234	0.05282760281324794	0.7541236253817345	0.8942635411806321
RERE	10.306781187729227	10.253968344153476	0.05281284357575089	0.27632153001086524	0.5552038509000307
SKAP2	8.425376826582376	8.372588556192692	0.05278827038968359	0.6333497831840329	0.8331214338279239
TENM2	3.6590731623430184	3.6062882653342214	0.05278489700879696	0.575251386477396	0.7969934005725626
KCTD17	8.31554795743111	8.262794310983043	0.05275364644806757	0.5962359643483477	0.8099238742979121
NUP214	9.549931233915226	9.497181029219227	0.05275020469599845	0.053875829654269736	0.21320873743232518
SLC25A38	9.38976096226309	9.337039373994386	0.0527215882687031	0.19026637863948082	0.4520734542285456
DCX	0.9095561733877926	0.8568602522789909	0.052695921108801724	0.34361315415189075	0.6214035896787995
ADAMTS12	4.937035086472393	4.884348049076405	0.052687037395987346	0.7118822861338663	0.8759408279893232
TRIB1	9.658150118274541	9.605474908594589	0.05267520967995232	0.48150415615757036	0.7329004339274277
RBM48	7.680140632429726	7.627465826232806	0.05267480619692044	0.0376480453780319	0.1707918259336553
PDCD2	9.978699004785934	9.926031707062135	0.05266729772379897	0.02731681627722049	0.13904244215783665
ACSS1	9.216712818359754	9.164046830648784	0.052665987710970086	0.5010256868603618	0.7460899271546123
KLHL10	2.9485015258626235	2.895860323716446	0.05264120214617751	0.576603365717558	0.797639100871694
SLC22A1	4.333155390064251	4.280519377743988	0.052636012320262715	0.5606462437750086	0.7860874117815425
CALR3	0.6799492456612772	0.6273382790073987	0.052610966653878544	0.4466578612404589	0.706782954710121
TNFSF8	4.631653495460602	4.579062168322094	0.05259132713850878	0.4700720951586064	0.7245834106668251
FABP3	8.672602406838344	8.620026936873987	0.05257546996435636	0.6738681281515868	0.8559412993371949
CLEC17A	1.8982649201137365	1.8456980139569068	0.052566906156829685	0.4906205083399413	0.7394780542170755
HES2	3.858587090988633	3.806022262629251	0.052564828359382254	0.9581250523637675	0.9871230103325753
TNNT2	5.097913038048628	5.045357843020169	0.05255519502845907	0.6697131967557118	0.8541188192797635
CEP250	7.750410879289181	7.697869749554188	0.052541129734992253	0.4018776738468949	0.6733826659397967
PEMT	9.55986286738929	9.50732302784788	0.05253983954141006	0.2531789250086667	0.5281666188153308
EFHC2	5.338640262001292	5.286113831421168	0.05252643058012385	0.6473111773635334	0.8405583716324185
IPO13	8.940445524967275	8.887920694142213	0.0525248308250621	0.32917334708621726	0.6079245745310995
KREMEN2	2.1781182491492665	2.1256079840299824	0.05251026511928414	0.34255412271930985	0.6206779205174572
KNOP1	8.102636269799758	8.050127219853234	0.052509049946523945	0.2947291583132656	0.5745332743074429
LPPR1	2.7935694322211657	2.741061448630244	0.0525079835909219	0.9132215887707884	0.9674029533907398
PIGP	9.382431167654316	9.329926305449419	0.052504862204896696	0.2119867350360286	0.47911422418418376
ZC2HC1C	6.675646803570657	6.623170330306806	0.05247647326385074	0.6569511911693453	0.8476969741799715
PHLPP1	7.272880859196169	7.2204101904638724	0.052470668732296666	0.20608007447114252	0.47229209927085863
ARHGEF37	7.68694197517477	7.634514846041399	0.05242712913337133	0.5719790739541284	0.7942118706048023
NEK6	8.4773957630249	8.424982516250715	0.052413246774184685	0.40869854031862407	0.6777198817554959
HADHB	11.3280476954041	11.275653380319971	0.05239431508412906	0.1896636590000328	0.45122855097434317
TOR1B	8.54250064461145	8.490120601231082	0.052380043380368946	0.124789875010891	0.3523524346819143
CDC42	11.959383651321325	11.907007901952454	0.05237574936887057	0.06196314312929441	0.23171022287312024
UBP1	9.799280589034876	9.746908291327502	0.052372297707373505	0.16439722389441946	0.41502664840104897
KRTAP5-8	1.3976437388163996	1.3452940194229144	0.052349719393485206	0.30729886130909856	0.5860685153533769
EARS2	8.247672094968681	8.195329095426326	0.052342999542355884	0.10200016452577665	0.3122697662878904
KRT19	11.300274305409076	11.247953113175672	0.05232119223340348	0.7270741787690674	0.8824120314369089
RP11-212D19.4	0.9513422773057809	0.89908583684187	0.05225644046391087	0.596648196675879	0.8099593248473378
COX4I2	7.338558354554439	7.286316730550808	0.052241624003631415	0.9660996261036582	0.9896285725068802
NR2F6	9.528662568184664	9.476461533371381	0.05220103481328309	0.3210390944792151	0.5999593602143428
