Name	Mean(log(liver_black))	Mean(log(liver_white))	logFC	M-W U test pval	Adj pval
TAF6L	8.650665028281981	8.550207824873864	0.10045720340811748	0.2817298318548568	0.9306845089317344
COPB2	10.15066773598414	10.050205362077381	0.10046237390675827	0.43942863693094314	0.9637372755041349
LHFPL1	0.5513357537985168	0.4508241281642562	0.10051162563426064	0.42689487916143687	0.9594729778215585
GRM1	0.45951673677158744	0.3589402835501696	0.10057645322141784	0.6974869839764287	0.9917714667832037
SUPT4H1	10.865332553181286	10.764742162952395	0.10059039022889138	0.3113623044037941	0.9363491228206569
TRPM5	0.5556818343394874	0.4550696505046869	0.10061218383480047	0.6537798969330153	0.9889235450950229
PXN	8.999334165632735	8.89866029936488	0.10067386626785613	0.7261355817716899	0.9917714667832037
LETM2	3.5357552769527563	3.435028077583071	0.10072719936968522	0.9829601033007512	0.9975297782967393
C11orf83	7.893995289654995	7.793199270498358	0.10079601915663705	0.7845596040691737	0.9936907891365293
DPH5	8.833994816168607	8.733090897616089	0.10090391855251823	0.6692632727619212	0.9917714667832037
TACC3	6.555988357862948	6.455049059993751	0.1009392978691972	0.6848885482946995	0.9917714667832037
GTF3C5	9.250665329731413	9.149690517374237	0.10097481235717609	0.4244133674107382	0.9588656800997846
ZFP64	6.692679327488802	6.5916495090758085	0.10102981841299385	0.3451583314619503	0.938601831968191
FAM76A	6.425988868448998	6.324949298018059	0.10103957043093903	0.4048668844215274	0.953502612063217
HMGB3	10.454001207893018	10.352887348524803	0.10111385936821549	0.6142276302746286	0.9855782909745847
ZSCAN30	6.232659514718938	6.131533318882366	0.10112619583657168	0.7649312409021962	0.9934752765743997
DTX4	7.666650080647983	7.565464892063976	0.10118518858400716	0.5612831129925984	0.9780428835978728
DDX49	9.359998666224422	9.258762847672717	0.10123581855170549	0.5413069268989545	0.9778701732702649
ATMIN	8.137336518741476	8.03608483699902	0.1012516817424558	0.7422216796901686	0.9931909057339564
HSPE1-MOB4	6.096665925884489	5.995361808364523	0.10130411751996604	0.7006498329145815	0.9917714667832037
SGPL1	8.60399830587388	8.50268298745433	0.10131531841954988	0.3629019387566238	0.9448420455519131
GEMIN5	6.514636490455214	6.413301620734068	0.10133486972114536	0.6414992063077302	0.9867384751078025
THSD7B	1.61961893137104	1.5182452732851477	0.10137365808589238	0.6817524213868671	0.9917714667832037
FCRL5	3.696101306763998	3.5946832702644884	0.10141803649950942	0.7714579585347601	0.9934752765743997
TUBE1	9.392672152376445	9.291238117791272	0.1014340345851732	0.8542656630226664	0.9943589129509766
FAM154B	3.4461418015967014	3.3446605343754428	0.10148126722125861	0.8811545569442153	0.9955696253531888
PTBP2	6.532678635002053	6.431130573687954	0.10154806131409977	0.5272589242386265	0.9759568582410678
EBNA1BP2	10.7079998668935	10.606392064595273	0.10160780229822741	0.5584076655382525	0.9780428835978728
UBR4	11.322666131344928	11.221030877632302	0.10163525371262594	0.3651593607381991	0.9454481486727441
CRIPT	7.715999169022681	7.614334364964762	0.10166480405791933	0.34734552785566863	0.938601831968191
CLOCK	6.2933320886161175	6.191646033252401	0.10168605536371622	0.5441387932788797	0.9778701732702649
GPR113	1.9351359142975644	1.8334493411681365	0.10168657312942786	0.8142571359908565	0.9942508186835721
ANKRD49	7.089320604469665	6.9876233581589835	0.10169724631068178	0.7293434158315248	0.9917714667832037
MCHR1	4.641847800304456	4.540119474288239	0.10172832601621717	0.8542656630226664	0.9943589129509766
C2orf69	6.837327311539864	6.73556316980802	0.10176414173184423	0.5469780065398742	0.9778701732702649
METTL2B	7.834666963122351	7.732886795644577	0.10178016747777452	0.43188319428249167	0.9617824326574637
XPNPEP1	8.741994892627787	8.640208068483863	0.10178682414392348	0.6507007553395976	0.9889235450950229
PRKAR2B	5.440619382163363	5.338776532242969	0.10184284992039405	0.666155060289468	0.9916638840928389
SMARCAD1	6.879996743758833	6.77814900511476	0.10184773864407326	0.4170196128160254	0.9562781652739177
ZNF627	6.569996131002141	6.468143953388656	0.10185217761348486	0.4521710761069643	0.9674506153735941
PPFIA2	2.522945452200395	2.421076541472156	0.10186891072823911	0.6202438086144269	0.9857649221123957
C9orf9	5.322006197163924	5.220089235174519	0.10191696198940559	0.9829601033007512	0.9975297782967393
CHD1L	9.01999897277364	8.918040761578787	0.10195821119485338	0.7551725204097914	0.9932413500854284
CXCL13	5.505352464162595	5.403357313692341	0.10199515047025365	0.7486882385725604	0.9931909057339564
TMEM143	8.242005579701505	8.140001455128406	0.10200412457309938	0.6911770769076868	0.9917714667832037
HSD17B4	13.337333490307662	13.23525776585584	0.10207572445182223	0.6052519346714926	0.984182878056895
DYNLT3	8.99333449317366	8.891132607585094	0.10220188558856513	0.2522973865101218	0.9216756521604893
TBC1D9B	10.082000763536254	9.97979388342248	0.10220688011377277	0.5555393970591522	0.9780428835978728
EBF3	1.8084716379101708	1.706210372056399	0.10226126585377182	0.6537798969330153	0.9889235450950229
TBC1D10A	8.38333163853121	8.281031878921274	0.1022997596099362	0.7845596040691737	0.9936907891365293
EBP	13.423333337722477	13.321030936552955	0.10230240116952238	0.7357732659804224	0.9921444335876981
SYDE2	4.790667720852571	4.688351547658847	0.10231617319372432	0.8946525739361891	0.9956485072101884
CHMP4A	10.479332924675921	10.377010544226971	0.1023223804489497	0.5498245338028092	0.9780428835978728
SERPINA3	16.991999999063104	16.88948454302399	0.10251545603911438	0.7681925454224633	0.9934752765743997
C15orf26	1.767000407786366	1.66442771096836	0.10257269681800585	0.7006498329145815	0.9917714667832037
NCAPG	2.9106775524210478	2.8080210651386732	0.10265648728237453	0.7165410601389026	0.9917714667832037
RP11-849H4.2	4.761321619769329	4.6586516212635605	0.10266999850576841	0.7519281906577966	0.9931909057339564
LIN7B	6.8886778792458365	6.785883451045467	0.10279442820036966	0.4219403083781198	0.9581517326910621
C16orf13	10.794667809621101	10.69185542414695	0.1028123854741505	0.5244718097890414	0.9750592690769725
MRPL33	10.96266548283153	10.859793658657349	0.10287182417418173	0.3364976063591212	0.938601831968191
NR2F2	8.921330881201266	8.818453803896805	0.10287707730446094	0.5993009898122141	0.9831084152819352
TXNDC16	5.980002543635597	5.877124356763679	0.10287818687191752	0.7133527162130592	0.9917714667832037
PACS1	7.796671626019433	7.69371799652831	0.10295362949112263	0.5441387932788797	0.9778701732702649
NUSAP1	6.333991094093458	6.2310364849470075	0.10295460914645016	0.5670554059622701	0.9780428835978728
RNF141	8.208668287271987	8.105670126533095	0.1029981607388919	0.4970216931462892	0.9711145880892842
WIBG	9.752000319153767	9.648969527167297	0.1030307919864697	0.5189203122511878	0.974967622751579
HNRNPUL1	10.130667812467502	10.027628901671585	0.10303891079591665	0.3408103489917994	0.938601831968191
RRP36	9.589329832419903	9.48628866400448	0.1030411684154231	0.32168085665991397	0.9371291175138482
ENY2	11.70933293372761	11.606288483759139	0.10304444996847195	0.4445007019744426	0.9648685082668114
ADAMTS2	7.5333372700525185	7.4302110466438505	0.10312622340866806	0.7293434158315248	0.9917714667832037
GALT	11.71533281346979	11.612165018469481	0.10316779500030826	0.5612831129925984	0.9780428835978728
MRPL42	9.412663589070608	9.309485618502219	0.10317797056838884	0.5641657047927706	0.9780428835978728
EFR3A	8.91999712678963	8.816805088929307	0.10319203786032283	0.5356653645337681	0.977069064056927
DNMBP	7.393329864425043	7.290105463594185	0.10322440083085827	0.5584076655382525	0.9780428835978728
ABCD3	10.573332339229896	10.470102314648459	0.10323002458143726	0.2576460984597546	0.9216756521604893
RBM27	6.805335069747612	6.702062343220801	0.10327272652681074	0.5904246417611982	0.9808276544517871
RAI14	8.332660683546091	8.22938402146825	0.1032766620778407	0.5993009898122141	0.9831084152819352
EPOR	7.296003943979152	7.192683997995152	0.1033199459840004	0.22836187213262293	0.9068744909026012
PYGM	3.5298289903617888	3.4264463487528993	0.10338264160888944	0.9863677095517214	0.9978186261376408
AMMECR1L	7.170009699351601	7.066600420065722	0.10340927928587895	0.39529890571238213	0.9523989510297531
COG5	6.898008614538022	6.794534994999341	0.10347361953868095	0.5641657047927706	0.9780428835978728
EMC6	10.362667619114564	10.259174888364843	0.10349273074972132	0.4293848270877253	0.9605646076552824
CCDC91	8.044664876656395	7.941136556822966	0.10352831983342892	0.513399321625351	0.974967622751579
ZC3H12C	5.410613225373309	5.30708473251902	0.10352849285428878	0.5300535754052358	0.9767616832217094
KIAA1328	5.192699783388729	5.0891595902758615	0.10354019311286766	0.5612831129925984	0.9780428835978728
TLCD1	7.762000906225359	7.658458655086281	0.10354225113907845	0.45732594518742475	0.9683548556857783
FOXN1	0.4744489148827256	0.3708836306578046	0.103565284224921	0.6353951776141058	0.9860103080017123
TMEM234	7.383338824563373	7.279693891453835	0.10364493310953815	0.39056660390839326	0.9515717712882485
FBXO22	9.350666682097756	9.247009308610515	0.10365737348724124	0.3976779969373725	0.9524178442230568
CAMK1	9.627998754972905	9.524329972976329	0.1036687819965767	0.4521710761069643	0.9674506153735941
OR56B4	0.6326351943689216	0.5289193807247918	0.10371581364412974	0.48625992761426595	0.9705663477142495
PHF20L1	7.377332492162349	7.273610186831732	0.1037223053306171	0.5272589242386265	0.9759568582410678
FAM199X	7.0473366496507985	6.9436070024295695	0.10372964722122902	0.39056660390839326	0.9515717712882485
MAGED4B	4.837395714873468	4.73365643386121	0.10373928101225793	0.7714579585347601	0.9934752765743997
INPP1	9.062664953163086	8.958866712557015	0.10379824060607135	0.623261489118923	0.9860103080017123
FGF13	4.726880133205204	4.622963132624357	0.10391700058084652	0.4194757182417884	0.9570899249084753
LATS1	6.441982108833044	6.338054427926214	0.10392768090683013	0.5216922624486129	0.974967622751579
FAM126A	6.505999485350121	6.402063244190395	0.103936241159726	0.7229325437214855	0.9917714667832037
SYNRG	7.323330052542261	7.2193774630479135	0.10395258949434716	0.7261355817716899	0.9917714667832037
NPM1	13.431999983144882	13.32804120926119	0.10395877388369179	0.5328557325391471	0.977069064056927
CCDC89	1.4335205682950656	1.3294822493812553	0.10403831891381032	0.6262855084078806	0.9860103080017123
PFDN5	13.526000008115773	13.421958678240886	0.10404132987488701	0.15991596817330378	0.870149271697702
TLN1	10.872666530618435	10.768556200316288	0.10411033030214689	0.513399321625351	0.974967622751579
SLBP	8.954666554746561	8.850516129160283	0.10415042558627796	0.9421108282372186	0.9963646241703252
CLPX	9.948665695788907	9.844432222608605	0.10423347318030274	0.49162500316626134	0.9705663477142495
VTI1B	10.93733252321993	10.833092562856711	0.10423996036321803	0.2913871033086658	0.9313341392519167
ANKRD40	8.083328819785946	7.979072569954428	0.1042562498315176	0.6911770769076868	0.9917714667832037
PSPC1	8.259335134239217	8.155049992865496	0.10428514137372069	0.45732594518742475	0.9683548556857783
CINP	9.525331643868883	9.421031314244402	0.10430032962448088	0.1854386361286685	0.8875712066163761
GH2	0.29521217328732685	0.19081325822447975	0.1043989150628471	0.7165410601389026	0.9917714667832037
FFAR2	3.843976677723506	3.739577399866947	0.104399277856559	0.632352395108986	0.9860103080017123
ZNF362	7.285335321986468	7.1809260649325095	0.1044092570539581	0.5584076655382525	0.9780428835978728
RPUSD2	7.280006245028536	7.175570851908523	0.10443539312001349	0.4419605048258387	0.9641812067427138
EPB41L4A-AS2	3.449232376507285	3.3447663936210654	0.10446598288621978	0.3093250826762399	0.9363491228206569
CCDC172	0.16326006340967517	0.0586414961580128	0.10461856725166237	0.7747274257582707	0.9934752765743997
FBXO7	11.19866666499354	11.094020521009314	0.10464614398422611	0.4121329175360452	0.955236007278498
C19orf12	9.713331586097759	9.608658717299026	0.10467286879873328	0.575766810737949	0.9794381801942393
NBPF1	7.7193348805505195	7.614640622778665	0.10469425777185482	0.5904246417611982	0.9808276544517871
ZNF138	6.003348824074274	5.898653257890282	0.10469556618399167	0.6943293823696588	0.9917714667832037
ATM	7.116668808490939	7.011961297104701	0.10470751138623768	0.8542656630226664	0.9943589129509766
VCP	11.394000011691201	11.289277985124368	0.10472202656683294	0.33222013015512586	0.9373188242269794
ZNF860	1.336171450668706	1.2314134526556466	0.1047579980130593	0.8442240783379977	0.9943589129509766
ZNF460	3.874673001535253	3.7698552379584904	0.10481776357676242	0.4756254302103645	0.9705663477142495
SRSF12	2.6157602569635183	2.5109263020259536	0.10483395493756476	0.8109433446728083	0.9942508186835721
FSIP2	1.2851867562825297	1.1803391743276652	0.10484758195486443	0.7038178800979358	0.9917714667832037
ARNT	8.940002117015435	8.835153731986185	0.10484838502924987	0.3539598826025443	0.938601831968191
ZBTB37	4.606650382640455	4.501758277148444	0.10489210549201022	0.6202438086144269	0.9857649221123957
FAM214A	9.052671137200843	8.947732719194892	0.1049384180059505	0.43188319428249167	0.9617824326574637
ZNF250	6.027320307122958	5.922370420914122	0.10494988620883561	0.42689487916143687	0.9594729778215585
KCNS1	0.8458770416598246	0.7409097668427319	0.10496727481709267	0.3651593607381991	0.9454481486727441
FLJ00388	0.6106037524370478	0.5056282224765892	0.10497552996045856	0.9727393982934153	0.9965982179185239
TSG101	10.479333939230235	10.374329941970654	0.10500399725958154	0.43690511702408763	0.9634236579782884
SREK1	8.466669778381661	8.361651494053291	0.10501828432837002	0.3697004446818448	0.9456412991381787
NUP133	7.638660353194647	7.533607543829807	0.10505280936483974	0.3012644580168322	0.9345304563792451
CTD-2215E18.1	0.4333632145349259	0.32828654306679567	0.10507667146813021	0.8010225039487696	0.9936907891365293
TAF7L	2.1809977158869733	2.0759163408975665	0.10508137498940684	0.9319180584311183	0.9963646241703252
POFUT1	9.14799928639851	9.042886419228383	0.1051128671701278	0.3539598826025443	0.938601831968191
SPICE1	5.846049996185088	5.740920117013884	0.10512987917120409	0.6476275634419659	0.9889235450950229
NKAIN4	0.8930706067849549	0.7878936542377653	0.10517695254718962	0.6817524213868671	0.9917714667832037
VAMP3	9.669333150212085	9.564124419075684	0.1052087311364005	0.5244718097890414	0.9750592690769725
RNASE13	1.7624763169107163	1.657250609245737	0.10522570766497918	0.6142276302746286	0.9855782909745847
B3GNT1	8.843332682833116	8.738040337708041	0.10529234512507557	0.5300535754052358	0.9767616832217094
TCEANC2	4.939939743873668	4.834645658860111	0.10529408501355686	0.5933766965896068	0.9818804650454224
SLC35F5	9.19866825389898	9.093298804267267	0.1053694496317128	0.24702656738980133	0.9211400174658194
NOL9	6.260009572869791	6.1545279488482185	0.10548162402157235	0.4048668844215274	0.953502612063217
PPP3CB	8.23399416710221	8.128456167744293	0.1055379993579173	0.43942863693094314	0.9637372755041349
TRPM4	8.293995868225188	8.188456786589883	0.10553908163530501	0.745452717284594	0.9931909057339564
SEC31B	5.9259633393414255	5.820412194146441	0.10555114519498421	0.6630525706505324	0.9916638840928389
YWHAE	12.62600001037176	12.520412475143896	0.10558753522786368	0.3093250826762399	0.9363491228206569
CYB561D1	4.336736606481084	4.231139076091121	0.10559753038996345	0.6142276302746286	0.9855782909745847
SEC14L1	8.563337342512964	8.457732271205979	0.10560507130698582	0.6817524213868671	0.9917714667832037
NFS1	10.081999057784195	9.976392286130999	0.10560677165319632	0.3429799371189429	0.938601831968191
RP11-385D13.1	0.7266621174748614	0.6210437463682172	0.10561837110664418	0.5161559888716641	0.974967622751579
YBX1	12.699333565273347	12.59371130556306	0.10562225971028738	0.45732594518742475	0.9683548556857783
LYRM2	8.019333819500808	7.913709247112711	0.10562457238809753	0.7101693715051418	0.9917714667832037
KIF1C	10.196667151280229	10.091030208134981	0.10563694314524774	0.5216922624486129	0.974967622751579
TRIML2	0.19468622001406716	0.08898203521393427	0.10570418480013288	0.9081811649307986	0.9956485072101884
PCNXL2	4.19928106649823	4.093538102305042	0.10574296419318774	0.3976779969373725	0.9524178442230568
TNFSF9	2.6134110104958426	2.507604386909443	0.1058066235863997	0.7944262876794315	0.9936907891365293
SYF2	9.7959999905408	9.690102789410952	0.10589720112984757	0.1757060346676913	0.8829907018123603
OXLD1	9.121998335406975	9.016085011311434	0.10591332409554077	0.6507007553395976	0.9889235450950229
ZNF699	3.176915844507403	3.07097744803007	0.10593839647733283	0.7584211744663868	0.9932413500854284
SLC4A4	7.9239936535559	7.818043933065704	0.10594972049019624	0.8208946431204092	0.9943589129509766
BAX	10.565332380125534	10.459381612430063	0.10595076769547163	0.5904246417611982	0.9808276544517871
ZNF827	3.4759638496735317	3.3699535123492064	0.1060103373243253	0.6880301161289464	0.9917714667832037
STEAP1B	1.147938327566714	1.0419132676228515	0.10602505994386258	0.9659279774998535	0.9964158735208413
VIPR1	8.874001995818793	8.767938692739094	0.10606330307969891	0.6537798969330153	0.9889235450950229
GCAT	10.33866670746037	10.232577313687289	0.10608939377308069	0.9591190419308825	0.9964158735208413
MRPL10	9.266001632417439	9.159897374934118	0.1061042574833202	0.9115676347076471	0.9956485072101884
MCM9	6.267973324265816	6.161847263189221	0.10612606107659506	0.6022731504369583	0.9839073031716796
PDK4	11.194665514128904	11.08835045559294	0.10631505853596401	0.9965917719240189	0.9988404243178819
ZNF267	5.838006230397232	5.731638212781753	0.10636801761547865	0.7038178800979358	0.9917714667832037
KLHL22	7.699994854935785	7.59360604776754	0.10638880716824506	0.33864957090812187	0.938601831968191
CHCHD6	7.7146655038133405	7.6082468787195765	0.10641862509376399	0.7681925454224633	0.9934752765743997
PRKAR1A	10.874666949324949	10.768247303650991	0.10641964567395767	0.40970235749436135	0.9551330433547501
TAS2R46	0.4164821719733516	0.3100345339052552	0.10644763806809637	0.6414992063077302	0.9867384751078025
RLBP1	0.3808524179762193	0.274339780667213	0.10651263730900634	0.4445007019744426	0.9648685082668114
CCDC67	0.7919815261002104	0.6854594079218604	0.10652211817835	0.6202438086144269	0.9857649221123957
C7orf60	4.7132545562934824	4.606698109906304	0.1065564463871782	0.6974869839764287	0.9917714667832037
MARK2	7.475345705122028	7.368761678429821	0.10658402669220735	0.9965917719240189	0.9988404243178819
CORO1C	9.417331363697274	9.310721721565544	0.10660964213172974	0.4809266705545209	0.9705663477142495
NPAS2	7.798000315982965	7.691339979401317	0.10666033658164853	0.9251289720431982	0.9963646241703252
SLC17A3	8.671333629352334	8.564637185609676	0.10669644374265808	0.9014132901367506	0.9956485072101884
FAM69A	8.264666739364587	8.15793705002391	0.10672968934067661	0.7133527162130592	0.9917714667832037
ZNF34	6.209317862478855	6.102569531699024	0.1067483307798307	0.5641657047927706	0.9780428835978728
GBX2	0.2100373117716921	0.10328661856426576	0.10675069320742635	0.8275450003970396	0.9943589129509766
NCBP1	8.04266107261891	7.935875562471785	0.10678551014712578	0.5300535754052358	0.9767616832217094
ZNF425	3.7892531537316714	3.682464859076128	0.1067882946555434	0.8609732977335796	0.9943589129509766
SMAD9	3.9793995454686444	3.8725444574584866	0.10685508801015775	0.8946525739361891	0.9956485072101884
AC007956.1	0.6092533790601632	0.5023893372348015	0.10686404182536169	0.7261355817716899	0.9917714667832037
PNMA3	2.6879894654120786	2.581028029058533	0.10696143635354582	0.8643309111024058	0.9951752663279433
UVRAG	7.2606866908253815	7.153714967849561	0.10697172297582025	0.46773402025297894	0.9703123336196894
KLHL35	1.5363318021769736	1.429323988244033	0.10700781393294068	0.8175742545551264	0.9943589129509766
TRIM35	7.888665201854135	7.781653349748562	0.10701185210557274	0.4121329175360452	0.955236007278498
SERINC2	11.814666917778402	11.7076288319864	0.10703808579200214	0.7325559944634118	0.9917714667832037
ZNF189	7.490672915681259	7.383612580125369	0.10706033555588945	0.6202438086144269	0.9857649221123957
ASB6	6.969334017448558	6.862264209418468	0.10706980803009003	0.6507007553395976	0.9889235450950229
FEV	0.30051118695267637	0.19343580206199945	0.10707538489067692	0.8442240783379977	0.9943589129509766
DLG4	6.45266490416874	6.3455585806199	0.10710632354884009	0.5469780065398742	0.9778701732702649
PTP4A2	11.150000102420728	11.042886828581377	0.10711327383935121	0.48358930924690047	0.9705663477142495
NAT14	6.8280030305964186	6.720828637145327	0.10717439345109181	0.7006498329145815	0.9917714667832037
CRADD	9.683999961496239	9.57680461918106	0.10719534231517969	0.5526783418366051	0.9780428835978728
ZW10	7.315332746843214	7.2080451853611684	0.10728756148204521	0.3195994861027368	0.9371291175138482
RUVBL1	8.615332362744486	8.508040196482634	0.10729216626185156	0.50790907099202	0.9740985679135076
C12orf44	9.941331097115834	9.834020509417144	0.10731058769868973	0.43690511702408763	0.9634236579782884
WWP2	8.329999971385282	8.222680518142198	0.10731945324308434	0.6911770769076868	0.9917714667832037
MYH7	1.251094510547175	1.1437531737369422	0.10734133681023272	0.5328557325391471	0.977069064056927
TFEB	7.87200189069347	7.764637730807522	0.1073641598859485	0.8175742545551264	0.9943589129509766
LHX9	2.854951040206791	2.7475516404309976	0.10739939977579338	0.745452717284594	0.9931909057339564
RBM43	6.080671107504566	5.973205029022409	0.10746607848215728	0.666155060289468	0.9916638840928389
CRY2	9.595332525307716	9.487836509249854	0.10749601605786197	0.6848885482946995	0.9917714667832037
GPATCH2	5.9540076715574255	5.846501134284532	0.10750653727289361	0.4121329175360452	0.955236007278498
GALNT11	8.355998982921356	8.248454805547627	0.1075441773737289	0.5526783418366051	0.9780428835978728
SMARCD2	9.864666048020512	9.757112478119796	0.10755356990071618	0.4445007019744426	0.9648685082668114
ALS2	7.924674516315628	7.817112655949971	0.1075618603656574	0.5106503394673592	0.9746346659379108
NSL1	8.610665892267262	8.50309300019016	0.1075728920771013	0.3929284374220503	0.9523989510297531
PIGB	8.160667981316989	8.053093837955073	0.10757414336191573	0.4194757182417884	0.9570899249084753
ARMC7	7.8926695529739375	7.785051494889173	0.1076180580847641	0.7165410601389026	0.9917714667832037
CIT	4.721388084665055	4.613751390144652	0.10763669452040237	0.9625231680577768	0.9964158735208413
DPY30	10.473999791902232	10.366289039419986	0.10771075248224626	0.23841418996357855	0.9164202675425691
CHD4	10.642666208358227	10.534844589295169	0.1078216190630581	0.2170201850355543	0.9032925414431419
RBM18	7.5173378063381815	7.4094850477397465	0.10785275859843502	0.5106503394673592	0.9746346659379108
NOG	0.9668403047355637	0.858980135476778	0.10786016925878572	0.3539598826025443	0.938601831968191
RRAS2	9.341331264122765	9.233403523383	0.10792774073976474	0.4521710761069643	0.9674506153735941
SNAPC5	9.460664382891398	9.352679942878224	0.10798444001317442	0.3835330250867036	0.9512329365217277
TMEM110	9.71200280927412	9.603917949985416	0.10808485928870404	0.8208946431204092	0.9943589129509766
ROR2	3.30127628643444	3.193153673374633	0.10812261305980675	0.7977225904480991	0.9936907891365293
C9orf135	0.4946866991580033	0.3865140326452415	0.1081726665127618	0.9353144912119439	0.9963646241703252
MEMO1	9.059333799676681	8.951133582616473	0.1082002170602081	0.4521710761069643	0.9674506153735941
RAPGEF3	5.604728329735925	5.496500067911459	0.10822826182446654	0.4072803417892087	0.9547418695668772
MAP2	5.675938857903566	5.5676677380953485	0.1082711198082178	0.5189203122511878	0.974967622751579
GSTK1	13.318000014003927	13.2096906684047	0.10830934559922589	0.8076329376674121	0.9936907891365293
IGF2R	9.257332065823949	9.148967744911229	0.1083643209127203	0.3195994861027368	0.9371291175138482
RPA3-AS1	8.346660062849798	8.238248665845576	0.10841139700422175	0.4470492092763343	0.9656814374736805
SNX10	9.289343921769296	9.180930370584143	0.10841355118515317	0.6911770769076868	0.9917714667832037
CTNNAL1	8.876664192618344	8.768245601623192	0.10841859099515183	1.0	1.0
TRIM61	2.1809463868503687	2.0724955903955538	0.10845079645481492	0.7325559944634118	0.9917714667832037
COLGALT2	2.137986441851034	2.029516874008907	0.10846956784212702	0.8643309111024058	0.9951752663279433
ZFP41	5.363962069512128	5.255468704790685	0.10849336472144344	0.5874793660787363	0.9804063241112385
CYP4F31P	0.20202240522473056	0.09352705182517147	0.10849535339955908	0.8208946431204092	0.9943589129509766
CEP85	6.2140004838361715	6.1054675669807335	0.10853291685543809	0.9081811649307986	0.9956485072101884
RDH16	13.07400137541053	12.965463088665892	0.10853828674463806	0.9014132901367506	0.9956485072101884
WBSCR22	10.511333420924522	10.402783700279999	0.10854972064452362	0.37657755131080883	0.9485795801483333
TOMM20L	0.8492818377404061	0.7407239707786355	0.10855786696177061	0.7977225904480991	0.9936907891365293
PCDHGA6	3.5140739711758537	3.4055088507897904	0.10856512038606336	0.9183453340286872	0.9958264497368534
SPRED1	6.001341271724908	5.892774337473056	0.10856693425185249	0.7229325437214855	0.9917714667832037
NRK	0.9323155959139625	0.8237110227286438	0.10860457318531869	0.6692632727619212	0.9917714667832037
MLH1	8.369337288906008	8.260721792545494	0.10861549636051393	0.4293848270877253	0.9605646076552824
PPA1	11.42866603501692	11.319999516682921	0.1086665183339992	0.6817524213868671	0.9917714667832037
DTYMK	8.29067095429106	8.181962384919228	0.10870856937183326	0.48358930924690047	0.9705663477142495
FAM151B	3.9635079895394916	3.854784650070953	0.10872333946853852	0.6599558498130257	0.9915126164655027
B4GALNT1	3.1297682620899407	3.0210365117548705	0.10873175033507021	0.7069910761697813	0.9917714667832037
CD109	3.1288741934106183	3.020113051757329	0.10876114165328943	0.8208946431204092	0.9943589129509766
FAM98A	8.645997478622077	8.537216989515557	0.10878048910652005	0.47035639895583736	0.9704863674616836
ATP8B2	5.993351054213341	5.884547201935513	0.10880385227782785	0.8912750520357186	0.9956485072101884
PHAX	8.969332876517019	8.860512682333448	0.10882019418357025	0.4970216931462892	0.9711145880892842
SPARC	12.049999935448428	11.941133989145731	0.10886594630269641	0.6943293823696588	0.9917714667832037
TNRC6A	8.36799886914463	8.259071527700609	0.10892734144402105	0.5328557325391471	0.977069064056927
BATF2	6.4766656232459585	6.3677228920822735	0.10894273116368502	0.7422216796901686	0.9931909057339564
RPS26	13.972666717767732	13.863711355202117	0.10895536256561478	0.6142276302746286	0.9855782909745847
LAMB2	12.148666599235034	12.039690755898507	0.10897584333652688	0.49162500316626134	0.9705663477142495
RAP2B	6.4913471118408586	6.38235851603218	0.10898859580867892	0.13601766125369985	0.8466609500059481
C11orf86	1.9522524240503036	1.843262556723751	0.10898986732655258	0.7747274257582707	0.9934752765743997
SLC9A3R1	12.176000127142997	12.06701023856773	0.10898988857526604	0.7229325437214855	0.9917714667832037
ZNF585B	5.450030272123007	5.341036310353077	0.10899396176992937	0.745452717284594	0.9931909057339564
HLF	10.070025765205894	9.961029152791333	0.10899661241456116	0.578684592715771	0.9797344801096608
APH1A	11.501999966488718	11.392886353999128	0.1091136124895904	0.21385542062433227	0.9029866558043883
ERH	11.020000563372841	10.91072142818292	0.1092791351899205	0.3539598826025443	0.938601831968191
RAB27B	3.488054883386075	3.3787545473847924	0.10930033600128253	0.9795528079197412	0.9975297782967393
SRCAP	7.7653323090044974	7.655979713160106	0.10935259584439105	0.3408103489917994	0.938601831968191
ANKHD1-EIF4EBP3	6.9839985577707955	6.874634865879789	0.10936369189100681	0.6943293823696588	0.9917714667832037
MGST1	15.420000055886526	15.310618578364307	0.10938147752221816	0.666155060289468	0.9916638840928389
STRADA	8.315334426603501	8.205877581435482	0.1094568451680189	0.4651197633090154	0.969749413781773
FGFR1OP2	8.72333241886815	8.613814233936056	0.10951818493209409	0.6445603657098544	0.98744392499225
USP25	7.816658439922914	7.707118938110306	0.10953950181260819	0.26489932698313123	0.9224776041326402
ORC6	3.630519712291348	3.5209761654562683	0.10954354683507983	0.9149557114358506	0.9956485072101884
DMAP1	9.366667312708513	9.257112624938964	0.10955468776954902	0.48358930924690047	0.9705663477142495
CYTH2	9.045336750368794	8.935772240842933	0.10956450952586039	0.47298687665220207	0.9704863674616836
POLG2	6.882680145086257	6.77310455670884	0.10957558837741743	0.8676909759510988	0.9951752663279433
DAZAP2	12.224666908948931	12.115051575152842	0.10961533379608923	0.47298687665220207	0.9704863674616836
PCDHGA10	5.49468194061881	5.385064964209615	0.10961697640919521	0.3012644580168322	0.9345304563792451
TVP23C-CDRT4	3.8298691557730153	3.7202455027656134	0.10962365300740196	0.7944262876794315	0.9936907891365293
