Name	Mean(log(stomach_black))	Mean(log(stomach_white))	logFC	M-W U test pval	Adj pval
ST3GAL1	8.235514764516962	8.188995209404563	0.04651955511239869	0.8382820216368776	0.993414379102734
EIF2S2	10.363449180800307	10.31691846113003	0.046530719670277776	0.553940820579784	0.9854763185071321
ABHD17B	8.003105192787029	7.956541470898058	0.04656372188897073	0.42175615237412	0.9854763185071321
HECW1	3.7180284858834787	3.671453317412439	0.046575168471039596	0.8165985015672492	0.9922481746219167
MTMR3	8.666206170029525	8.619622657208664	0.04658351282086137	0.745414968325766	0.9922481746219167
CCDC121	5.942743874925464	5.896077944337004	0.04666593058845958	0.8137175598508659	0.9922481746219167
NR2C1	8.69206751140003	8.645345445175485	0.04672206622454489	0.49006827438203715	0.9854763185071321
NDEL1	9.759999666906525	9.71327095218661	0.04672871471991513	0.6150998578486189	0.9854763185071321
ADH5	11.085173319651982	11.038427374082783	0.04674594556919942	0.783626798688981	0.9922481746219167
SWT1	6.236882603891024	6.1901165096995925	0.04676609419143141	0.7850527644320084	0.9922481746219167
ITPK1	10.435519074939085	10.388742261941534	0.04677681299755143	0.9201932015127521	0.9977448003249864
SETD4	7.881381847740086	7.834595395838867	0.04678645190121955	0.9128319027873489	0.9977448003249864
GPR128	2.585502263805204	2.5386104419478577	0.046891821857346194	0.8295928907154368	0.9932644616205072
RAD51D	6.812069852881709	6.765160077746492	0.04690977513521766	0.7750864152491537	0.9922481746219167
LIMD1	7.9734506956760205	7.926540660714901	0.046910034961119784	0.7078195153303959	0.9920846312506921
SF3A3	9.85413883403982	9.807170533037727	0.04696830100209226	0.5208988722667016	0.9854763185071321
C18orf32	10.779999638790336	10.73301839239183	0.04698124639850576	0.5415842674199323	0.9854763185071321
ARFGAP1	9.777929419683947	9.7309432686198	0.0469861510641465	0.7907637996121328	0.9922481746219167
PSIP1	9.657241022463026	9.610251961142852	0.046989061320173775	0.9319852560253172	0.9977448003249864
ZNF14	6.207927141059333	6.160887224827507	0.04703991623182624	0.6695711123217729	0.9875468980890936
LAMP1	11.833103254600264	11.786037460996143	0.047065793604121	0.8542626786290328	0.995168967128097
ATXN7L3B	10.322413604346151	10.275345962715667	0.04706764163048405	0.7105813758470445	0.9922481746219167
ZNF132	5.6306885668024105	5.583620393284962	0.04706817351744874	0.99851962420172	0.9991779887891058
SLC36A4	7.0599875381318125	7.012886500399933	0.04710103773187946	0.921666302753841	0.9977448003249864
ATP5B	13.9558621147827	13.908742131942397	0.04711998284030372	0.7230563664308745	0.9922481746219167
PLCD4	6.854844770167583	6.807664140140334	0.04718063002724904	0.7722455999557579	0.9922481746219167
CHM	7.746209299322963	7.698997612713086	0.04721168660987729	0.9777972164996788	0.9977448003249864
CASC4	9.680001113764636	9.632766782825218	0.047234330939417646	0.42929969372406485	0.9854763185071321
B9D1	8.271726727328103	8.224466250685449	0.04726047664265387	0.7736656286550855	0.9922481746219167
ALDH9A1	10.200346323743272	10.153082169539953	0.04726415420331875	0.9703992604225538	0.9977448003249864
ZBTB3	7.003429450425485	6.956159601891693	0.04726984853379168	0.8469909165001246	0.9944171332710333
HSBP1L1	8.8693134475242	8.822013735978372	0.047299711545829126	0.7580879792676969	0.9922481746219167
SCAI	5.722409895110905	5.675092510773977	0.047317384336928114	0.4877380304772455	0.9854763185071321
RAB11B	11.787586500432795	11.740251574544107	0.04733492588868771	0.9659616682908281	0.9977448003249864
GPATCH3	7.553110378827673	7.505728448310624	0.04738193051704975	0.8849324178554397	0.9969928360026766
EIF4A3	10.298965732536537	10.251572635943004	0.047393096593532746	0.553940820579784	0.9854763185071321
RANBP2	8.543446355199535	8.49597533619196	0.047471019007575777	0.9319852560253172	0.9977448003249864
LRGUK	2.100550188313202	2.0530775486630337	0.04747263965016835	0.8310396629261986	0.993369271000599
KIF3B	8.414133540287223	8.366603861388384	0.04752967889883841	0.737004168791664	0.9922481746219167
FAM120AOS	9.982070478442967	9.934527668009382	0.0475428104335851	0.8557185386133318	0.995168967128097
CTDSPL	9.574483802837735	9.52691837730845	0.04756542552928522	0.921666302753841	0.9977448003249864
ANAPC13	10.601033047858364	10.553458803584979	0.047574244273384636	0.3172871859454165	0.9779028442757544
ALKBH7	11.356206808689661	11.308615858470981	0.047590950218680206	0.5931003939514706	0.9854763185071321
CCDC104	9.811380184771163	9.76377374630513	0.047606438466033296	0.4842539057188999	0.9854763185071321
PFN4	3.5506330951037275	3.5029999242458136	0.047633170857913854	0.810839136055858	0.9922481746219167
TP53I3	9.608964727842787	9.561320583379972	0.04764414446281506	0.7538562237671071	0.9922481746219167
FAAH	8.50896405118558	8.46131678878466	0.0476472624009201	0.7258387486569726	0.9922481746219167
ELAVL2	1.425411770096986	1.3776634970695867	0.04774827302739926	0.7009317280837826	0.9915823948791432
TMEM231	7.010351673417327	6.962584114935277	0.047767558482050276	0.6440893032419703	0.9859918953379686
ANKRD46	8.01861735440318	7.970816760326563	0.047800594076616854	0.7623269955842797	0.9922481746219167
ZNF783	6.849645454055983	6.8018304648331025	0.0478149892228803	0.49827107570386253	0.9854763185071321
PSMC4	10.759654121126474	10.711823540076413	0.04783058105006077	0.5041746294432502	0.9854763185071321
KAT7	9.006206860260972	8.958364082756196	0.04784277750477628	0.6736305295859353	0.9883315237911104
CAMKK1	6.230675358327244	6.182829849647413	0.04784550867983128	0.8996008134792665	0.9977448003249864
GADD45B	11.13206914965366	11.084213887118155	0.04785526253550465	0.518492322736197	0.9854763185071321
GPATCH2L	7.677239157895235	7.629375558095465	0.047863599799769396	0.6440893032419703	0.9859918953379686
RNMTL1	8.17517626110727	8.127295188876069	0.04788107223120086	0.8732257838185015	0.996440349304671
YTHDF2	9.84241380941149	9.7945285608398	0.0478852485716903	0.5803302847984113	0.9854763185071321
HAPLN1	4.125452811931059	4.077549164094575	0.04790364783648471	0.7468197544786785	0.9922481746219167
RP11-1220K2.2	3.455182668426544	3.407264224486367	0.04791844394017719	0.8981323449373374	0.9977448003249864
NUDT15	7.957241312673354	7.909308851002527	0.04793246167082632	0.41006037976680965	0.9854763185071321
GTPBP4	8.651033002960727	8.60308065973027	0.04795234323045605	0.43473561962912166	0.9854763185071321
ATL1	6.938269513304853	6.890316894447268	0.04795261885758517	0.7272313004559157	0.9922481746219167
HDAC11	8.51034745385546	8.462390861617083	0.04795659223837667	0.8528073147170664	0.9949600778749015
BTN2A1	8.352756337602615	8.30478006180138	0.04797627580123631	0.6098912688031449	0.9854763185071321
UBN2	6.442415450860886	6.394395324608941	0.04802012625194507	0.6427593409830528	0.9859918953379686
SPDYC	0.5934324564641049	0.5454069639119733	0.04802549255213162	0.8600890465322376	0.9951908479330143
CAPZA1	10.57689722197489	10.52886759733428	0.04802962464061089	0.393396826350099	0.9854763185071321
ASL	10.064137823144625	10.016100520476808	0.04803730266781692	0.5233111614035902	0.9854763185071321
MRPS9	9.117930841205164	9.069873687099584	0.04805715410557987	0.6885957799102567	0.9909880875718063
MCAT	8.632415710655023	8.584336863345834	0.04807884730918843	0.5614204204333281	0.9854763185071321
CYP26A1	0.6194907957561938	0.571399003017071	0.048091792739122785	0.628206048968897	0.9854763185071321
ATP2C1	9.434138458496845	9.38603824374155	0.048100214755294246	0.5101148770467161	0.9854763185071321
RCAN2	9.632071001679215	9.583960378582903	0.048110623096311755	0.628206048968897	0.9854763185071321
ANKRD52	8.197931140460758	8.1498131491983	0.048117991262458304	0.760913190726435	0.9922481746219167
FMN1	6.270002248056763	6.221883345394546	0.04811890266221752	0.5614204204333281	0.9854763185071321
PAF1	9.95896627230493	9.91081829598309	0.04814797632184131	0.3662242029532916	0.9828581173276373
DEGS1	10.18689722456003	10.138742256028632	0.04815496853139756	0.9911179235698424	0.998188332912347
IDS	10.45620666102502	10.408050174261252	0.0481564867637676	0.8600890465322376	0.9951908479330143
PAN3	8.095524971460591	8.04735586880552	0.04816910265507168	0.573993914311947	0.9854763185071321
GOLT1B	8.775862477232812	8.727672395241719	0.04819008199109298	0.27042083945701456	0.9737054895812489
TSSK6	5.015867989065244	4.967668938141322	0.04819905092392229	0.8557185386133318	0.995168967128097
CENPV	9.55034553042883	9.502138580414698	0.04820695001413178	0.7893349740971318	0.9922481746219167
EFCAB10	2.937773805415997	2.889563982108048	0.048209823307948874	0.8820033006489965	0.9969928360026766
KDM2A	9.85206973004097	9.80377286871141	0.04829686132955935	0.665521325812099	0.9875468980890936
MIB2	9.962068401230948	9.913710230569064	0.04835817066188319	0.7440110281948641	0.9922481746219167
C12orf4	7.403117144329112	7.3547158757878845	0.048401268541227616	0.760913190726435	0.9922481746219167
DGKG	6.235536798919225	6.187113082542924	0.04842371637630105	0.8281466961159245	0.9929690980092973
AXIN1	8.555171064656372	8.506728530522189	0.048442534134183646	0.6494205209768413	0.9861260400194585
CAP1	12.2306898636444	12.182201251405663	0.048488612238736906	0.5269403139258021	0.9854763185071321
CDKL2	4.061929644007003	4.01341714168156	0.04851250232544313	0.9556116222945574	0.9977448003249864
NMRAL1	9.949309058753439	9.900692094142945	0.048616964610493696	0.8907953329662308	0.9977448003249864
DTX1	6.4306651776550705	6.38202080386621	0.04864437378886066	0.6507561494629438	0.9861260400194585
PHF5A	9.407585265143666	9.35893063079743	0.04865463434623685	0.573993914311947	0.9854763185071321
BLCAP	9.925519400298967	9.876791706761324	0.048727693537642836	0.49474667259718785	0.9854763185071321
LRRFIP2	9.772068902599365	9.723333716150133	0.048735186449231804	0.7921933286631524	0.9922481746219167
CASP1	9.440689973168677	9.391948967927808	0.04874100524086877	0.9201932015127521	0.9977448003249864
PPARD	9.487242189023807	9.438490124128023	0.04875206489578332	0.22144550921290562	0.960611187493939
ADCY8	0.6544305495295762	0.6056365833146389	0.04879396621493737	0.8966642251551636	0.9977448003249864
SKP1	13.309310377812881	13.26050317711942	0.048807200693461894	0.945269055630642	0.9977448003249864
POM121C	9.206207900976894	9.157357647167666	0.048850253809227695	0.45463092115358994	0.9854763185071321
UNK	8.983791986413541	8.934905075734155	0.048886910679385664	0.49474667259718785	0.9854763185071321
SQRDL	10.63896527629248	10.590062910967065	0.048902365325414365	0.5089239056433652	0.9854763185071321
TADA3	10.44655152721521	10.397610370387596	0.04894115682761324	0.7384038141746032	0.9922481746219167
HBD	1.9889991774490248	1.9400166376614505	0.048982539787574275	0.9911179235698424	0.998188332912347
TMEM252	5.217557148882562	5.168542289022261	0.04901485986030085	0.7936235566731455	0.9922481746219167
IDH2	11.8765523815763	11.827484012441678	0.04906836913462165	0.5415842674199323	0.9854763185071321
ARL8B	10.151725269228868	10.102641439848242	0.04908382938062594	0.5982442397690169	0.9854763185071321
ZNF580	10.240345098896663	10.191257422868729	0.04908767602793418	0.8849324178554397	0.9969928360026766
ZNF705A	0.4976169504423548	0.4484832073515741	0.049133743090780724	0.9260871991160099	0.9977448003249864
HSD17B10	10.866896371966055	10.81773570806866	0.049160663897394485	0.40480848634557953	0.9854763185071321
CTNNBIP1	9.622068436777719	9.572893049848352	0.04917538692936674	0.5841477717008314	0.9854763185071321
GBA	9.961378669419322	9.91220016130773	0.04917850811159141	0.8528073147170664	0.9949600778749015
KREMEN1	8.2210267257815	8.171825108977703	0.04920161680379742	0.40167674851727875	0.9854763185071321
HBG1	1.7230511726047841	1.6738430191545692	0.0492081534502149	0.9526557639779609	0.9977448003249864
TBC1D17	10.131378785253817	10.082138817249122	0.0492399680046951	0.8996008134792665	0.9977448003249864
ISCU	11.830690111237857	11.781446588414411	0.049243522823445574	0.6255752372898865	0.9854763185071321
NAA60	10.63862037116137	10.589371002753223	0.04924936840814631	0.6954391117662793	0.9915823948791432
MRPL46	9.311035144385325	9.261760659005702	0.0492744853796232	0.9482232100749006	0.9977448003249864
DUSP5	9.059657716512614	9.010378618308842	0.04927909820377252	0.5148933025882514	0.9854763185071321
HCN2	4.125608809880607	4.07631408556768	0.0492947243129267	0.9025387769451321	0.9977448003249864
DDB1	11.01068954023305	10.96138332422538	0.049306216007670045	0.8050899917240841	0.9922481746219167
EEPD1	8.655169803770809	8.605849780018572	0.04932002375223732	0.5077343928844782	0.9854763185071321
PDE4D	7.928966929073665	7.879623624168341	0.04934330490532446	0.7822015592599014	0.9922481746219167
CACNB4	3.893861889183277	3.8445105521589404	0.04935133702433658	0.9334603667665134	0.9977448003249864
C16orf80	9.364139543069545	9.314717014326382	0.049422528743162886	0.5956697847205012	0.9854763185071321
ZNF594	5.171391974454197	5.121955351375532	0.04943662307866514	0.9674407553423243	0.9977448003249864
ULK3	9.81793034447411	9.768427826852163	0.04950251762194746	0.46703743532651143	0.9854763185071321
TMBIM6	13.816551715408846	13.767044037960266	0.0495076774485792	0.6137958766563774	0.9854763185071321
RP2	7.366557751805789	7.317044586203103	0.04951316560268637	0.6709231864031935	0.9883315237911104
PDSS2	7.936897014583129	7.887297602538745	0.04959941204438323	0.7694078341594184	0.9922481746219167
PLBD2	8.778965837250341	8.72930929932463	0.049656537925711675	0.766573153619537	0.9922481746219167
TEN1	9.19827529895983	9.148616472303502	0.04965882665632826	0.29707712895344207	0.9755552088933916
RWDD2A	6.4562111265360125	6.406546435603501	0.049664690932511135	0.9792770573063223	0.9977448003249864
TMEM98	10.676207073258414	10.626540567986934	0.04966650527147998	0.8194819237035058	0.9922481746219167
NANOG	1.5569012950657268	1.5071997572357896	0.04970153782993725	0.8820033006489965	0.9969928360026766
ZNF579	8.633793780220152	8.584088153697856	0.0497056265222966	0.8746876501346657	0.9968592918806339
SORL1	7.571031424208844	7.521324992052124	0.04970643215671977	0.8717643502214022	0.99602084982636
MATN1	1.2964647280530577	1.2467532416628537	0.04971148639020395	0.9260871991160099	0.9977448003249864
SLC11A2	9.369653717795476	9.319936430077371	0.049717287718104686	0.4877380304772455	0.9854763185071321
ZNF85	6.478283255063263	6.428559373460446	0.0497238816028176	0.7482253823246452	0.9922481746219167
CEPT1	8.709309105103467	8.659559347803322	0.04974975730014464	0.5065463410733618	0.9854763185071321
CSDE1	12.228275860190498	12.178490773936993	0.04978508625350564	0.9349357060333745	0.9977448003249864
C7orf43	8.736204450158882	8.686414424086882	0.04979002607199945	0.8137175598508659	0.9922481746219167
FAM179B	7.145183751992729	7.09534284063151	0.04984091136121904	0.8571748898256686	0.9951908479330143
KCTD18	7.9410349190734255	7.891192157004814	0.04984276206861171	0.7623269955842797	0.9922481746219167
SLC25A27	7.080688649776289	7.030810483069583	0.04987816670670586	0.8893290314571765	0.9977448003249864
TMEM192	7.818275002241647	7.768366397910296	0.04990860433135058	0.709199967837292	0.9920846312506921
GPD2	8.11207172291232	8.062137424073734	0.049934298838586244	0.47847714389586726	0.9854763185071321
GPR63	4.178998894589694	4.12904210158954	0.04995679300015343	0.760913190726435	0.9922481746219167
TJAP1	9.100000039867632	9.049999539963947	0.05000049990368538	0.6203279194187538	0.9854763185071321
CD48	8.266892734734117	8.21685683823521	0.05003589649890827	0.5931003939514706	0.9854763185071321
EFHD2	11.041034689021362	10.990943143383236	0.05009154563812679	0.22426239696212613	0.960611187493939
JOSD1	9.5282768034023	9.478113170186331	0.05016363321596806	0.2843706828717245	0.9741879059851506
INPP1	9.406206339165314	9.356037881794483	0.05016845737083031	0.577791805328293	0.9854763185071321
SLC19A2	7.8279375044667905	7.777736867846248	0.050200636620542305	0.5293668658535609	0.9854763185071321
RXRA	10.016208220105552	9.96597479089809	0.050233429207462876	0.9084186699291456	0.9977448003249864
INPP4B	7.07137480942012	7.021131880385179	0.05024292903494043	0.9364112687817846	0.9977448003249864
FDX1	8.161725740588393	8.111385746046956	0.050339994541436894	0.810839136055858	0.9922481746219167
KLHL15	6.481390536442628	6.431013676092556	0.05037686035007205	0.7893349740971318	0.9922481746219167
KLHL42	8.05448760321602	8.00408675242022	0.05040085079579981	0.9084186699291456	0.9977448003249864
GSR	10.151033566610868	10.1006287231498	0.05040484346106844	0.6968107819330613	0.9915823948791432
HSD17B3	3.290013437488113	3.2395909080921483	0.05042252939596459	0.9319852560253172	0.9977448003249864
PHF6	7.089998630406136	7.039561169011627	0.05043746139450889	0.9246133065806622	0.9977448003249864
PPM1M	8.69310437664143	8.642641590774435	0.05046278586699593	0.5879769064526974	0.9854763185071321
STAG2	9.25620810484154	9.205723422772811	0.05048468206872947	0.9733581729074893	0.9977448003249864
SPG20	9.192413422966405	9.14188851575591	0.05052490721049452	0.8238116254133454	0.9926081315601049
IPO13	8.782415792987068	8.731886668383083	0.050529124603984954	0.7850527644320084	0.9922481746219167
LHX4	2.9871883887711057	2.936650988332945	0.050537400438160685	0.8893290314571765	0.9977448003249864
BTF3L4	9.496552922278696	9.445973964495685	0.050578957783010026	0.30488052109942576	0.9779028442757544
PLCH2	5.565580429194487	5.514965336169477	0.05061509302500955	0.7119637352623465	0.9922481746219167
C1orf63	9.97413731130631	9.923521070938083	0.05061624036822643	0.7188896593621741	0.9922481746219167
CWC22	8.066554791873063	8.01591372230318	0.0506410695698829	0.5576745182630753	0.9854763185071321
OXT	2.541038249850873	2.4903802125342356	0.050658037316637206	0.9748377692109257	0.9977448003249864
TMSB15A	2.9385214518745646	2.8878325768674995	0.05068887500706509	0.9822369477914643	0.9977448003249864
DPPA5	0.5261865298717057	0.4754468192652058	0.050739710606499844	0.7342074977469202	0.9922481746219167
LAMP2	10.753793091481063	10.70301870164344	0.05077438983762228	0.5982442397690169	0.9854763185071321
HIST1H1T	0.4224901576159292	0.3717138244514467	0.05077633316448249	0.760913190726435	0.9922481746219167
GTPBP2	9.784138396982552	9.733334054827047	0.05080434215550511	0.43911283307744087	0.9854763185071321
FLG2	1.2768861887782217	1.2260778965591639	0.050808292219057805	0.7009317280837826	0.9915823948791432
EFHB	3.6485105491857346	3.5976756210825944	0.050834928103140165	0.9349357060333745	0.9977448003249864
MTG1	9.233797660569241	9.182955486118216	0.05084217445102546	0.4512798395673585	0.9854763185071321
WDR72	2.988941787241811	2.9380968495485957	0.050844937693215186	0.9246133065806622	0.9977448003249864
DPH6	7.6303451858788645	7.579498364841785	0.05084682103707916	0.6072943432420772	0.9854763185071321
PAK2	9.035515536777924	8.984654190662413	0.05086134611551074	0.8339349211689083	0.993369271000599
MDH2	12.47482751750153	12.423962328257428	0.05086518924410299	0.6614812723782517	0.9874227576308638
COX4I1	14.322758676424014	14.271886781057965	0.05087189536604875	0.459120762173439	0.9854763185071321
KIAA0895	6.961374347238256	6.910500302200869	0.05087404503738746	0.9807569694340116	0.9977448003249864
PABPC4L	3.3607416821602927	3.3097559528154914	0.05098572934480128	0.886397568956448	0.9973478639463011
KIF7	5.619660191699741	5.568636183918789	0.05102400778095184	0.760913190726435	0.9922481746219167
ETV7	6.664814987036851	6.613779667249609	0.05103531978724174	0.9822369477914643	0.9977448003249864
SNAPIN	9.920345062172947	9.869308491212095	0.05103657096085179	0.9556116222945574	0.9977448003249864
NSUN3	7.155516213220697	7.104469380886225	0.05104683233447194	0.6926987632821435	0.9915823948791432
ZNF121	8.08620734057691	8.035157490976006	0.051049849600904196	0.739804327097095	0.9922481746219167
TOP2B	10.15206974204942	10.101006345824228	0.05106339622519229	0.7580879792676969	0.9922481746219167
PASK	6.762770073797463	6.711701483302963	0.0510685904945003	0.5354580078159656	0.9854763185071321
LYPD5	5.80791956123192	5.756850675980674	0.05106888525124553	0.5415842674199323	0.9854763185071321
THG1L	7.962075727694175	7.9110046161606515	0.05107111153352317	0.35549790735874054	0.982825927591554
SZRD1	10.961379570811031	10.910188040849727	0.05119152996130438	0.6150998578486189	0.9854763185071321
PEX19	10.028621208629861	9.977421620020941	0.051199588608920266	0.6401028522935919	0.9859918953379686
RABEP1	8.567588456719603	8.51635363995555	0.05123481676405284	0.8922620080474609	0.9977448003249864
LGR6	4.616267706121767	4.564993110077618	0.051274596044148524	0.7188896593621741	0.9922481746219167
TCEB3CL	0.5097500341674981	0.45846943953385655	0.05128059463364154	0.4761770255060249	0.9854763185071321
TUBGCP3	7.93034741091973	7.87905828148836	0.05128912943136932	0.522104300604965	0.9854763185071321
ATG9A	9.969655851033322	9.918364661045594	0.05129118998772775	0.4535123388237856	0.9854763185071321
PIGF	8.547929058855212	8.496603330533114	0.05132572832209803	0.5305822693667677	0.9854763185071321
UBLCP1	8.666550559047556	8.615219515580584	0.05133104346697159	0.9866772293196336	0.9977448003249864
FKBP7	7.737937685984494	7.68660605719799	0.05133162878650399	0.6534307697746472	0.986711196487029
COIL	7.555168126016543	7.503836076480378	0.05133204953616488	0.6913300929387107	0.9909880875718063
ZNF26	6.62586230962704	6.574521570032405	0.05134073959463503	0.34119416561034643	0.9799445109754974
LUC7L	9.554483128767133	9.503082245060792	0.051400883706341105	0.394426126806688	0.9854763185071321
NDUFA8	10.847585753598628	10.796163030492565	0.05142272310606266	0.5269403139258021	0.9854763185071321
EPRS	10.024828867243405	9.97339661618126	0.05143225106214544	0.766573153619537	0.9922481746219167
PCDH12	5.310356904362477	5.258923250714115	0.05143365364836239	0.9084186699291456	0.9977448003249864
ZNF821	7.275869136927554	7.224402577407037	0.0514665595205166	0.8050899917240841	0.9922481746219167
PTPRA	9.816895875479398	9.765408795357727	0.051487080121670914	0.5281528798662691	0.9854763185071321
SUPT16H	9.571379625649524	9.51987514953306	0.05150447611646314	0.624261614478695	0.9854763185071321
ZNF664	10.126207796425224	10.07465406865461	0.05155372777061373	0.1646268730737276	0.9335301419996158
HCST	8.826552301720074	8.774968344180115	0.05158395753995926	0.7272313004559157	0.9922481746219167
AGAP5	6.207243386871699	6.155657041879317	0.05158634499238257	0.544044531043933	0.9854763185071321
CTD-2260A17.2	5.010329753161355	4.9587259689810255	0.051603784180329626	0.8194819237035058	0.9922481746219167
CALCOCO2	11.140689281197274	11.08905621981881	0.05163306137846391	0.6440893032419703	0.9859918953379686
MARCH1	5.931732816623916	5.880062622297062	0.05167019432685471	0.8849324178554397	0.9969928360026766
ATP5F1	12.868275947998988	12.816603741678191	0.05167220632079683	0.7188896593621741	0.9922481746219167
SRD5A1	7.514138487897826	7.462453505315824	0.05168498258200227	0.7258387486569726	0.9922481746219167
TLR6	4.214453488678408	4.162767033613593	0.051686455064814396	0.6547697542646411	0.986711196487029
PRPF40B	8.010000072196283	7.958303611276665	0.05169646091961777	0.8050899917240841	0.9922481746219167
ERN2	7.68216456799435	7.630417983625203	0.051746584369147364	0.47502924270381996	0.9854763185071321
MAPK13	9.482068488031857	9.430314988703476	0.051753499328381025	0.2818741962439373	0.9741879059851506
PPP6R2	9.774138211613181	9.722327024208276	0.05181118740490476	0.5342369596622073	0.9854763185071321
PADI3	1.0014981455216259	0.9496546068353616	0.051843538686264234	0.7637415939717187	0.9922481746219167
FOXD1	1.5791581368721403	1.5272778602790682	0.05188027659307215	0.988157421670425	0.9977448003249864
GTF2H1	9.041033645404884	8.989117839869312	0.051915805535571735	0.6124931158611251	0.9854763185071321
DDX59	8.098279665194276	8.046354849384544	0.051924815809732294	0.745414968325766	0.9922481746219167
C21orf91	7.144479103127619	7.092516271766527	0.05196283136109159	0.6913300929387107	0.9909880875718063
CASR	1.7927072947322362	1.7407334086511967	0.05197388608103948	0.7750864152491537	0.9922481746219167
LRP11	8.70689586297644	8.654843272776342	0.052052590200098336	0.665521325812099	0.9875468980890936
RAB3IP	7.9351692770922435	7.883083235181309	0.052086041910934355	0.9940785477672698	0.9985746559259524
GSTCD	6.544486592698674	6.492394349205177	0.05209224349349739	0.5969563808014717	0.9854763185071321
APC	7.1410385185794425	7.088931127965632	0.05210739061381009	1.0	1.0
TMEM55A	7.82827622227656	7.776162753072736	0.05211346920382365	0.9040082619116604	0.9977448003249864
NDUFB9	12.810000091165675	12.757861711368186	0.05213837979748881	0.6124931158611251	0.9854763185071321
ZNF616	6.073791789761659	6.021636862535883	0.05215492722577597	0.664173554852739	0.9874227576308638
SLC38A2	10.513793632785427	10.461635455477836	0.0521581773075912	0.459120762173439	0.9854763185071321
BZW2	10.201724382272381	10.149559960791382	0.05216442148099887	0.4842539057188999	0.9854763185071321
NCL	12.306896588364713	12.254717108214237	0.052179480150476465	0.5257291705403508	0.9854763185071321
TMTC2	7.940347064047666	7.888118538451373	0.052228525596293096	0.8498980944619363	0.9945604379837295
PPM1D	7.364833604872361	7.312585710403818	0.052247894468543166	0.7426079384064989	0.9922481746219167
C11orf57	8.516554147307945	8.464276820799872	0.052277326508072264	0.5651784505517443	0.9854763185071321
HID1	10.239310712422007	10.186981166272615	0.05232954614939267	0.5415842674199323	0.9854763185071321
C6orf89	9.766553306266648	9.714214053645726	0.05233925262092143	0.8834676601078398	0.9969928360026766
KPNA4	8.599311120998049	8.546917867561909	0.052393253436139986	0.7133470419765169	0.9922481746219167
FBXO8	8.885862173108919	8.833459561312898	0.05240261179602079	0.8411828416468697	0.9935548292413771
HNRNPU	11.349655112778617	11.297232406119997	0.05242270665861959	0.38623737717919115	0.9854763185071321
AHDC1	8.412067437968858	8.359623489548046	0.05244394842081235	0.886397568956448	0.9973478639463011
PPA2	10.83689569871923	10.784401973992546	0.05249372472668412	0.6085921891822782	0.9854763185071321
ESRRA	10.002067623456757	9.949559818190187	0.05250780526657017	0.4761770255060249	0.9854763185071321
TMEM155	2.586967165680395	2.5344518115335393	0.05251535414685593	0.9143035848220941	0.9977448003249864
MAPKAPK3	9.667930009156347	9.61540918715589	0.05252082200045649	0.6885957799102567	0.9909880875718063
P2RX7	5.422381570088127	5.369832430816787	0.05254913927133931	0.8630051098949096	0.9951908479330143
CYC1	12.16758645194058	12.115031477478595	0.05255497446198376	0.4625043817386124	0.9854763185071321
C2orf49	8.396896443343996	8.344339572593197	0.05255687075079862	0.30663291643245993	0.9779028442757544
INSIG1	9.96276063956115	9.9101885157058	0.05257212385535048	0.5502194029178915	0.9854763185071321
DHRS7B	9.31000103364485	9.257421573822398	0.052579459822451824	0.4079547795518387	0.9854763185071321
FABP12	0.401749587819568	0.3491268439692144	0.05262274385035359	0.8966642251551636	0.9977448003249864
ZNF768	9.477586964132193	9.42490570001404	0.05268126411815288	0.7793532774715186	0.9922481746219167
ZNHIT2	7.984136407384328	7.931446828757682	0.05268957862664614	0.8659230409819079	0.995511320677612
NOM1	7.27724910258267	7.2245304815006	0.052718621082069816	0.5854228598471214	0.9854763185071321
HIBADH	9.570689307374685	9.517924857624667	0.05276444975001837	0.9689199544142068	0.9977448003249864
KLHL28	6.692072436984831	6.639233537474721	0.05283889951011034	0.6021153619512456	0.9854763185071321
ACTR5	6.954818773215225	6.901948107314554	0.05287066590067102	0.7078195153303959	0.9920846312506921
SEPP1	12.564137859948227	12.51125774870721	0.052880111241016436	0.7936235566731455	0.9922481746219167
DYRK3	6.212403002055942	6.159495483705136	0.05290751835080609	0.7936235566731455	0.9922481746219167
DIDO1	9.346205129413475	9.293271069561984	0.052934059851491355	0.5489816721677796	0.9854763185071321
TMEM106B	8.91551704438916	8.862578937119274	0.05293810726988646	0.7580879792676969	0.9922481746219167
TCERG1	9.284137372612959	9.23119440608257	0.05294296653038799	0.5415842674199323	0.9854763185071321
PPP1R16B	6.59585707327122	6.5428347969784095	0.05302227629281031	0.5077343928844782	0.9854763185071321
LCE3E	0.5658583404938826	0.512834217645203	0.05302412284867963	0.9364112687817846	0.9977448003249864
MRPL35	9.848622279413984	9.795596848203314	0.053025431210670604	0.6427593409830528	0.9859918953379686
BFAR	9.806551498911087	9.753522400933003	0.05302909797808475	0.3741505833318687	0.9854763185071321
DSTYK	6.573788491528853	6.5207501452565	0.05303834627235293	0.8455381054352694	0.9939930271228457
E2F8	5.408609837321959	5.3555674026433255	0.05304243467863312	0.9246133065806622	0.9977448003249864
SYNJ2BP	8.924138632813998	8.871069778777008	0.05306885403699013	0.5601704350264632	0.9854763185071321
AC132192.1	3.648238051861399	3.5951463216032886	0.053091730258110204	0.8252560587279707	0.9926081315601049
