Name	Mean(log(eso_Black))	Mean(log(eso_White))	logFC	M-W U test pval	Adj pval
SERBP1	11.685624811121569	11.685443246888386	1.8156423318238524E-4	0.9161297406074154	0.9944377297930934
SH3PXD2B	8.963251479962354	8.963049276447483	2.02203514870547E-4	0.9610768920154654	0.9995499223364714
PTOV1	11.403249902800802	11.403031647181807	2.1825561899468937E-4	0.9016233199084711	0.9920271752524462
CHDC2	0.11172929458079964	0.11150607702162045	2.2321755917918684E-4	0.9687546732082833	0.9996521867704078
ATP5I	13.321500107411742	13.321205657016048	2.944503956943123E-4	0.6988404365323898	0.9640777929862672
UBE2E3	10.132750857160762	10.132429248430125	3.216087306370241E-4	0.9191874510414966	0.9944377297930934
RMDN3	9.265748960261934	9.265406965985008	3.419942769262718E-4	0.6305456528505486	0.9483739479434774
KIAA1211	3.5842629271849944	3.583906999349799	3.559278351952244E-4	0.9590300637506467	0.9991144264916806
MOB3A	9.457873904195193	9.457500065563721	3.7383863147155694E-4	0.9429218059672226	0.9964894151640882
C1orf43	11.437374997843463	11.43698577329397	3.8922454949386065E-4	0.8603371985136475	0.9881100497780506
F3	9.246127254181692	9.24572679889141	4.0045529028276405E-4	0.9900094466279395	0.9996521867704078
EMC8	8.835123878152283	8.834715450953729	4.084271985540511E-4	0.9697786117990437	0.9996521867704078
SPATA31A7	0.16684338148197106	0.16641416111998875	4.2922036198231317E-4	0.940877844496017	0.9963911172823887
RNF123	9.163748502392645	9.163314841935733	4.33660456911511E-4	0.9667069522370141	0.9996521867704078
PSMD10	9.473874604491378	9.47340463218853	4.6997230284873126E-4	0.923776244166336	0.9944377297930934
ANKRD20A3	3.54440395099831	3.5439251692534777	4.787817448321796E-4	0.9918025528792481	0.9996521867704078
SNX11	8.729999818090437	8.729520706624452	4.791114659852269E-4	0.8858817817442122	0.9919261610283179
TRAPPC4	10.3232496799046	10.322765757304847	4.839225997539387E-4	0.9416442851425747	0.9964304227630969
SSH3	10.17412465168164	10.1736349589755	4.896927061395218E-4	0.628493330359254	0.9483739479434774
GTPBP4	9.21812610413694	9.21758868749806	5.37416638881183E-4	0.6794500101344367	0.9606791670094414
BLVRB	11.524249939769012	11.523705457429886	5.444823391265174E-4	0.936280375120321	0.9960010625987902
HIST1H2AL	0.9617256841649431	0.9611753074224949	5.503767424481776E-4	0.9974382571077863	0.9996521867704078
TMEM119	6.589141661200017	6.58858237340956	5.592877904572191E-4	0.982069278465105	0.9996521867704078
FAM83H	6.653884746655966	6.65332200182562	5.627448303462401E-4	0.6933811343529104	0.9637348570495973
CTC-260F20.3	4.631978526113628	4.631410652475802	5.678736378262883E-4	0.7012189329092274	0.9645099182083412
ZSCAN9	7.826374941821707	7.8257832952309325	5.916465907747082E-4	0.9587742289297255	0.9989814209776395
AIP	10.297124879085555	10.296524356085586	6.005229999690442E-4	0.9961573939140094	0.9996521867704078
WHSC1L1	9.278999850451582	9.278385937010016	6.139134415654723E-4	0.8402057295913636	0.9854699221800625
MLLT1	9.086249886748739	9.085584650157925	6.652365908141888E-4	0.8970489285112961	0.9920271752524462
GPX4	12.335124925753453	12.33445040934196	6.745164114931868E-4	0.9920587145063656	0.9996521867704078
PCNXL4	8.244748398907754	8.244060828252383	6.875706553710614E-4	0.9743869276494781	0.9996521867704078
NPEPPS	11.02474946230975	11.024060257932815	6.892043769344269E-4	0.9741308862481425	0.9996521867704078
RALA	9.371750463670711	9.37104581764527	7.046460254418463E-4	0.9923148769520778	0.9996521867704078
RECQL	8.379251143100614	8.37854610283786	7.050402627548635E-4	0.817932218076025	0.98425117541525
OR51B5	0.20481392176745872	0.20410540410155253	7.085176659061831E-4	0.9107817589969982	0.9936395816808579
MMP2	11.44687477757777	11.446152572599075	7.22204978695018E-4	0.8532801532525099	0.9872562996146537
SH3BP5	8.913373373112835	8.91264181471371	7.315583991243102E-4	0.7753155480058668	0.9758826982018691
NRXN1	5.964021214700146	5.963246602026903	7.746126732435243E-4	0.7454844695500031	0.9696670551679714
C20orf141	0.4761333071642733	0.4753523130817883	7.809940824849981E-4	0.9370464766606715	0.9961970454265275
HMG20A	8.638125963503974	8.637322188004438	8.037754995360302E-4	0.8264248981980442	0.9844382693175706
BICD1	6.383251835432719	6.382444867227088	8.069682056310867E-4	0.9008606902653414	0.9920271752524462
USP21	9.479000368535319	9.478191974989926	8.083935453928603E-4	0.9910340731734979	0.9996521867704078
TRIM69	8.534126013214536	8.53331625216887	8.097610456658799E-4	0.9319402680675494	0.994812505834723
XRN2	9.398875199605463	9.398049457970151	8.257416353121272E-4	0.641999053211442	0.9511948224118761
SEPN1	10.097000103340994	10.096170304644685	8.297986963086146E-4	0.9580067500478359	0.9987531588454511
ZBTB12	5.641897508903919	5.641060009096153	8.374998077664841E-4	0.7352999006116525	0.9690552025780189
WDR5B	5.750244132811218	5.749405830221787	8.383025894316276E-4	0.7466999266309183	0.9696670551679714
YIF1B	9.068375942828434	9.067481653890523	8.942889379106589E-4	0.9987191269034221	0.9997987230744761
CD99	11.491999971811088	11.491099285719445	9.00686091643621E-4	0.9319402680675494	0.994812505834723
C7orf34	1.0415699577237867	1.0406580354288273	9.119222949593997E-4	0.9380680359235208	0.9961970454265275
GPSM1	7.890755948568083	7.889838916952532	9.170316155513447E-4	0.6449910850310625	0.9517108286264244
SNRNP40	9.092497138623758	9.091576965775902	9.20172847855838E-4	0.935003670658605	0.9955733658813444
GATA2	7.611997134233663	7.611045233218572	9.519010150906837E-4	0.971826636759205	0.9996521867704078
RNPEP	9.965874648909907	9.964911218876042	9.634300338650092E-4	0.9792521856980992	0.9996521867704078
SLC35B1	9.715374537296476	9.71439716327589	9.773740205858417E-4	0.801259932351131	0.9812234762615067
PARP11	6.167233956347447	6.166250764632167	9.831917152798297E-4	0.7098056442354395	0.9662142456697679
SRPRB	9.449874956114993	9.448882899718136	9.920563968570661E-4	0.9746429716902116	0.9996521867704078
NEK9	9.91437439130269	9.913368654623067	0.0010057366796232259	0.6635287913030963	0.9569358843215069
TMEM173	10.007374912634964	10.006346961108722	0.0010279515262414662	0.8669001835801085	0.9891709525509004
RNF5	10.410749477876307	10.409698398368102	0.0010510795082048219	0.6691311760496588	0.9590590346287478
PDIA4	9.773500169917492	9.772446698445654	0.0010534714718382077	0.8696796228994629	0.9891709525509004
SCLT1	6.366750186743936	6.36569121981326	0.0010589669306755312	0.9536584591323044	0.9982198895176464
SMNDC1	8.821372708537439	8.820300862137818	0.0010718463996202132	0.9838620925066173	0.9996521867704078
HADHB	11.347249559579165	11.346169875078717	0.0010796845004481526	0.8970489285112961	0.9920271752524462
RABL6	10.557750153794643	10.556666339171096	0.001083814623546786	0.734816063683535	0.9690552025780189
IQSEC3	4.400210662121504	4.399121977115578	0.00108868500592596	0.8274253938509248	0.9844382693175706
SERPINB1	11.617375408233968	11.616276674895088	0.001098733338880109	0.923266250150103	0.9944377297930934
FAM126B	7.129381511656644	7.12828171085582	0.0010998008008238358	0.7807318429777076	0.9779687959495159
PANK2	8.735001114998507	8.733900821107916	0.0011002938905910753	0.8467376676391976	0.9863352161325648
ARHGAP11B	5.6061158449310495	5.605012798185936	0.0011030467451131898	0.8711963618712515	0.9894701874972177
DUSP18	6.629499779605507	6.6283673877307505	0.0011323918747567774	0.8810664692253933	0.9910393777747801
TM2D3	9.508499402912191	9.507358230466703	0.001141172445487726	0.9559603319175727	0.9986777700271229
RP11-159D12.5	6.846997556748439	6.8458495914094355	0.0011479653390038536	0.7933283758715995	0.9812192991454074
RBPMS	12.652374630231385	12.651223313026193	0.001151317205192015	0.8621032269203811	0.9887665450389811
UTP20	6.61600089568213	6.6148391254989685	0.0011617701831614369	0.9046747395695497	0.992645882458166
ZBTB38	8.756501758027762	8.755319352004582	0.0011824060231795386	0.9347483497174512	0.9955733658813444
TMEM68	7.7010027233891325	7.699788777190637	0.0012139461984954636	0.9245412938769875	0.9944377297930934
MFSD5	9.246625055687018	9.245406870235927	0.0012181854510906476	0.9659391127433621	0.9996521867704078
SDC3	9.00737348682439	9.006153427614619	0.001220059209771307	0.8124482527042102	0.9832888484097123
APPBP2	8.127873694685881	8.126631308610246	0.0012423860756349825	0.6440698445303594	0.9515392008700813
RAF1	10.858624531285596	10.857375511615285	0.0012490196703112133	0.7234765677387034	0.9674686285085002
ELF1	9.59675054304974	9.595496252205082	0.0012542908446580014	0.9079820319890252	0.9932229423139004
EPHB2	4.204945018399309	4.203678616041063	0.0012664023582464878	0.7510807716221521	0.9702670289062761
CLHC1	7.244130194338783	7.242840968460747	0.0012892258780352606	0.8495043804821661	0.9866596194964896
ZC3H7A	9.536750049085132	9.535460666982061	0.0012893821030708352	0.9969259108532026	0.9996521867704078
PAPD7	8.874251913099105	8.872925321940219	0.0013265911588860035	0.9882163908375118	0.9996521867704078
GABRA2	3.2071958194080645	3.2058647905228734	0.001331028885191099	0.8034944171174865	0.9812695837630774
GMPS	9.125000393124312	9.123652038331285	0.0013483547930270845	0.9028945707603815	0.9924864752950306
C13orf45	2.109114944524108	2.1077518579195975	0.001363086604510677	0.6962275016294216	0.9638631151219145
C12orf75	7.7933803389549725	7.791970581284384	0.001409757670588263	0.9390896971283307	0.9961970454265275
MRE11A	7.446003805199972	7.444576489162136	0.0014273160378355243	0.8841072192297723	0.9915241502932824
STK11	10.027875891366115	10.026436377856363	0.0014395135097515777	0.6151108254258844	0.9456450999403817
HSP90AA1	12.687999981150059	12.686560363236534	0.001439617913524316	0.7287770375899001	0.9679257154515324
AL133262.1	0.3081249787832555	0.30668522991998026	0.0014397488632752475	0.9971820838352536	0.9996521867704078
CCDC88A	7.512629960126939	7.511188183949795	0.0014417761771445825	0.9056921946096761	0.9928650001945115
CLTCL1	6.845744178938125	6.844273547375994	0.0014706315621308974	0.694803780160332	0.9638027606276155
CNTD2	2.715999467551819	2.714526101424876	0.0014733661269432652	0.8540357142399204	0.9872562996146537
GPR108	10.520499779382064	10.519024583464926	0.0014751959171377393	0.8271752436117853	0.9844382693175706
STOML2	10.909124249691015	10.907641528052707	0.0014827216383075381	0.8151891036394745	0.9837548927475179
CDKL4	1.0303587678756525	1.0288759086469197	0.0014828592287328135	0.9214815208569856	0.9944377297930934
CAMTA2	10.585000204020602	10.58351042498244	0.0014897790381613873	0.8907013118770245	0.9920271752524462
GNA13	8.67512496375354	8.673617021401725	0.0015079423518145063	0.8029977254369972	0.9812695837630774
TUBGCP3	8.261999185710566	8.260479117250625	0.0015200684599410152	0.9697786117990437	0.9996521867704078
CARD8	8.802375556927055	8.800850426933769	0.001525129993286356	0.7181893280967735	0.9670760841223467
TPMT	7.510749377567022	7.509222062057672	0.0015273155093495916	0.906709804469785	0.9929047956924758
SPIN4	6.362495225511284	6.360957471211303	0.0015377542999814864	0.9288778733068161	0.9944579289085731
CUTC	8.878249145427251	8.876683948438032	0.0015651969892189754	0.7452414540280172	0.9696670551679714
CCT8	11.043874205638446	11.04230462624208	0.0015695793963654836	0.8588240152656681	0.9881100497780506
ZNF595	6.616369271339584	6.614782217199859	0.0015870541397253746	0.8909550848589898	0.9920271752524462
KIAA1191	10.82912413460691	10.82749964824746	0.0016244863594501169	0.9587742289297255	0.9989814209776395
BBS4	8.446377750897392	8.44475213678459	0.001625614112802154	0.7995231221024826	0.9812234762615067
CSPP1	7.077127481305778	7.075427511923775	0.0016999693820034523	0.709088657674442	0.9660325129837625
DISC1	4.931966088666129	4.93025998794413	0.0017061007219991708	0.36422887778062474	0.849291792576881
SNRPD3	10.794374703485527	10.792623629646586	0.0017510738389407976	0.9500785434253604	0.9978564263473277
FAF1	9.505250966419563	9.503493329900891	0.001757636518672001	0.8520211843317294	0.9868360346635369
IQCB1	8.2297495448056	8.227979862266492	0.0017696825391073645	0.933727133328279	0.9955733658813444
PTRF	12.074874342171633	12.073102862660457	0.0017714795111754	0.6745174713338701	0.9595619581262648
MANBAL	10.667625001575862	10.665797729961017	0.001827271614844861	0.9245412938769875	0.9944377297930934
LAMB2	12.95625002353582	12.954414852855376	0.0018351706804438095	0.8663950066918173	0.9890175417996351
DENND2C	6.886876620581153	6.885034884972736	0.0018417356084166059	0.6413094065520262	0.9511636976390995
FBXW11	9.162874194803017	9.161027864598248	0.0018463302047688757	0.9054378162706359	0.9928650001945115
ADAMTS15	6.516746861359887	6.514890521337262	0.0018563400226252469	0.7945662959406806	0.9812192991454074
ATP5C1	12.23662513098159	12.234751883808674	0.0018732471729165923	0.726125163344234	0.9679257154515324
SPIDR	9.252375018233375	9.250496514319941	0.0018785039134332493	0.9161297406074154	0.9944377297930934
FZR1	9.423998687672327	9.422109744087962	0.0018889435843654212	0.862355573184948	0.9888034486067557
KBTBD2	8.74999884422849	8.748102442204143	0.0018964020243465995	0.9235212432284351	0.9944377297930934
PRPF31	9.944125537473443	9.942216509570965	0.0019090279024780443	0.7799926240218155	0.9776480157388371
SLC35F1	4.40630667450722	4.404374608181038	0.0019320663261819249	0.8464862414096166	0.9863352161325648
ZC2HC1B	1.7381142420178182	1.7361636686297903	0.001950573388027843	0.847492039847177	0.9863352161325648
POFUT2	8.824372845575315	8.822393800563088	0.001979045012227232	0.7005050752085914	0.9645099182083412
CYSLTR1	6.640243190398307	6.638250416083787	0.0019927743145196075	0.9314297977336847	0.994812505834723
PDCD1LG2	4.449132211053361	4.447114872262571	0.0020173387907904683	0.9516126738699195	0.9982198895176464
MZT2B	12.154500145363713	12.15248236896875	0.0020177763949629224	0.9028945707603815	0.9924864752950306
DVL3	10.363250015903992	10.361205779575979	0.0020442363280128717	0.7000293169425136	0.9644401180238337
FAM211B	8.42637649973275	8.42432759194748	0.0020489077852712256	0.9031488509154564	0.9925063644800854
RAC1	12.511875208679403	12.509805073999555	0.002070134679847513	0.9235212432284351	0.9944377297930934
SNX1	10.759624821623108	10.757552809490596	0.002072012132511958	0.9059465826249689	0.9929047956924758
MINK1	10.879875113879754	10.877801510040902	0.002073603838852023	0.7014569441395497	0.9645099182083412
CBR1	11.007749600145177	11.005673933996228	0.0020756661489489403	0.7576670701040136	0.9717454234293393
TMEM147	11.052874973756984	11.050779948664504	0.0020950250924798297	0.9574951190402999	0.9987531588454511
HNRNPD	11.975625044644435	11.97351072856138	0.0021143160830554564	0.9034031410051822	0.9925063644800854
FADD	8.198000652264328	8.19587029861289	0.0021303536514380994	0.9003523212949923	0.9920271752524462
KCNJ1	1.6426486240117917	1.6405150220455404	0.0021336019662512307	0.9736188114691298	0.9996521867704078
MYB	4.475692547291427	4.473555768165718	0.0021367791257089763	0.9997438252750541	0.9997987230744761
RNF43	5.207944343586085	5.205807259837091	0.0021370837489946837	0.9357696734890392	0.9957486002677407
C2CD4C	4.154983684965751	4.1528366070417615	0.0021470779239898263	0.9912902321864112	0.9996521867704078
NUPL2	8.995500288613718	8.99335081100145	0.0021494776122672477	0.9263266800905057	0.9944377297930934
C7orf26	9.064250921098912	9.062092288531685	0.0021586325672267037	0.923776244166336	0.9944377297930934
TMED7	9.535375126988296	9.533209367890459	0.0021657590978367836	0.8244247536405934	0.9844382693175706
NRL	4.657887648620311	4.655714451751201	0.0021731968691103276	0.9787400137820541	0.9996521867704078
C1orf123	10.581499869593872	10.57929049381374	0.0022093757801311398	0.7613337757899723	0.9722323065661883
ERH	10.734499510857644	10.732286708019359	0.002212802838284844	0.9480333249518964	0.9973957401129585
COX8A	13.56362496418566	13.56136525318191	0.002259711003750553	0.6749866389541923	0.9597046349155867
REEP4	9.199751405022436	9.197481856941057	0.002269548081379469	0.8651323036683626	0.9890175417996351
CAMK2N1	9.488248471868069	9.485975435896407	0.002273035971661841	0.9813009567833589	0.9996521867704078
RBM42	10.418374915037745	10.416099035635785	0.002275879401960168	0.9018775500030064	0.9920271752524462
FOXN1	3.639227520200316	3.6369506133748364	0.002276906825479763	0.6846321885730909	0.9619718567113337
CDKN1C	10.02774996770343	10.025461275457307	0.0022886922461236026	0.8856282375590923	0.9917642170833295
DEFB124	4.930243976126876	4.927953800114801	0.0022901760120754844	0.9569835055425139	0.9987531588454511
ANGPT1	6.156623939251212	6.154325385195836	0.00229855405537549	0.9692666361705452	0.9996521867704078
SPTLC3	6.134369313041011	6.13205287585304	0.0023164371879715873	0.9859111221120651	0.9996521867704078
RAVER1	8.931749203210812	8.929431694883931	0.002317508326880713	0.7997711773671814	0.9812234762615067
BRWD1	8.583249662255925	8.580886829098544	0.0023628331573810613	0.9505898999626797	0.997875569665129
TULP1	2.5052143233197675	2.502848891976848	0.002365431342919333	0.8399547177870859	0.9854699221800625
PRDX3	11.319124722283489	11.316755247408953	0.0023694748745359817	0.935514332570546	0.9957096034582891
NCK1	9.304624540779573	9.302233814477347	0.0023907263022255876	0.9738748475125713	0.9996521867704078
SPTLC1	9.689499544631849	9.687092236574264	0.0024073080575846006	0.9700346042972576	0.9996521867704078
MED23	8.559499224154234	8.557091735163144	0.002407488991089224	0.6855760087208789	0.9619718567113337
NAGA	8.605250112083185	8.602837341519884	0.0024127705633016916	0.9843743404558015	0.9996521867704078
NAA15	8.084124115271628	8.081702898950793	0.002421216320835029	0.9736188114691298	0.9996521867704078
RBM24	6.191636676112145	6.189199210656929	0.00243746545521617	0.9023860403574735	0.9922868353453874
LAMTOR4	11.55887491826508	11.556400701091512	0.002474217173567439	0.8356900274369544	0.9854699221800625
FKBP3	10.114500285519776	10.11202114897605	0.0024791365437266677	0.9301537457499199	0.9947128606927506
BRWD3	6.633383717875913	6.630885444642851	0.002498273233062065	0.9567277054255126	0.9987531588454511
UHRF2	9.107374288975894	9.104875416210895	0.0024988727649990494	0.7923384144623132	0.9812192991454074
RAB3D	9.021248869234322	9.01872402329303	0.0025248459412914315	0.9979506044186681	0.9996521867704078
HS1BP3	9.309625359926127	9.307092022858274	0.0025333370678524147	0.9092544955941049	0.9933619000455811
LNP1	5.058408089314868	5.055859758423616	0.0025483308912521707	0.8995898445429489	0.9920271752524462
ADAM19	7.799625125897078	7.7970573672007895	0.002567758696288891	0.6976522942860244	0.9638631151219145
PITX1	10.504252436442851	10.501683644340817	0.0025687921020338678	0.9225013183329346	0.9944377297930934
TMBIM4	10.862125123748367	10.859538704908362	0.0025864188400053223	0.8276755615997496	0.9844382693175706
HAUS5	7.783751388160856	7.781134564729475	0.0026168234313805883	0.9311745731303175	0.994812505834723
CYFIP1	10.05912476513799	10.056507093104978	0.0026176720330113312	0.9659391127433621	0.9996521867704078
BCL7A	6.486251901752969	6.483633595030201	0.0026183067227680823	0.6472965691847405	0.9523035073909439
VAPA	11.804875085910577	11.80225175760175	0.0026233283088270554	0.9715706232018604	0.9996521867704078
CIRH1A	9.218873874149859	9.216241936294622	0.0026319378552361883	0.8374454989668827	0.9854699221800625
RRAGC	8.974373456906529	8.971737001358308	0.00263645554822034	0.9800204595433974	0.9996521867704078
POMZP3	8.31712163554997	8.314484819458384	0.0026368160915861694	0.8495043804821661	0.9866596194964896
SSFA2	9.820624828173624	9.817978755787859	0.002646072385765308	0.8696796228994629	0.9891709525509004
SS18L1	7.940003853899931	7.937341622508871	0.0026622313910600326	0.5783696781438924	0.93745715364512
SUN2	11.651249833269537	11.6485815033663	0.0026683299032370655	0.9339824272669761	0.9955733658813444
GPR89C	6.2767721133400025	6.274096736751373	0.0026753765886295966	0.5781501826612342	0.9372682149391487
TP53I3	9.368750740186382	9.366065408247124	0.0026853319392579067	0.7518116975359155	0.9703064726471613
PRR14L	7.795626337315447	7.792909181876975	0.002717155438472396	0.9245412938769875	0.9944377297930934
MEX3D	7.870628129270647	7.867891258598421	0.0027368706722255	0.9856549880515758	0.9996521867704078
CERS6	8.13524941149311	8.13250023730516	0.002749174187949066	0.7603554596015994	0.9721020449466008
LRRIQ1	2.172166867445855	2.1694038176708546	0.0027630497750004146	0.9805326524466292	0.9996521867704078
SERTAD2	8.36675280504944	8.363989157279882	0.0027636477695587303	0.9069642309314955	0.9929047956924758
CC2D1A	9.753124440249037	9.750354478658114	0.002769961590923131	0.9034031410051822	0.9925063644800854
KIAA1875	4.177355285107201	4.174581342685405	0.0027739424217960718	0.8221759536448823	0.9844382693175706
PPAT	6.28086206441032	6.278081271349076	0.0027807930612437914	0.9971820838352536	0.9996521867704078
ARPC2	12.737375120846062	12.734592229679187	0.0027828911668752454	0.9846304668594206	0.9996521867704078
GPR143	3.667711124835487	3.6649035738316798	0.0028075510038072515	0.7804854146025447	0.9779291620737217
SIK3	8.93612359074504	8.933315644029538	0.002807946715503107	0.8833468698615078	0.9914040299450164
MRPS33	10.05975008033688	10.056932435574247	0.0028176447626329093	0.9120547305974427	0.9940359517439034
SRP9	11.57600010451922	11.573173831921114	0.0028262725981065273	0.9457328640641057	0.9966834627819857
VAV3	7.0104710778434995	7.007637297572621	0.002833780270878883	0.8823332379698304	0.9910393777747801
UBTD2	7.825370873950499	7.8225355470783	0.0028353268721987845	0.8166850693438112	0.98425117541525
BRI3	11.702250151585217	11.69939702497464	0.00285312661057624	0.9013690999034792	0.9920271752524462
MAL	12.040374563693964	12.037481973507262	0.002892590186702293	0.8479950323356042	0.9863757762595659
TMX2-CTNND1	1.313765558866134	1.3108707005854343	0.002894858280699797	0.9989753013642922	0.9997987230744761
NUDC	10.847499775193711	10.844574077689012	0.002925697504698732	0.8399547177870859	0.9854699221800625
PIBF1	7.4631271072089005	7.460196368888621	0.00293073832027968	0.8069734704171391	0.9818426015520012
RPL32	15.337124995853548	15.334184406152865	0.00294058970068356	0.9321955137458121	0.9949683347792728
XAGE1E	0.2587956399426549	0.2558539570978476	0.002941682844807336	0.6731107281256674	0.9590590346287478
PARP1	9.961375687110932	9.958422295742256	0.002953391368675895	0.9953888805397982	0.9996521867704078
FRS3	6.897757344830554	6.894785865548674	0.0029714792818795743	0.7295008412227777	0.9679257154515324
SPIN2B	7.916998485519471	7.91402574944466	0.0029727360748115217	0.8798000047049486	0.9907201932657221
PIAS1	9.16749835132628	9.164521396616278	0.0029769547100020333	0.7829506866782359	0.9787286639978057
ZNF75A	8.288001699394417	8.285000886133263	0.0030008132611545335	0.9902656017856106	0.9996521867704078
GAL3ST1	5.250980272626584	5.247962916605042	0.0030173560215418505	0.8600849655359808	0.9881100497780506
PYCRL	6.840753518300501	6.837733232061409	0.003020286239091341	0.7357838425899872	0.9690552025780189
SLC25A24	8.189750947289646	8.18672102419829	0.0030299230913559683	0.7033620869091453	0.9645442059138445
TMEM8C	0.2516127332482633	0.24857135626361146	0.003041376984651817	0.9472664555671901	0.9972032768086513
SIAE	8.112876814238572	8.10982396140787	0.003052852830702335	0.9787400137820541	0.9996521867704078
GBE1	8.491873799066804	8.488812957128944	0.003060841937859493	0.9766914158701785	0.9996521867704078
GATA1	2.7609880796624835	2.757915243096352	0.0030728365661314427	0.9059465826249689	0.9929047956924758
DIABLO	9.801374922553372	9.79826253027672	0.003112392276651832	0.8914626643089539	0.9920271752524462
MYO1B	8.478872030757067	8.475744564905733	0.0031274658513336107	0.9311745731303175	0.994812505834723
PPIH	9.346624958905712	9.34349209748515	0.0031328614205623495	0.8749902702663014	0.9899751281761517
CCDC175	0.23620374996023794	0.23304661667137216	0.003157133288865771	0.8762555496632697	0.9902378290952624
MARC2	8.909620835624317	8.906454520006562	0.0031663156177543783	0.7258842460088168	0.9679257154515324
ASB9	4.926514996100972	4.923319570059779	0.0031954260411932722	0.893747319268882	0.9920271752524462
ASRGL1	6.706400230201777	6.703192935076781	0.003207295124996179	0.9031488509154564	0.9925063644800854
LARP4B	9.295373791660074	9.292162192912949	0.003211598747125066	0.8843606927779906	0.9917473483296038
IGFL2	2.446201353006381	2.4429781322303366	0.003223220776044311	0.7217928181157562	0.9674310040065693
GLB1L	6.331250649649037	6.328019107091746	0.00323154255729019	0.8927318070708609	0.9920271752524462
PDZRN4	6.771650502907595	6.768415425163003	0.0032350777445921963	0.8069734704171391	0.9818426015520012
WBSCR16	9.577750439374825	9.574503421379408	0.003247017995416712	0.9518683798670137	0.9982198895176464
INPP5F	7.748876770854439	7.7456221670259	0.0032546038285392598	0.8785338475984608	0.9907201932657221
ZNF519	6.369869616978432	6.366594619319341	0.003274997659091561	0.7508371792417415	0.9702670289062761
DAO	0.4025667064996109	0.3992887765680598	0.0032779299315511268	0.7486459680131969	0.9697352522291768
C17orf66	1.1148282645202463	1.1115493589931043	0.003278905527142051	0.8214266772030377	0.9844382693175706
ZNF484	5.306852722655066	5.303569577488913	0.003283145166152579	0.8722077847576698	0.9894701874972177
DHX38	10.00900129567624	10.005709644803273	0.0032916508729670113	0.5960548748483027	0.9434513628313304
NAV1	7.64287339139724	7.639576670887125	0.003296720510114426	0.9505898999626797	0.997875569665129
CEP63	8.600747468707507	8.59742856067264	0.0033189080348670075	0.8967948945276314	0.9920271752524462
VAPB	9.541126312969032	9.537801320336273	0.003324992632759205	0.906200980290658	0.9929047956924758
TUFM	11.568500258010218	11.565141788418286	0.0033584695919319785	0.9288778733068161	0.9944579289085731
PPP1R14C	4.658864433597701	4.655475999120591	0.003388434477110458	0.7177093339585604	0.9670703159258139
RAB11B	11.444750063038986	11.441347368822036	0.003402694216950053	0.9006065006837952	0.9920271752524462
BLOC1S4	7.870503532896623	7.867076034596577	0.0034274983000459613	0.9902656017856106	0.9996521867704078
HNRNPUL2	9.888375920781918	9.884947471532602	0.003428449249316401	0.885374705082818	0.9917642170833295
TCEB1	10.671874804081222	10.66843936475212	0.0034354393291025076	0.9667069522370141	0.9996521867704078
ANAPC5	10.822499350441275	10.819059857594493	0.003439492846782244	0.9018775500030064	0.9920271752524462
POLR2M	8.641124138371845	8.637677279336476	0.003446859035369343	0.8633650984646053	0.9888219651681929
MDM1	7.977118152907782	7.973670737951257	0.003447414956525563	0.9920587145063656	0.9996521867704078
ZNF470	6.148527046481466	6.145066135755336	0.0034609107261305283	0.9306641451812838	0.994812505834723
COPS7A	10.43375010511724	10.430283547797563	0.0034665573196761557	0.9008606902653414	0.9920271752524462
ANKRD9	8.883998824260694	8.880531664951148	0.0034671593095456643	0.8309293245317255	0.9844382693175706
FARSA	9.645750041675738	9.642270228200255	0.0034798134754829846	0.8646273186689601	0.9890175417996351
TNFRSF1B	8.030000258072885	8.0265070758707	0.0034931822021846415	0.8540357142399204	0.9872562996146537
CHUK	8.068001091068405	8.064505022490096	0.003496068578309419	0.8828400299353261	0.9910794936313972
TTLL12	9.851123558193905	9.847605976949255	0.0035175812446492927	0.7859118905543037	0.9796733299640643
GPATCH2	6.952382821322954	6.948847825281907	0.0035349960410471226	0.9851427243927494	0.9996521867704078
SP7	0.5448582380517408	0.5413214460018779	0.0035367920498629024	0.7586443291091849	0.9720692840490005
CDKL1	7.058501503113213	7.054964581154087	0.00353692195912636	0.8434703527787022	0.986169216772291
DLST	10.805374278677894	10.801825823745913	0.003548454931980416	0.9196971868876401	0.9944377297930934
ACYP2	8.451625397604737	8.448067776147226	0.0035576214575101517	0.7787610346520334	0.9774497562427865
TP53	8.901748032322292	8.898174322231947	0.003573710090345017	0.9825815022039018	0.9996521867704078
SLC39A2	3.8958841349232314	3.8922922167949734	0.003591918128257987	0.7985311035380181	0.9812234762615067
C4B	10.051376117336925	10.047783213353476	0.003592903983449247	0.97029059988298	0.9996521867704078
LPIN3	8.99937577579976	8.995780239972863	0.0035955358268964233	0.8978110936805492	0.9920271752524462
B3GNT7	5.954359839846125	5.9507364404342615	0.003623399411863737	0.8583197357826583	0.9881100497780506
UBE2D4	8.68374877383965	8.680105572438125	0.0036432014015250758	0.8805598467316458	0.9910243436334651
RP11-343C2.9	0.4277536617133276	0.42409346265724157	0.0036601990560860553	0.9477776964393104	0.9972802985644049
PABPC5	4.2818241204876495	4.278157000211601	0.003667120276048763	0.6065585226425079	0.9443757605930877
C12orf73	7.586875146630232	7.583193177883128	0.0036819687471041362	0.9242862695166608	0.9944377297930934
